right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z
-1.42;14.548;2.86;-2.223;11.898;2.126;-0.752;9.663;2.326;-0.401;5.964;4.691;0.329;10.003;2.32;-0.752;9.663;2.326;2.43;14.669;2.969;3.004;11.784;2.75;0.516;12.946;2.525;0.604;15.084;2.471;1.082;14.439;3.306;2.43;14.669;2.969;0.604;15.084;2.471;0.537;15.836;4.028;3.004;11.784;2.75;2.88;9.426;3.454;-2.223;11.898;2.126;-2.525;9.402;1.979;0.329;10.003;2.32;0.315;10.645;1.997;1.402;9.653;2.214;1.029;5.548;0.66;0.315;10.645;1.997;0.516;12.946;2.525;-0.057;14.483;3.208;-1.42;14.548;2.86;-0.401;5.964;4.691;0.235;1.315;5.788;1.029;5.548;0.66;0.355;1.566;-2.023;0.329;10.003;2.32;1.402;9.653;2.214
-1.429;14.482;3.345;-2.212;11.84;2.564;-0.742;9.606;2.788;-0.364;5.867;5.086;0.339;9.946;2.768;-0.742;9.606;2.788;2.423;14.598;3.451;2.991;11.714;3.203;0.514;12.884;2.999;0.591;15.023;2.956;1.074;14.376;3.786;2.423;14.598;3.451;0.591;15.023;2.956;0.539;15.767;4.518;2.991;11.714;3.203;2.87;9.345;3.866;-2.212;11.84;2.564;-2.527;9.352;2.327;0.339;9.946;2.768;0.32;10.589;2.447;1.41;9.597;2.647;1.035;5.53;0.996;0.32;10.589;2.447;0.514;12.884;2.999;-0.066;14.415;3.691;-1.429;14.482;3.345;-0.364;5.867;5.086;0.292;1.195;6.069;1.035;5.53;0.996;0.383;1.729;-1.943;0.339;9.946;2.768;1.41;9.597;2.647
-1.451;14.446;3.876;-2.207;11.807;3.061;-0.731;9.581;3.32;-0.338;5.785;5.519;0.35;9.922;3.291;-0.731;9.581;3.32;2.403;14.575;3.983;2.971;11.699;3.66;0.506;12.86;3.532;0.565;14.999;3.485;1.053;14.358;4.317;2.403;14.575;3.983;0.565;14.999;3.485;0.522;15.747;5.045;2.971;11.699;3.66;2.87;9.305;4.232;-2.207;11.807;3.061;-2.528;9.327;2.754;0.35;9.922;3.291;0.328;10.565;2.972;1.42;9.573;3.161;1.04;5.53;1.455;0.328;10.565;2.972;0.506;12.86;3.532;-0.087;14.387;4.221;-1.451;14.446;3.876;-0.338;5.785;5.519;0.317;1.059;6.201;1.04;5.53;1.455;0.43;1.979;-1.79;0.35;9.922;3.291;1.42;9.573;3.161
-1.481;14.461;4.431;-2.211;11.816;3.609;-0.727;9.605;3.883;-0.334;5.749;5.975;0.354;9.946;3.853;-0.727;9.605;3.883;2.374;14.606;4.535;2.949;11.742;4.124;0.49;12.886;4.092;0.53;15.025;4.036;1.024;14.391;4.87;2.374;14.606;4.535;0.53;15.025;4.036;0.497;15.78;5.592;2.949;11.742;4.124;2.88;9.324;4.589;-2.211;11.816;3.609;-2.531;9.342;3.266;0.354;9.946;3.853;0.332;10.589;3.533;1.424;9.597;3.721;1.042;5.547;2.032;0.332;10.589;3.533;0.49;12.886;4.092;-0.117;14.411;4.774;-1.481;14.461;4.431;-0.334;5.749;5.975;0.305;0.984;6.299;1.042;5.547;2.032;0.509;2.314;-1.543;0.354;9.946;3.853;1.424;9.597;3.721
-1.503;14.504;4.982;-2.214;11.842;4.201;-0.706;9.655;4.456;-0.332;5.718;6.395;0.374;9.996;4.439;-0.706;9.655;4.456;2.352;14.671;5.102;2.941;11.826;4.594;0.485;12.939;4.667;0.505;15.078;4.591;1.0;14.457;5.434;2.352;14.671;5.102;0.505;15.078;4.591;0.472;15.846;6.141;2.941;11.826;4.594;2.91;9.387;4.94;-2.214;11.842;4.201;-2.532;9.363;3.882;0.374;9.996;4.439;0.357;10.638;4.118;1.446;9.646;4.322;1.054;5.538;2.78;0.357;10.638;4.118;0.485;12.939;4.667;-0.139;14.464;5.332;-1.503;14.504;4.982;-0.332;5.718;6.395;0.31;0.942;6.385;1.054;5.538;2.78;0.638;2.671;-1.108;0.374;9.996;4.439;1.446;9.646;4.322
-1.524;14.573;5.531;-2.233;11.885;4.841;-0.698;9.73;5.021;-0.339;5.689;6.737;0.383;10.07;5.021;-0.698;9.73;5.021;2.33;14.759;5.627;2.934;11.929;5.056;0.476;13.018;5.226;0.478;15.156;5.122;0.981;14.55;5.971;2.33;14.759;5.627;0.478;15.156;5.122;0.457;15.934;6.668;2.934;11.929;5.056;2.943;9.481;5.328;-2.233;11.885;4.841;-2.547;9.398;4.598;0.383;10.07;5.021;0.371;10.712;4.698;1.456;9.719;4.922;1.066;5.52;3.651;0.371;10.712;4.698;0.476;13.018;5.226;-0.159;14.547;5.873;-1.524;14.573;5.531;-0.339;5.689;6.737;0.323;0.927;6.412;1.066;5.52;3.651;0.791;3.025;-0.498;0.383;10.07;5.021;1.456;9.719;4.922
-1.532;14.667;6.068;-2.252;11.953;5.503;-0.683;9.829;5.562;-0.348;5.676;6.991;0.398;10.169;5.578;-0.683;9.829;5.562;2.323;14.87;6.103;2.931;12.053;5.473;0.477;13.123;5.753;0.461;15.26;5.624;0.98;14.668;6.473;2.323;14.87;6.103;0.461;15.26;5.624;0.461;16.042;7.167;2.931;12.053;5.473;2.972;9.6;5.69;-2.252;11.953;5.503;-2.565;9.457;5.377;0.398;10.169;5.578;0.392;10.81;5.253;1.472;9.817;5.496;1.136;5.507;4.653;0.392;10.81;5.253;0.477;13.123;5.753;-0.161;14.655;6.39;-1.532;14.667;6.068;-0.348;5.676;6.991;0.329;0.941;6.406;1.136;5.507;4.653;0.992;3.271;0.353;0.398;10.169;5.578;1.472;9.817;5.496
-1.521;14.771;6.637;-2.264;12.04;6.202;-0.657;9.937;6.107;-0.346;5.679;7.19;0.424;10.277;6.124;-0.657;9.937;6.107;2.331;14.996;6.537;2.946;12.187;5.881;0.493;13.238;6.272;0.453;15.373;6.119;1.003;14.795;6.959;2.331;14.996;6.537;0.453;15.373;6.119;0.494;16.16;7.66;2.946;12.187;5.881;3.019;9.735;6.113;-2.264;12.04;6.202;-2.573;9.54;6.196;0.424;10.277;6.124;0.418;10.918;5.8;1.498;9.925;6.045;1.25;5.537;5.752;0.418;10.918;5.8;0.493;13.238;6.272;-0.14;14.77;6.911;-1.521;14.771;6.637;-0.346;5.679;7.19;0.324;0.973;6.404;1.25;5.537;5.752;1.109;3.317;1.444;0.424;10.277;6.124;1.498;9.925;6.045
-1.504;14.893;7.18;-2.273;12.148;6.907;-0.652;10.058;6.605;-0.357;5.722;7.32;0.429;10.398;6.618;-0.652;10.058;6.605;2.34;15.127;6.937;2.967;12.321;6.278;0.502;13.361;6.753;0.449;15.495;6.587;1.03;14.925;7.411;2.34;15.127;6.937;0.449;15.495;6.587;0.534;16.279;8.127;2.967;12.321;6.278;3.073;9.876;6.558;-2.273;12.148;6.907;-2.564;9.651;7.061;0.429;10.398;6.618;0.422;11.039;6.294;1.503;10.046;6.533;1.381;5.655;6.849;0.422;11.039;6.294;0.502;13.361;6.753;-0.114;14.896;7.403;-1.504;14.893;7.18;-0.357;5.722;7.32;0.309;1.041;6.388;1.381;5.655;6.849;1.202;3.132;2.712;0.429;10.398;6.618;1.503;10.046;6.533
-1.477;14.996;7.719;-2.277;12.247;7.629;-0.647;10.15;7.093;-0.366;5.768;7.434;0.434;10.49;7.096;-0.647;10.15;7.093;2.355;15.226;7.336;2.999;12.424;6.68;0.514;13.455;7.229;0.454;15.587;7.051;1.064;15.023;7.858;2.355;15.226;7.336;0.454;15.587;7.051;0.586;16.373;8.587;2.999;12.424;6.68;3.139;9.989;7.024;-2.277;12.247;7.629;-2.539;9.765;7.97;0.434;10.49;7.096;0.424;11.132;6.773;1.508;10.14;7.002;1.537;5.832;7.921;0.424;11.132;6.773;0.514;13.455;7.229;-0.08;14.994;7.89;-1.477;14.996;7.719;-0.366;5.768;7.434;0.292;1.113;6.376;1.537;5.832;7.921;1.299;2.721;4.209;0.434;10.49;7.096;1.508;10.14;7.002
-1.442;15.056;8.251;-2.268;12.316;8.343;-0.633;10.194;7.573;-0.369;5.797;7.562;0.448;10.534;7.569;-0.633;10.194;7.573;2.374;15.275;7.734;3.028;12.475;7.075;0.529;13.499;7.7;0.468;15.631;7.514;1.103;15.07;8.303;2.374;15.275;7.734;0.468;15.631;7.514;0.646;16.419;9.044;3.028;12.475;7.075;3.2;10.05;7.476;-2.268;12.316;8.343;-2.493;9.863;8.869;0.448;10.534;7.569;0.435;11.176;7.247;1.521;10.184;7.466;1.709;6.01;8.859;0.435;11.176;7.247;0.529;13.499;7.7;-0.039;15.043;8.373;-1.442;15.056;8.251;-0.369;5.797;7.562;0.277;1.173;6.372;1.709;6.01;8.859;1.455;2.272;5.78;0.448;10.534;7.569;1.521;10.184;7.466
-1.395;15.066;8.78;-2.235;12.341;9.048;-0.607;10.19;8.032;-0.359;5.805;7.704;0.474;10.531;8.026;-0.607;10.19;8.032;2.407;15.269;8.158;3.067;12.473;7.492;0.556;13.493;8.169;0.497;15.625;7.985;1.15;15.061;8.757;2.407;15.269;8.158;0.497;15.625;7.985;0.713;16.414;9.51;3.067;12.473;7.492;3.264;10.057;7.933;-2.235;12.341;9.048;-2.408;9.928;9.75;0.474;10.531;8.026;0.46;11.173;7.704;1.546;10.18;7.92;1.885;6.155;9.676;0.46;11.173;7.704;0.556;13.493;8.169;0.01;15.039;8.857;-1.395;15.066;8.78;-0.359;5.805;7.704;0.277;1.219;6.368;1.885;6.155;9.676;1.666;1.83;7.494;0.474;10.531;8.026;1.546;10.18;7.92
-1.333;15.025;9.303;-2.184;12.325;9.74;-0.561;10.133;8.509;-0.333;5.776;7.907;0.52;10.474;8.503;-0.561;10.133;8.509;2.465;15.211;8.627;3.123;12.419;7.938;0.602;13.435;8.652;0.55;15.567;8.471;1.212;15.0;9.233;2.465;15.211;8.627;0.55;15.567;8.471;0.791;16.357;9.991;3.123;12.419;7.938;3.328;10.006;8.387;-2.184;12.325;9.74;-2.311;9.965;10.61;0.52;10.474;8.503;0.506;11.116;8.18;1.592;10.123;8.397;2.029;6.209;10.37;0.506;11.116;8.18;0.602;13.435;8.652;0.074;14.982;9.349;-1.333;15.025;9.303;-0.333;5.776;7.907;0.285;1.246;6.384;2.029;6.209;10.37;1.86;1.506;9.203;0.52;10.474;8.503;1.592;10.123;8.397
-1.258;14.944;9.831;-2.116;12.272;10.404;-0.502;10.033;9.02;-0.296;5.713;8.183;0.579;10.373;9.014;-0.502;10.033;9.02;2.536;15.107;9.123;3.18;12.321;8.402;0.661;13.335;9.162;0.62;15.467;8.977;1.285;14.897;9.734;2.536;15.107;9.123;0.62;15.467;8.977;0.879;16.263;10.491;3.18;12.321;8.402;3.387;9.904;8.832;-2.116;12.272;10.404;-2.2;9.964;11.41;0.579;10.373;9.014;0.565;11.015;8.691;1.651;10.023;8.908;2.156;6.189;11.018;0.565;11.015;8.691;0.661;13.335;9.162;0.148;14.886;9.861;-1.258;14.944;9.831;-0.296;5.713;8.183;0.298;1.271;6.413;2.156;6.189;11.018;2.057;1.344;10.866;0.579;10.373;9.014;1.651;10.023;8.908
-1.166;14.85;10.366;-2.031;12.202;11.035;-0.426;9.924;9.542;-0.251;5.645;8.513;0.654;10.265;9.537;-0.426;9.924;9.542;2.631;14.983;9.658;3.241;12.199;8.899;0.739;13.225;9.69;0.714;15.358;9.509;1.377;14.781;10.264;2.631;14.983;9.658;0.714;15.358;9.509;0.982;16.157;11.02;3.241;12.199;8.899;3.43;9.772;9.278;-2.031;12.202;11.035;-2.082;9.942;12.146;0.654;10.265;9.537;0.641;10.907;9.214;1.727;9.914;9.431;2.261;6.122;11.608;0.641;10.907;9.214;0.739;13.225;9.69;0.239;14.779;10.393;-1.166;14.85;10.366;-0.251;5.645;8.513;0.303;1.322;6.456;2.261;6.122;11.608;2.237;1.322;12.294;0.654;10.265;9.537;1.727;9.914;9.431
-1.058;14.764;10.92;-1.932;12.133;11.637;-0.343;9.821;10.12;-0.214;5.584;8.921;0.738;10.161;10.119;-0.343;9.821;10.12;2.746;14.859;10.232;3.313;12.074;9.445;0.834;13.123;10.26;0.83;15.255;10.071;1.485;14.675;10.83;2.746;14.859;10.232;0.83;15.255;10.071;1.1;16.061;11.579;3.313;12.074;9.445;3.479;9.636;9.757;-1.932;12.133;11.637;-1.964;9.907;12.816;0.738;10.161;10.119;0.726;10.803;9.797;1.811;9.81;10.02;2.321;6.072;12.292;0.726;10.803;9.797;0.834;13.123;10.26;0.347;14.684;10.956;-1.058;14.764;10.92;-0.214;5.584;8.921;0.28;1.44;6.513;2.321;6.072;12.292;2.317;1.401;13.594;0.738;10.161;10.119;1.811;9.81;10.02
-0.913;14.716;11.475;-1.8;12.086;12.184;-0.206;9.76;10.713;-0.157;5.55;9.419;0.875;10.1;10.737;-0.206;9.76;10.713;2.902;14.774;10.842;3.412;11.985;10.029;0.975;13.065;10.854;0.988;15.196;10.654;1.63;14.616;11.424;2.902;14.774;10.842;0.988;15.196;10.654;1.244;16.008;12.161;3.412;11.985;10.029;3.539;9.536;10.263;-1.8;12.086;12.184;-1.833;9.874;13.388;0.875;10.1;10.737;0.871;10.74;10.412;1.95;9.748;10.665;2.319;5.952;12.869;0.871;10.74;10.412;0.975;13.065;10.854;0.491;14.633;11.536;-0.913;14.716;11.475;-0.157;5.55;9.419;0.256;1.637;6.638;2.319;5.952;12.869;2.215;1.244;14.022;0.875;10.1;10.737;1.95;9.748;10.665
-0.758;14.701;12.063;-1.649;12.059;12.715;-0.07;9.725;11.384;-0.098;5.525;10.058;1.011;10.064;11.433;-0.07;9.725;11.384;3.065;14.721;11.481;3.518;11.928;10.647;1.123;13.037;11.499;1.156;15.164;11.266;1.785;14.591;12.052;3.065;14.721;11.481;1.156;15.164;11.266;1.399;15.996;12.764;3.518;11.928;10.647;3.61;9.471;10.8;-1.649;12.059;12.715;-1.688;9.836;13.899;1.011;10.064;11.433;1.015;10.703;11.106;2.086;9.711;11.388;2.328;5.842;13.48;1.015;10.703;11.106;1.123;13.037;11.499;0.645;14.619;12.151;-0.758;14.701;12.063;-0.098;5.525;10.058;0.232;1.94;6.854;2.328;5.842;13.48;2.163;1.05;14.203;1.011;10.064;11.433;2.086;9.711;11.388
-0.595;14.735;12.666;-1.495;12.069;13.197;0.066;9.73;12.108;-0.014;5.509;10.852;1.146;10.068;12.168;0.066;9.73;12.108;3.234;14.709;12.147;3.634;11.915;11.29;1.274;13.049;12.17;1.334;15.172;11.901;1.946;14.606;12.705;3.234;14.709;12.147;1.334;15.172;11.901;1.563;16.028;13.388;3.634;11.915;11.29;3.695;9.453;11.358;-1.495;12.069;13.197;-1.572;9.802;14.292;1.146;10.068;12.168;1.155;10.707;11.84;2.222;9.715;12.136;2.372;5.785;14.119;1.155;10.707;11.84;1.274;13.049;12.17;0.805;14.648;12.788;-0.595;14.735;12.666;-0.014;5.509;10.852;0.22;2.384;7.19;2.372;5.785;14.119;2.193;0.947;14.398;1.146;10.068;12.168;2.222;9.715;12.136
-0.443;14.8;13.25;-1.339;12.105;13.623;0.196;9.775;12.795;0.104;5.484;11.806;1.276;10.114;12.843;0.196;9.775;12.795;3.396;14.734;12.803;3.777;11.933;11.96;1.415;13.1;12.806;1.501;15.22;12.517;2.095;14.655;13.335;3.396;14.734;12.803;1.501;15.22;12.517;1.716;16.087;13.999;3.777;11.933;11.96;3.821;9.471;11.991;-1.339;12.105;13.623;-1.458;9.778;14.581;1.276;10.114;12.843;1.281;10.754;12.515;2.352;9.762;12.796;2.441;5.758;14.631;1.281;10.754;12.515;1.415;13.1;12.806;0.954;14.71;13.402;-0.443;14.8;13.25;0.104;5.484;11.806;0.182;2.79;7.811;2.441;5.758;14.631;2.231;0.916;14.467;1.276;10.114;12.843;2.352;9.762;12.796
-0.312;14.875;13.852;-1.195;12.16;14.078;0.321;9.843;13.454;0.254;5.48;12.858;1.402;10.183;13.485;0.321;9.843;13.454;3.536;14.788;13.45;3.929;11.975;12.655;1.539;13.172;13.428;1.642;15.29;13.132;2.225;14.724;13.957;3.536;14.788;13.45;1.642;15.29;13.132;1.85;16.165;14.61;3.929;11.975;12.655;3.978;9.512;12.693;-1.195;12.16;14.078;-1.362;9.775;14.87;1.402;10.183;13.485;1.401;10.823;13.159;2.477;9.831;13.421;2.505;5.728;15.024;1.401;10.823;13.159;1.539;13.172;13.428;1.083;14.787;14.013;-0.312;14.875;13.852;0.254;5.48;12.858;0.204;3.132;8.65;2.505;5.728;15.024;2.236;0.918;14.47;1.402;10.183;13.485;2.477;9.831;13.421
