right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z
-1.726;14.488;3.644;-2.524;11.896;2.721;-0.962;9.617;2.978;-0.656;5.81;5.172;0.119;9.955;2.999;-0.962;9.617;2.978;2.148;14.621;3.896;2.923;11.795;3.557;0.229;12.873;3.334;0.29;15.011;3.25;0.775;14.384;4.094;2.148;14.621;3.896;0.29;15.011;3.25;0.306;15.783;4.799;2.923;11.795;3.557;2.8;9.398;4.111;-2.524;11.896;2.721;-2.9;9.426;2.402;0.119;9.955;2.999;0.114;10.599;2.681;1.193;9.603;2.915;0.77;5.482;1.418;0.114;10.599;2.681;0.229;12.873;3.334;-0.365;14.413;3.995;-1.726;14.488;3.644;-0.656;5.81;5.172;-0.083;1.032;5.431;0.77;5.482;1.418;0.5;2.109;-2.055;0.119;9.955;2.999;1.193;9.603;2.915
-1.768;14.513;4.204;-2.526;11.919;3.257;-0.96;9.653;3.555;-0.644;5.753;5.579;0.122;9.991;3.573;-0.96;9.653;3.555;2.107;14.679;4.418;2.888;11.868;3.984;0.205;12.917;3.886;0.239;15.056;3.794;0.737;14.437;4.637;2.107;14.679;4.418;0.239;15.056;3.794;0.266;15.835;5.339;2.888;11.868;3.984;2.8;9.456;4.479;-2.526;11.919;3.257;-2.893;9.458;2.865;0.122;9.991;3.573;0.115;10.636;3.255;1.195;9.639;3.485;0.747;5.499;2.05;0.115;10.636;3.255;0.205;12.917;3.886;-0.404;14.451;4.545;-1.768;14.513;4.204;-0.644;5.753;5.579;-0.072;0.969;5.516;0.747;5.499;2.05;0.572;2.49;-1.748;0.122;9.991;3.573;1.195;9.639;3.485
-1.799;14.58;4.756;-2.527;11.968;3.833;-0.958;9.729;4.126;-0.655;5.718;5.921;0.124;10.066;4.154;-0.958;9.729;4.126;2.076;14.768;4.928;2.841;11.973;4.383;0.187;13.002;4.433;0.2;15.14;4.329;0.71;14.531;5.172;2.076;14.768;4.928;0.2;15.14;4.329;0.239;15.922;5.872;2.841;11.973;4.383;2.782;9.544;4.793;-2.527;11.968;3.833;-2.885;9.509;3.422;0.124;10.066;4.154;0.121;10.711;3.836;1.198;9.714;4.079;0.724;5.505;2.867;0.121;10.711;3.836;0.187;13.002;4.433;-0.432;14.534;5.087;-1.799;14.58;4.756;-0.655;5.718;5.921;-0.07;0.949;5.547;0.724;5.505;2.867;0.69;2.883;-1.212;0.124;10.066;4.154;1.198;9.714;4.079
-1.818;14.673;5.319;-2.531;12.031;4.474;-0.96;9.829;4.698;-0.675;5.701;6.206;0.122;10.166;4.74;-0.96;9.829;4.698;2.059;14.881;5.409;2.809;12.095;4.798;0.177;13.112;4.976;0.173;15.249;4.848;0.699;14.653;5.69;2.059;14.881;5.409;0.173;15.249;4.848;0.235;16.033;6.389;2.809;12.095;4.798;2.781;9.659;5.168;-2.531;12.031;4.474;-2.882;9.565;4.103;0.122;10.166;4.74;0.124;10.81;4.421;1.197;9.812;4.678;0.719;5.507;3.879;0.124;10.81;4.421;0.177;13.112;4.976;-0.443;14.646;5.622;-1.818;14.673;5.319;-0.675;5.701;6.206;-0.075;0.962;5.565;0.719;5.507;3.879;0.787;3.186;-0.378;0.122;10.166;4.74;1.197;9.812;4.678
-1.823;14.78;5.876;-2.528;12.103;5.141;-0.964;9.944;5.252;-0.694;5.704;6.413;0.117;10.28;5.297;-0.964;9.944;5.252;2.055;15.003;5.846;2.774;12.221;5.179;0.174;13.236;5.492;0.153;15.371;5.343;0.704;14.787;6.178;2.055;15.003;5.846;0.153;15.371;5.343;0.25;16.152;6.884;2.774;12.221;5.179;2.773;9.782;5.52;-2.528;12.103;5.141;-2.865;9.624;4.849;0.117;10.28;5.297;0.12;10.924;4.977;1.192;9.926;5.238;0.786;5.545;5.035;0.12;10.924;4.977;0.174;13.236;5.492;-0.439;14.773;6.138;-1.823;14.78;5.876;-0.694;5.704;6.413;-0.085;1.001;5.557;0.786;5.545;5.035;0.856;3.299;0.738;0.117;10.28;5.297;1.192;9.926;5.238
-1.811;14.899;6.412;-2.535;12.188;5.841;-0.968;10.058;5.771;-0.711;5.733;6.565;0.113;10.394;5.818;-0.968;10.058;5.771;2.062;15.119;6.245;2.742;12.34;5.524;0.176;13.357;5.978;0.148;15.491;5.809;0.724;14.915;6.633;2.062;15.119;6.245;0.148;15.491;5.809;0.283;16.266;7.35;2.742;12.34;5.524;2.76;9.898;5.846;-2.535;12.188;5.841;-2.862;9.694;5.699;0.113;10.394;5.818;0.117;11.038;5.499;1.188;10.04;5.762;0.918;5.668;6.229;0.117;11.038;5.499;0.176;13.357;5.978;-0.42;14.9;6.628;-1.811;14.899;6.412;-0.711;5.733;6.565;-0.096;1.063;5.551;0.918;5.668;6.229;0.983;3.176;2.07;0.113;10.394;5.818;1.188;10.04;5.762
-1.788;15.025;6.937;-2.538;12.287;6.558;-0.967;10.169;6.269;-0.724;5.792;6.691;0.115;10.505;6.321;-0.967;10.169;6.269;2.078;15.226;6.659;2.727;12.453;5.892;0.186;13.471;6.461;0.158;15.604;6.279;0.753;15.033;7.092;2.078;15.226;6.659;0.158;15.604;6.279;0.324;16.373;7.82;2.727;12.453;5.892;2.763;10.008;6.194;-2.538;12.287;6.558;-2.84;9.787;6.614;0.115;10.505;6.321;0.12;11.148;6.001;1.19;10.15;6.27;1.051;5.888;7.374;0.12;11.148;6.001;0.186;13.471;6.461;-0.391;15.02;7.114;-1.788;15.025;6.937;-0.724;5.792;6.691;-0.104;1.153;5.543;1.051;5.888;7.374;1.127;2.915;3.544;0.115;10.505;6.321;1.19;10.15;6.27
-1.756;15.104;7.45;-2.542;12.356;7.271;-0.96;10.221;6.759;-0.732;5.823;6.831;0.121;10.557;6.816;-0.96;10.221;6.759;2.103;15.272;7.097;2.723;12.508;6.278;0.201;13.525;6.944;0.184;15.657;6.756;0.787;15.084;7.562;2.103;15.272;7.097;0.184;15.657;6.756;0.369;16.416;8.3;2.723;12.508;6.278;2.768;10.059;6.548;-2.542;12.356;7.271;-2.809;9.867;7.551;0.121;10.557;6.816;0.128;11.2;6.496;1.196;10.202;6.77;1.153;6.109;8.397;0.128;11.2;6.496;0.201;13.525;6.944;-0.357;15.079;7.601;-1.756;15.104;7.45;-0.732;5.823;6.831;-0.113;1.221;5.544;1.153;6.109;8.397;1.199;2.446;5.219;0.121;10.557;6.816;1.196;10.202;6.77
-1.72;15.121;7.953;-2.535;12.375;7.982;-0.95;10.213;7.24;-0.73;5.82;6.998;0.13;10.548;7.3;-0.95;10.213;7.24;2.133;15.255;7.553;2.729;12.499;6.688;0.219;13.516;7.427;0.216;15.648;7.237;0.824;15.071;8.037;2.133;15.255;7.553;0.216;15.648;7.237;0.42;16.403;8.781;2.729;12.499;6.688;2.78;10.047;6.92;-2.535;12.375;7.982;-2.751;9.92;8.502;0.13;10.548;7.3;0.139;11.191;6.98;1.206;10.192;7.258;1.269;6.252;9.226;0.139;11.191;6.98;0.219;13.516;7.427;-0.32;15.075;8.089;-1.72;15.121;7.953;-0.73;5.82;6.998;-0.113;1.264;5.554;1.269;6.252;9.226;1.279;1.968;6.955;0.13;10.548;7.3;1.206;10.192;7.258
-1.666;15.068;8.463;-2.506;12.338;8.679;-0.908;10.132;7.763;-0.699;5.764;7.233;0.173;10.466;7.835;-0.908;10.132;7.763;2.184;15.167;8.062;2.751;12.419;7.15;0.261;13.436;7.948;0.274;15.567;7.748;0.876;14.991;8.552;2.184;15.167;8.062;0.274;15.567;7.748;0.48;16.331;9.288;2.751;12.419;7.15;2.796;9.963;7.329;-2.506;12.338;8.679;-2.673;9.938;9.425;0.173;10.466;7.835;0.186;11.109;7.515;1.248;10.11;7.807;1.419;6.281;9.977;0.186;11.109;7.515;0.261;13.436;7.948;-0.267;15.002;8.602;-1.666;15.068;8.463;-0.699;5.764;7.233;-0.084;1.282;5.573;1.419;6.281;9.977;1.466;1.591;8.746;0.173;10.466;7.835;1.248;10.11;7.807
-1.605;14.96;8.992;-2.466;12.254;9.365;-0.864;10.002;8.291;-0.669;5.669;7.524;0.216;10.335;8.369;-0.864;10.002;8.291;2.245;15.021;8.596;2.789;12.28;7.653;0.309;13.305;8.482;0.339;15.436;8.282;0.936;14.854;9.086;2.245;15.021;8.596;0.339;15.436;8.282;0.55;16.206;9.818;2.789;12.28;7.653;2.831;9.82;7.781;-2.466;12.254;9.365;-2.582;9.92;10.305;0.216;10.335;8.369;0.231;10.978;8.048;1.291;9.979;8.346;1.531;6.216;10.624;0.231;10.978;8.048;0.309;13.305;8.482;-0.207;14.875;9.136;-1.605;14.96;8.992;-0.669;5.669;7.524;-0.066;1.282;5.622;1.531;6.216;10.624;1.541;1.371;10.438;0.216;10.335;8.369;1.291;9.979;8.346
-1.529;14.844;9.537;-2.408;12.162;10.029;-0.809;9.87;8.835;-0.634;5.575;7.871;0.271;10.203;8.917;-0.809;9.87;8.835;2.323;14.864;9.162;2.834;12.125;8.194;0.371;13.172;9.036;0.421;15.303;8.841;1.01;14.714;9.646;2.323;14.864;9.162;0.421;15.303;8.841;0.632;16.075;10.376;2.834;12.125;8.194;2.866;9.662;8.258;-2.408;12.162;10.029;-2.485;9.894;11.122;0.271;10.203;8.917;0.288;10.846;8.596;1.347;9.846;8.899;1.595;6.159;11.295;0.288;10.846;8.596;0.371;13.172;9.036;-0.133;14.745;9.692;-1.529;14.844;9.537;-0.634;5.575;7.871;-0.053;1.318;5.69;1.595;6.159;11.295;1.537;1.367;12.04;0.271;10.203;8.917;1.347;9.846;8.899
-1.427;14.751;10.108;-2.32;12.089;10.669;-0.734;9.765;9.412;-0.61;5.512;8.276;0.345;10.098;9.506;-0.734;9.765;9.412;2.429;14.732;9.76;2.908;11.992;8.779;0.46;13.066;9.622;0.531;15.197;9.428;1.11;14.602;10.235;2.429;14.732;9.76;0.531;15.197;9.428;0.736;15.975;10.96;2.908;11.992;8.779;2.931;9.528;8.784;-2.32;12.089;10.669;-2.377;9.871;11.862;0.345;10.098;9.506;0.366;10.74;9.184;1.42;9.74;9.499;1.617;6.063;11.916;0.366;10.74;9.184;0.46;13.066;9.622;-0.033;14.644;10.275;-1.427;14.751;10.108;-0.61;5.512;8.276;-0.075;1.452;5.735;1.617;6.063;11.916;1.511;1.332;12.971;0.345;10.098;9.506;1.42;9.74;9.499
-1.303;14.707;10.721;-2.21;12.05;11.29;-0.638;9.703;10.063;-0.572;5.478;8.82;0.44;10.035;10.173;-0.638;9.703;10.063;2.553;14.65;10.401;3.003;11.903;9.425;0.57;13.007;10.264;0.661;15.135;10.056;1.231;14.541;10.87;2.553;14.65;10.401;0.661;15.135;10.056;0.858;15.929;11.581;3.003;11.903;9.425;3.019;9.44;9.386;-2.21;12.05;11.29;-2.271;9.849;12.514;0.44;10.035;10.173;0.466;10.677;9.851;1.514;9.676;10.184;1.628;5.939;12.513;0.466;10.677;9.851;0.57;13.007;10.264;0.088;14.593;10.904;-1.303;14.707;10.721;-0.572;5.478;8.82;-0.085;1.691;5.88;1.628;5.939;12.513;1.514;1.148;13.255;0.44;10.035;10.173;1.514;9.676;10.184
-1.167;14.715;11.363;-2.079;12.048;11.874;-0.528;9.689;10.765;-0.527;5.467;9.509;0.549;10.02;10.886;-0.528;9.689;10.765;2.69;14.627;11.063;3.12;11.869;10.111;0.695;12.998;10.937;0.801;15.123;10.706;1.364;14.534;11.529;2.69;14.627;11.063;0.801;15.123;10.706;0.993;15.941;12.219;3.12;11.869;10.111;3.134;9.406;10.054;-2.079;12.048;11.874;-2.163;9.823;13.052;0.549;10.02;10.886;0.579;10.662;10.563;1.624;9.661;10.907;1.664;5.856;13.126;0.579;10.662;10.563;0.695;12.998;10.937;0.222;14.594;11.558;-1.167;14.715;11.363;-0.527;5.467;9.509;-0.096;2.059;6.13;1.664;5.856;13.126;1.576;1.016;13.418;0.549;10.02;10.886;1.624;9.661;10.907
-1.033;14.787;12.026;-1.934;12.097;12.421;-0.416;9.741;11.494;-0.443;5.479;10.383;0.662;10.073;11.602;-0.416;9.741;11.494;2.825;14.67;11.737;3.252;11.893;10.84;0.817;13.056;11.617;0.939;15.179;11.369;1.497;14.592;12.197;2.825;14.67;11.737;0.939;15.179;11.369;1.13;16.013;12.873;3.252;11.893;10.84;3.272;9.43;10.805;-1.934;12.097;12.421;-2.051;9.813;13.477;0.662;10.073;11.602;0.688;10.715;11.28;1.737;9.715;11.612;1.711;5.821;13.672;0.688;10.715;11.28;0.817;13.056;11.617;0.355;14.661;12.225;-1.033;14.787;12.026;-0.443;5.479;10.383;-0.088;2.544;6.578;1.711;5.821;13.672;1.596;0.976;13.508;0.662;10.073;11.602;1.737;9.715;11.612
-0.917;14.87;12.682;-1.792;12.156;12.95;-0.308;9.819;12.202;-0.31;5.485;11.412;0.772;10.153;12.28;-0.308;9.819;12.202;2.948;14.738;12.406;3.399;11.935;11.606;0.925;13.139;12.275;1.059;15.26;12.022;1.614;14.672;12.851;2.948;14.738;12.406;1.059;15.26;12.022;1.253;16.101;13.522;3.399;11.935;11.606;3.438;9.472;11.64;-1.792;12.156;12.95;-1.942;9.808;13.85;0.772;10.153;12.28;0.787;10.795;11.959;1.848;9.796;12.257;1.77;5.799;14.105;0.787;10.795;11.959;0.925;13.139;12.275;0.472;14.748;12.879;-0.917;14.87;12.682;-0.31;5.485;11.412;-0.08;3.036;7.269;1.77;5.799;14.105;1.577;0.988;13.525;0.772;10.153;12.28;1.848;9.796;12.257
-0.827;14.986;13.303;-1.658;12.247;13.42;-0.214;9.943;12.858;-0.167;5.545;12.627;0.867;10.279;12.913;-0.214;9.943;12.858;3.047;14.852;13.072;3.545;12.022;12.406;1.015;13.267;12.901;1.158;15.389;12.657;1.703;14.796;13.489;3.047;14.852;13.072;1.158;15.389;12.657;1.346;16.225;14.16;3.545;12.022;12.406;3.609;9.564;12.549;-1.658;12.247;13.42;-1.834;9.838;14.135;0.867;10.279;12.913;0.874;10.922;12.593;1.942;9.924;12.866;1.83;5.802;14.415;0.874;10.922;12.593;1.015;13.267;12.901;0.562;14.875;13.506;-0.827;14.986;13.303;-0.167;5.545;12.627;-0.023;3.204;8.418;1.83;5.802;14.415;1.563;1.046;13.508;0.867;10.279;12.913;1.942;9.924;12.866
-0.755;15.109;13.883;-1.543;12.355;13.886;-0.115;10.083;13.477;0.0;5.698;13.88;0.966;10.42;13.514;-0.115;10.083;13.477;3.129;15.001;13.723;3.694;12.151;13.214;1.101;13.409;13.5;1.24;15.532;13.264;1.775;14.939;14.103;3.129;15.001;13.723;1.24;15.532;13.264;1.413;16.362;14.773;3.694;12.151;13.214;3.784;9.707;13.509;-1.543;12.355;13.886;-1.74;9.91;14.458;0.966;10.42;13.514;0.967;11.064;13.195;2.041;10.067;13.447;1.907;5.827;14.634;0.967;11.064;13.195;1.101;13.409;13.5;0.633;15.014;14.103;-0.755;15.109;13.883;0.0;5.698;13.88;0.104;3.113;9.815;1.907;5.827;14.634;1.564;1.129;13.484;0.966;10.42;13.514;2.041;10.067;13.447
-0.685;15.224;14.431;-1.446;12.466;14.292;-0.013;10.211;14.058;0.12;5.918;15.032;1.069;10.549;14.078;-0.013;10.211;14.058;3.204;15.151;14.357;3.844;12.292;14.015;1.187;13.538;14.074;1.317;15.664;13.854;1.84;15.068;14.698;3.204;15.151;14.357;1.317;15.664;13.854;1.467;16.482;15.371;3.844;12.292;14.015;3.945;9.878;14.497;-1.446;12.466;14.292;-1.672;9.991;14.706;1.069;10.549;14.078;1.063;11.194;13.76;2.143;10.197;13.993;1.988;5.869;14.797;1.063;11.194;13.76;1.187;13.538;14.074;0.698;15.136;14.678;-0.685;15.224;14.431;0.12;5.918;15.032;0.213;2.833;11.331;1.988;5.869;14.797;1.566;1.227;13.462;1.069;10.549;14.078;2.143;10.197;13.993
-0.614;15.292;14.984;-1.364;12.541;14.703;0.087;10.289;14.631;0.228;6.131;16.079;1.169;10.629;14.632;0.087;10.289;14.631;3.275;15.259;14.969;3.989;12.403;14.8;1.275;13.617;14.643;1.389;15.745;14.438;1.908;15.148;15.284;3.275;15.259;14.969;1.389;15.745;14.438;1.52;16.552;15.962;3.989;12.403;14.8;4.089;10.044;15.503;-1.364;12.541;14.703;-1.626;10.05;14.961;1.169;10.629;14.632;1.156;11.274;14.316;2.241;10.279;14.527;2.061;5.899;14.958;1.156;11.274;14.316;1.275;13.617;14.643;0.765;15.207;15.251;-0.614;15.292;14.984;0.228;6.131;16.079;0.343;2.421;13.006;2.061;5.899;14.958;1.559;1.317;13.452;1.169;10.629;14.632;2.241;10.279;14.527
