right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z
-1.761;14.985;-0.14;-2.635;12.259;-0.06;-1.08;10.012;-0.045;-1.187;5.677;0.729;0.0;10.351;0.0;-1.08;10.012;-0.045;2.14;14.994;-0.069;2.743;12.125;-0.393;0.188;13.351;-0.253;0.283;15.438;-0.722;0.763;14.965;0.22;2.14;14.994;-0.069;0.283;15.438;-0.722;0.293;16.338;0.756;2.743;12.125;-0.393;2.57;9.698;-0.002;-2.635;12.259;-0.06;-2.876;9.828;0.552;0.0;10.351;0.0;0.003;10.991;-0.327;1.076;9.999;-0.05;0.774;5.628;-0.504;0.003;10.991;-0.327;0.188;13.351;-0.253;-0.377;14.994;0.12;-1.761;14.985;-0.14;-1.187;5.677;0.729;-1.541;1.473;-1.6;0.774;5.628;-0.504;0.446;1.147;-2.328;0.0;10.351;0.0;1.076;9.999;-0.05
-1.686;15.0;0.001;-2.58;12.279;0.032;-1.03;10.023;0.064;-1.119;5.747;1.117;0.05;10.362;0.113;-1.03;10.023;0.064;2.21;14.984;0.123;2.807;12.114;-0.2;0.252;13.359;-0.101;0.365;15.452;-0.54;0.83;14.963;0.401;2.21;14.984;0.123;0.365;15.452;-0.54;0.36;16.336;0.947;2.807;12.114;-0.2;2.627;9.689;0.196;-2.58;12.279;0.032;-2.856;9.843;0.611;0.05;10.362;0.113;0.054;11.002;-0.214;1.126;10.01;0.067;0.833;5.65;-0.483;0.054;11.002;-0.214;0.252;13.359;-0.101;-0.308;15.001;0.287;-1.686;15.0;0.001;-1.119;5.747;1.117;-1.463;1.611;-1.332;0.833;5.65;-0.483;0.483;1.179;-2.328;0.05;10.362;0.113;1.126;10.01;0.067
-1.633;15.011;0.178;-2.544;12.296;0.152;-1.006;10.03;0.184;-1.048;5.838;1.536;0.074;10.369;0.231;-1.006;10.03;0.184;2.26;14.967;0.311;2.847;12.092;0.009;0.292;13.363;0.063;0.421;15.461;-0.344;0.881;14.954;0.591;2.26;14.967;0.311;0.421;15.461;-0.344;0.42;16.321;1.157;2.847;12.092;0.009;2.659;9.674;0.439;-2.544;12.296;0.152;-2.85;9.851;0.677;0.074;10.369;0.231;0.078;11.009;-0.096;1.15;10.017;0.183;0.864;5.67;-0.469;0.078;11.009;-0.096;0.292;13.363;0.063;-0.257;15.002;0.475;-1.633;15.011;0.178;-1.048;5.838;1.536;-1.322;1.68;-0.884;0.864;5.67;-0.469;0.474;1.211;-2.333;0.074;10.369;0.231;1.15;10.017;0.183
-1.574;15.016;0.392;-2.492;12.305;0.296;-0.966;10.038;0.359;-0.981;5.948;1.994;0.113;10.377;0.413;-0.966;10.038;0.359;2.316;14.972;0.558;2.913;12.097;0.28;0.349;13.366;0.28;0.483;15.468;-0.104;0.935;14.952;0.829;2.316;14.972;0.558;0.483;15.468;-0.104;0.467;16.318;1.403;2.913;12.097;0.28;2.712;9.688;0.756;-2.492;12.305;0.296;-2.834;9.85;0.749;0.113;10.377;0.413;0.119;11.017;0.085;1.19;10.025;0.372;0.899;5.697;-0.396;0.119;11.017;0.085;0.349;13.366;0.28;-0.202;15.001;0.705;-1.574;15.016;0.392;-0.981;5.948;1.994;-1.116;1.674;-0.228;0.899;5.697;-0.396;0.483;1.265;-2.317;0.113;10.377;0.413;1.19;10.025;0.372
-1.522;15.011;0.648;-2.445;12.306;0.47;-0.939;10.037;0.547;-0.928;6.058;2.438;0.141;10.376;0.606;-0.939;10.037;0.547;2.367;14.962;0.822;2.962;12.084;0.574;0.398;13.358;0.522;0.535;15.464;0.165;0.986;14.935;1.092;2.367;14.962;0.822;0.535;15.464;0.165;0.517;16.302;1.679;2.962;12.084;0.574;2.734;9.691;1.114;-2.445;12.306;0.47;-2.821;9.841;0.829;0.141;10.376;0.606;0.149;11.015;0.278;1.217;10.023;0.571;0.932;5.718;-0.316;0.149;11.015;0.278;0.398;13.358;0.522;-0.151;14.988;0.967;-1.522;15.011;0.648;-0.928;6.058;2.438;-0.905;1.61;0.584;0.932;5.718;-0.316;0.496;1.314;-2.298;0.141;10.376;0.606;1.217;10.023;0.571
-1.479;14.972;0.935;-2.405;12.274;0.679;-0.911;10.003;0.759;-0.878;6.129;2.855;0.168;10.341;0.822;-0.911;10.003;0.759;2.408;14.924;1.117;3.004;12.043;0.897;0.44;13.315;0.792;0.577;15.426;0.465;1.027;14.885;1.385;2.408;14.924;1.117;0.577;15.426;0.465;0.56;16.248;1.988;3.004;12.043;0.897;2.744;9.671;1.506;-2.405;12.274;0.679;-2.811;9.802;0.944;0.168;10.341;0.822;0.177;10.98;0.493;1.245;9.988;0.791;0.951;5.714;-0.231;0.177;10.98;0.493;0.44;13.315;0.792;-0.11;14.939;1.26;-1.479;14.972;0.935;-0.878;6.129;2.855;-0.685;1.48;1.602;0.951;5.714;-0.231;0.489;1.361;-2.316;0.168;10.341;0.822;1.245;9.988;0.791
-1.453;14.908;1.253;-2.372;12.216;0.918;-0.886;9.944;1.023;-0.831;6.143;3.248;0.193;10.283;1.089;-0.886;9.944;1.023;2.432;14.872;1.443;3.035;11.991;1.255;0.47;13.25;1.107;0.599;15.364;0.795;1.051;14.817;1.711;2.432;14.872;1.443;0.599;15.364;0.795;0.578;16.182;2.32;3.035;11.991;1.255;2.75;9.639;1.933;-2.372;12.216;0.918;-2.8;9.74;1.089;0.193;10.283;1.089;0.203;10.922;0.76;1.27;9.93;1.061;0.981;5.688;-0.092;0.203;10.922;0.76;0.47;13.25;1.107;-0.086;14.868;1.587;-1.453;14.908;1.253;-0.831;6.143;3.248;-0.496;1.37;2.679;0.981;5.688;-0.092;0.513;1.394;-2.294;0.193;10.283;1.089;1.27;9.93;1.061
-1.437;14.821;1.618;-2.348;12.138;1.199;-0.869;9.861;1.325;-0.786;6.121;3.65;0.21;10.2;1.385;-0.869;9.861;1.325;2.445;14.791;1.796;3.053;11.91;1.618;0.486;13.159;1.452;0.608;15.277;1.166;1.066;14.72;2.072;2.445;14.791;1.796;0.608;15.277;1.166;0.593;16.082;2.698;3.053;11.91;1.618;2.762;9.574;2.343;-2.348;12.138;1.199;-2.794;9.66;1.274;0.21;10.2;1.385;0.219;10.839;1.057;1.287;9.847;1.352;0.973;5.646;0.064;0.219;10.839;1.057;0.486;13.159;1.452;-0.071;14.77;1.955;-1.437;14.821;1.618;-0.786;6.121;3.65;-0.362;1.323;3.773;0.973;5.646;0.064;0.475;1.44;-2.296;0.21;10.2;1.385;1.287;9.847;1.352
-1.424;14.715;2.006;-2.322;12.041;1.51;-0.85;9.764;1.655;-0.736;6.065;4.045;0.23;10.103;1.711;-0.85;9.764;1.655;2.454;14.693;2.183;3.062;11.812;2.014;0.5;13.055;1.824;0.614;15.177;1.569;1.077;14.609;2.465;2.454;14.693;2.183;0.614;15.177;1.569;0.599;15.961;3.111;3.062;11.812;2.014;2.763;9.488;2.776;-2.322;12.041;1.51;-2.779;9.563;1.499;0.23;10.103;1.711;0.236;10.742;1.383;1.306;9.75;1.672;0.965;5.586;0.277;0.236;10.742;1.383;0.5;13.055;1.824;-0.061;14.656;2.353;-1.424;14.715;2.006;-0.736;6.065;4.045;-0.247;1.325;4.76;0.965;5.586;0.277;0.452;1.482;-2.253;0.23;10.103;1.711;1.306;9.75;1.672
-1.428;14.62;2.428;-2.303;11.951;1.87;-0.838;9.683;2.039;-0.674;5.991;4.436;0.242;10.022;2.084;-0.838;9.683;2.039;2.448;14.61;2.599;3.052;11.728;2.423;0.5;12.969;2.23;0.602;15.095;2.0;1.073;14.518;2.887;2.448;14.61;2.599;0.602;15.095;2.0;0.598;15.857;3.553;3.052;11.728;2.423;2.764;9.404;3.189;-2.303;11.951;1.87;-2.763;9.476;1.779;0.242;10.022;2.084;0.245;10.662;1.758;1.318;9.67;2.034;0.972;5.538;0.546;0.245;10.662;1.758;0.5;12.969;2.23;-0.066;14.561;2.78;-1.428;14.62;2.428;-0.674;5.991;4.436;-0.14;1.304;5.421;0.972;5.538;0.546;0.48;1.566;-2.19;0.242;10.022;2.084;1.318;9.67;2.034
-1.451;14.557;2.877;-2.29;11.885;2.278;-0.832;9.637;2.488;-0.615;5.902;4.813;0.248;9.976;2.518;-0.832;9.637;2.488;2.423;14.564;3.063;3.025;11.683;2.875;0.484;12.922;2.68;0.574;15.05;2.462;1.047;14.471;3.346;2.423;14.564;3.063;0.574;15.05;2.462;0.57;15.803;4.02;3.025;11.683;2.875;2.765;9.345;3.609;-2.29;11.885;2.278;-2.744;9.412;2.124;0.248;9.976;2.518;0.246;10.617;2.193;1.324;9.624;2.45;0.963;5.527;0.873;0.246;10.617;2.193;0.484;12.922;2.68;-0.092;14.508;3.239;-1.451;14.557;2.877;-0.615;5.902;4.813;-0.061;1.193;5.673;0.963;5.527;0.873;0.486;1.752;-2.132;0.248;9.976;2.518;1.324;9.624;2.45
-1.48;14.533;3.38;-2.281;11.857;2.747;-0.832;9.624;2.998;-0.572;5.83;5.22;0.249;9.964;3.014;-0.832;9.624;2.998;2.395;14.543;3.579;2.975;11.661;3.333;0.462;12.911;3.184;0.543;15.04;2.972;1.018;14.46;3.855;2.395;14.543;3.579;0.543;15.04;2.972;0.539;15.797;4.528;2.975;11.661;3.333;2.744;9.294;3.974;-2.281;11.857;2.747;-2.728;9.387;2.534;0.249;9.964;3.014;0.243;10.605;2.69;1.324;9.613;2.932;0.933;5.527;1.333;0.243;10.605;2.69;0.462;12.911;3.184;-0.121;14.493;3.747;-1.48;14.533;3.38;-0.572;5.83;5.22;-0.024;1.074;5.77;0.933;5.527;1.333;0.476;2.021;-1.985;0.249;9.964;3.014;1.324;9.613;2.932
-1.511;14.556;3.923;-2.275;11.87;3.284;-0.821;9.659;3.555;-0.534;5.801;5.661;0.26;9.998;3.567;-0.821;9.659;3.555;2.366;14.593;4.125;2.952;11.721;3.792;0.444;12.951;3.727;0.508;15.08;3.511;0.987;14.505;4.396;2.366;14.593;4.125;0.508;15.08;3.511;0.501;15.848;5.062;2.952;11.721;3.792;2.779;9.319;4.31;-2.275;11.87;3.284;-2.711;9.402;3.037;0.26;9.998;3.567;0.252;10.64;3.243;1.334;9.648;3.48;0.916;5.54;1.946;0.252;10.64;3.243;0.444;12.951;3.727;-0.152;14.528;4.287;-1.511;14.556;3.923;-0.534;5.801;5.661;-0.007;1.014;5.852;0.916;5.54;1.946;0.522;2.387;-1.717;0.26;9.998;3.567;1.334;9.648;3.48
-1.542;14.604;4.459;-2.275;11.91;3.818;-0.812;9.71;4.126;-0.506;5.763;6.058;0.269;10.05;4.144;-0.812;9.71;4.126;2.336;14.667;4.692;2.944;11.813;4.264;0.426;13.009;4.279;0.477;15.137;4.055;0.954;14.57;4.945;2.336;14.667;4.692;0.477;15.137;4.055;0.461;15.919;5.599;2.944;11.813;4.264;2.83;9.383;4.65;-2.275;11.91;3.818;-2.698;9.441;3.557;0.269;10.05;4.144;0.263;10.691;3.82;1.344;9.698;4.064;0.888;5.522;2.741;0.263;10.691;3.82;0.426;13.009;4.279;-0.184;14.585;4.829;-1.542;14.604;4.459;-0.506;5.763;6.058;0.007;0.974;5.901;0.888;5.522;2.741;0.576;2.783;-1.248;0.269;10.05;4.144;1.344;9.698;4.064
-1.564;14.666;5.013;-2.287;11.961;4.413;-0.805;9.773;4.682;-0.494;5.724;6.388;0.276;10.112;4.71;-0.805;9.773;4.682;2.318;14.746;5.199;2.933;11.905;4.697;0.413;13.078;4.814;0.45;15.206;4.578;0.94;14.646;5.465;2.318;14.746;5.199;0.45;15.206;4.578;0.45;15.996;6.118;2.933;11.905;4.697;2.87;9.461;4.997;-2.287;11.961;4.413;-2.693;9.485;4.188;0.276;10.112;4.71;0.273;10.753;4.385;1.351;9.76;4.641;0.896;5.49;3.663;0.273;10.753;4.385;0.413;13.078;4.814;-0.2;14.654;5.362;-1.564;14.666;5.013;-0.494;5.724;6.388;0.018;0.954;5.922;0.896;5.49;3.663;0.688;3.148;-0.578;0.276;10.112;4.71;1.351;9.76;4.641
