right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z
-1.586;14.443;3.397;-2.274;11.764;2.654;-0.829;9.605;2.9;-0.502;5.824;5.135;0.251;9.947;2.891;-0.829;9.605;2.9;2.279;14.677;3.495;3.004;11.834;3.195;0.391;12.895;3.08;0.411;15.032;2.95;0.926;14.432;3.796;2.279;14.677;3.495;0.411;15.032;2.95;0.48;15.814;4.493;3.004;11.834;3.195;2.879;9.442;3.772;-2.274;11.764;2.654;-2.591;9.28;2.379;0.251;9.947;2.891;0.236;10.588;2.568;1.324;9.598;2.785;0.944;5.503;1.206;0.236;10.588;2.568;0.391;12.895;3.08;-0.216;14.438;3.721;-1.586;14.443;3.397;-0.502;5.824;5.135;0.031;1.069;5.71;0.944;5.503;1.206;0.419;1.957;-2.059;0.251;9.947;2.891;1.324;9.598;2.785
-1.607;14.463;3.923;-2.264;11.784;3.153;-0.818;9.628;3.461;-0.456;5.788;5.588;0.262;9.971;3.44;-0.818;9.628;3.461;2.254;14.719;4.023;2.99;11.888;3.648;0.38;12.924;3.621;0.382;15.06;3.481;0.903;14.468;4.33;2.254;14.719;4.023;0.382;15.06;3.481;0.447;15.842;5.024;2.99;11.888;3.648;2.905;9.477;4.15;-2.264;11.784;3.153;-2.578;9.305;2.832;0.262;9.971;3.44;0.242;10.614;3.119;1.334;9.623;3.317;0.951;5.518;1.766;0.242;10.614;3.119;0.38;12.924;3.621;-0.239;14.464;4.256;-1.607;14.463;3.923;-0.456;5.788;5.588;0.054;1.002;5.829;0.951;5.518;1.766;0.477;2.298;-1.828;0.262;9.971;3.44;1.334;9.623;3.317
-1.627;14.513;4.456;-2.261;11.825;3.695;-0.798;9.677;4.047;-0.415;5.746;5.997;0.281;10.019;4.019;-0.798;9.677;4.047;2.23;14.794;4.554;2.984;11.978;4.106;0.372;12.98;4.174;0.354;15.115;4.012;0.882;14.536;4.866;2.23;14.794;4.554;0.354;15.115;4.012;0.417;15.905;5.551;2.984;11.978;4.106;2.946;9.552;4.534;-2.261;11.825;3.695;-2.572;9.348;3.365;0.281;10.019;4.019;0.259;10.663;3.7;1.352;9.672;3.89;0.972;5.515;2.483;0.259;10.663;3.7;0.372;12.98;4.174;-0.26;14.521;4.794;-1.627;14.513;4.456;-0.415;5.746;5.997;0.065;0.952;5.88;0.972;5.515;2.483;0.57;2.691;-1.439;0.281;10.019;4.019;1.352;9.672;3.89
-1.638;14.595;5.0;-2.263;11.891;4.292;-0.785;9.755;4.642;-0.397;5.714;6.352;0.295;10.097;4.621;-0.785;9.755;4.642;2.219;14.891;5.081;2.978;12.085;4.577;0.369;13.067;4.731;0.338;15.199;4.54;0.872;14.635;5.399;2.219;14.891;5.081;0.338;15.199;4.54;0.406;15.999;6.073;2.978;12.085;4.577;2.978;9.65;4.946;-2.263;11.891;4.292;-2.576;9.409;3.999;0.295;10.097;4.621;0.276;10.74;4.3;1.367;9.749;4.5;1.005;5.496;3.412;0.276;10.74;4.3;0.369;13.067;4.731;-0.27;14.613;5.332;-1.638;14.595;5.0;-0.397;5.714;6.352;0.079;0.94;5.904;1.005;5.496;3.412;0.728;3.065;-0.775;0.295;10.097;4.621;1.367;9.749;4.5
-1.631;14.685;5.552;-2.268;11.959;4.948;-0.765;9.84;5.22;-0.386;5.684;6.629;0.315;10.183;5.204;-0.765;9.84;5.22;2.226;14.99;5.518;2.978;12.185;5.005;0.378;13.161;5.26;0.33;15.289;5.027;0.889;14.745;5.883;2.226;14.99;5.518;0.33;15.289;5.027;0.429;16.105;6.55;2.978;12.185;5.005;3.018;9.751;5.383;-2.268;11.959;4.948;-2.588;9.469;4.739;0.315;10.183;5.204;0.297;10.825;4.882;1.387;9.834;5.088;1.087;5.481;4.483;0.297;10.825;4.882;0.378;13.161;5.26;-0.254;14.715;5.847;-1.631;14.685;5.552;-0.386;5.684;6.629;0.086;0.944;5.905;1.087;5.481;4.483;0.873;3.289;0.163;0.315;10.183;5.204;1.387;9.834;5.088
-1.62;14.785;6.101;-2.281;12.039;5.626;-0.755;9.941;5.728;-0.394;5.685;6.807;0.325;10.283;5.711;-0.755;9.941;5.728;2.231;15.095;5.898;2.979;12.289;5.383;0.384;13.266;5.742;0.317;15.391;5.489;0.912;14.859;6.328;2.231;15.095;5.898;0.317;15.391;5.489;0.464;16.213;7.004;2.979;12.289;5.383;3.062;9.863;5.8;-2.281;12.039;5.626;-2.604;9.542;5.531;0.325;10.283;5.711;0.307;10.925;5.389;1.397;9.934;5.594;1.2;5.535;5.531;0.307;10.925;5.389;0.384;13.266;5.742;-0.232;14.823;6.336;-1.62;14.785;6.101;-0.394;5.685;6.807;0.079;0.977;5.894;1.2;5.535;5.531;1.009;3.267;1.249;0.325;10.283;5.711;1.397;9.934;5.594
-1.585;14.906;6.662;-2.276;12.145;6.342;-0.727;10.055;6.247;-0.407;5.72;6.958;0.353;10.397;6.237;-0.727;10.055;6.247;2.247;15.215;6.266;2.981;12.408;5.734;0.408;13.384;6.232;0.322;15.505;5.955;0.954;14.986;6.775;2.247;15.215;6.266;0.322;15.505;5.955;0.519;16.338;7.459;2.981;12.408;5.734;3.105;9.993;6.201;-2.276;12.145;6.342;-2.6;9.648;6.385;0.353;10.397;6.237;0.337;11.038;5.914;1.426;10.048;6.128;1.371;5.685;6.729;0.337;11.038;5.914;0.408;13.384;6.232;-0.188;14.947;6.832;-1.585;14.906;6.662;-0.407;5.72;6.958;0.074;1.046;5.887;1.371;5.685;6.729;1.235;3.014;2.685;0.353;10.397;6.237;1.426;10.048;6.128
-1.547;14.996;7.197;-2.267;12.228;7.052;-0.709;10.129;6.736;-0.425;5.747;7.081;0.371;10.471;6.727;-0.709;10.129;6.736;2.265;15.287;6.657;2.987;12.48;6.11;0.428;13.46;6.709;0.337;15.579;6.42;0.995;15.065;7.222;2.265;15.287;6.657;0.337;15.579;6.42;0.575;16.418;7.915;2.987;12.48;6.11;3.145;10.075;6.615;-2.267;12.228;7.052;-2.583;9.738;7.264;0.371;10.471;6.727;0.356;11.113;6.404;1.444;10.122;6.62;1.503;5.884;7.818;0.356;11.113;6.404;0.428;13.46;6.709;-0.145;15.029;7.317;-1.547;14.996;7.197;-0.425;5.747;7.081;0.064;1.107;5.878;1.503;5.884;7.818;1.339;2.578;4.274;0.371;10.471;6.727;1.444;10.122;6.62
-1.5;15.053;7.734;-2.245;12.288;7.766;-0.69;10.165;7.215;-0.438;5.767;7.216;0.39;10.507;7.202;-0.69;10.165;7.215;2.295;15.31;7.076;2.99;12.5;6.514;0.451;13.495;7.191;0.366;15.614;6.899;1.043;15.097;7.683;2.295;15.31;7.076;0.366;15.614;6.899;0.641;16.456;8.385;2.99;12.5;6.514;3.164;10.101;7.047;-2.245;12.288;7.766;-2.537;9.817;8.159;0.39;10.507;7.202;0.373;11.149;6.879;1.462;10.158;7.089;1.678;6.079;8.736;0.373;11.149;6.879;0.451;13.495;7.191;-0.094;15.069;7.811;-1.5;15.053;7.734;-0.438;5.767;7.216;0.048;1.166;5.87;1.678;6.079;8.736;1.482;2.077;6.004;0.39;10.507;7.202;1.462;10.158;7.089
-1.433;15.049;8.267;-2.211;12.3;8.466;-0.65;10.137;7.696;-0.432;5.748;7.39;0.431;10.479;7.684;-0.65;10.137;7.696;2.353;15.271;7.549;3.03;12.458;6.971;0.498;13.465;7.688;0.426;15.585;7.4;1.109;15.061;8.175;2.353;15.271;7.549;0.426;15.585;7.4;0.72;16.433;8.88;3.03;12.458;6.971;3.211;10.062;7.513;-2.211;12.3;8.466;-2.482;9.862;9.039;0.431;10.479;7.684;0.415;11.12;7.361;1.503;10.13;7.575;1.821;6.174;9.485;0.415;11.12;7.361;0.498;13.465;7.688;-0.026;15.042;8.318;-1.433;15.049;8.267;-0.432;5.748;7.39;0.048;1.199;5.873;1.821;6.174;9.485;1.642;1.656;7.733;0.431;10.479;7.684;1.503;10.13;7.575
-1.373;14.979;8.779;-2.167;12.253;9.157;-0.614;10.045;8.187;-0.415;5.681;7.62;0.466;10.387;8.179;-0.614;10.045;8.187;2.412;15.167;8.048;3.069;12.354;7.451;0.541;13.371;8.192;0.487;15.491;7.904;1.169;14.962;8.676;2.412;15.167;8.048;0.487;15.491;7.904;0.791;16.347;9.376;3.069;12.354;7.451;3.248;9.953;7.973;-2.167;12.253;9.157;-2.395;9.867;9.931;0.466;10.387;8.179;0.451;11.028;7.855;1.539;10.038;8.072;1.951;6.173;10.145;0.451;11.028;7.855;0.541;13.371;8.192;0.034;14.953;8.823;-1.373;14.979;8.779;-0.415;5.681;7.62;0.058;1.209;5.888;1.951;6.173;10.145;1.845;1.374;9.457;0.466;10.387;8.179;1.539;10.038;8.072
-1.293;14.876;9.3;-2.101;12.179;9.821;-0.555;9.921;8.706;-0.381;5.592;7.911;0.526;10.263;8.701;-0.555;9.921;8.706;2.497;15.026;8.588;3.123;12.211;7.969;0.608;13.245;8.723;0.574;15.366;8.433;1.248;14.831;9.207;2.497;15.026;8.588;0.574;15.366;8.433;0.88;16.231;9.9;3.123;12.211;7.969;3.289;9.799;8.446;-2.101;12.179;9.821;-2.284;9.853;10.772;0.526;10.263;8.701;0.512;10.904;8.377;1.599;9.914;8.599;2.065;6.104;10.76;0.512;10.904;8.377;0.608;13.245;8.723;0.113;14.832;9.352;-1.293;14.876;9.3;-0.381;5.592;7.911;0.063;1.232;5.907;2.065;6.104;10.76;2.046;1.261;11.0;0.526;10.263;8.701;1.599;9.914;8.599
-1.192;14.785;9.816;-2.01;12.113;10.445;-0.469;9.824;9.196;-0.331;5.528;8.232;0.612;10.165;9.203;-0.469;9.824;9.196;2.61;14.897;9.15;3.192;12.078;8.509;0.7;13.142;9.249;0.687;15.265;8.974;1.349;14.719;9.751;2.61;14.897;9.15;0.687;15.265;8.974;0.986;16.127;10.444;3.192;12.078;8.509;3.331;9.652;8.918;-2.01;12.113;10.445;-2.15;9.85;11.542;0.612;10.165;9.203;0.602;10.805;8.876;1.686;9.815;9.114;2.141;6.097;11.43;0.602;10.805;8.876;0.7;13.142;9.249;0.213;14.729;9.884;-1.192;14.785;9.816;-0.331;5.528;8.232;0.071;1.309;5.94;2.141;6.097;11.43;2.153;1.359;12.462;0.612;10.165;9.203;1.686;9.815;9.114
-1.07;14.711;10.371;-1.898;12.055;11.054;-0.365;9.735;9.782;-0.275;5.474;8.669;0.715;10.076;9.803;-0.365;9.735;9.782;2.743;14.778;9.759;3.269;11.952;9.098;0.812;13.053;9.84;0.823;15.175;9.556;1.471;14.625;10.343;2.743;14.778;9.759;0.823;15.175;9.556;1.111;16.047;11.022;3.269;11.952;9.098;3.376;9.513;9.427;-1.898;12.055;11.054;-2.008;9.842;12.251;0.715;10.076;9.803;0.71;10.715;9.473;1.79;9.725;9.731;2.152;5.994;12.042;0.71;10.715;9.473;0.812;13.053;9.84;0.333;14.647;10.463;-1.07;14.711;10.371;-0.275;5.474;8.669;0.066;1.467;6.014;2.152;5.994;12.042;2.101;1.262;13.102;0.715;10.076;9.803;1.79;9.725;9.731
-0.931;14.688;10.942;-1.76;12.032;11.62;-0.245;9.694;10.423;-0.203;5.454;9.23;0.835;10.035;10.457;-0.245;9.694;10.423;2.891;14.71;10.391;3.365;11.874;9.732;0.942;13.014;10.464;0.976;15.132;10.158;1.609;14.585;10.958;2.891;14.71;10.391;0.976;15.132;10.158;1.251;16.02;11.617;3.365;11.874;9.732;3.442;9.427;10.0;-1.76;12.032;11.62;-1.849;9.843;12.863;0.835;10.035;10.457;0.835;10.672;10.126;1.911;9.683;10.402;2.157;5.881;12.612;0.835;10.672;10.126;0.942;13.014;10.464;0.47;14.619;11.064;-0.931;14.688;10.942;-0.203;5.454;9.23;0.068;1.734;6.179;2.157;5.881;12.612;2.04;1.073;13.23;0.835;10.035;10.457;1.911;9.683;10.402
-0.78;14.723;11.52;-1.603;12.047;12.127;-0.114;9.708;11.093;-0.106;5.46;9.927;0.966;10.049;11.137;-0.114;9.708;11.093;3.05;14.7;11.036;3.475;11.856;10.379;1.082;13.032;11.101;1.141;15.146;10.769;1.757;14.603;11.585;3.05;14.7;11.036;1.141;15.146;10.769;1.402;16.05;12.221;3.475;11.856;10.379;3.521;9.403;10.593;-1.603;12.047;12.127;-1.687;9.846;13.348;0.966;10.049;11.137;0.97;10.685;10.804;2.043;9.697;11.093;2.218;5.845;13.223;0.97;10.685;10.804;1.082;13.032;11.101;0.617;14.649;11.675;-0.78;14.723;11.52;-0.106;5.46;9.927;0.099;2.121;6.459;2.218;5.845;13.223;2.097;1.001;13.397;0.966;10.049;11.137;2.043;9.697;11.093
-0.64;14.801;12.133;-1.447;12.101;12.642;0.015;9.766;11.781;0.022;5.473;10.798;1.095;10.107;11.819;0.015;9.766;11.781;3.195;14.74;11.682;3.59;11.886;11.05;1.211;13.096;11.748;1.288;15.205;11.393;1.896;14.666;12.219;3.195;14.74;11.682;1.288;15.205;11.393;1.548;16.124;12.837;3.59;11.886;11.05;3.62;9.431;11.248;-1.447;12.101;12.642;-1.537;9.857;13.783;1.095;10.107;11.819;1.096;10.744;11.487;2.171;9.756;11.768;2.274;5.813;13.729;1.096;10.744;11.487;1.211;13.096;11.748;0.756;14.722;12.301;-0.64;14.801;12.133;0.022;5.473;10.798;0.139;2.6;6.931;2.274;5.813;13.729;2.102;0.975;13.457;1.095;10.107;11.819;2.171;9.756;11.768
-0.518;14.881;12.723;-1.298;12.153;13.115;0.142;9.835;12.431;0.176;5.472;11.828;1.222;10.176;12.458;0.142;9.835;12.431;3.325;14.798;12.317;3.717;11.934;11.728;1.328;13.169;12.363;1.42;15.277;11.999;2.016;14.739;12.833;3.325;14.798;12.317;1.42;15.277;11.999;1.675;16.202;13.439;3.717;11.934;11.728;3.744;9.48;11.94;-1.298;12.153;13.115;-1.396;9.855;14.142;1.222;10.176;12.458;1.22;10.815;12.128;2.298;9.826;12.393;2.334;5.766;14.103;1.22;10.815;12.128;1.328;13.169;12.363;0.876;14.8;12.904;-0.518;14.881;12.723;0.176;5.472;11.828;0.192;2.954;7.72;2.334;5.766;14.103;2.086;0.968;13.449;1.222;10.176;12.458;2.298;9.826;12.393
-0.42;14.979;13.275;-1.165;12.226;13.539;0.26;9.939;13.019;0.332;5.536;12.918;1.34;10.28;13.041;0.26;9.939;13.019;3.434;14.898;12.944;3.857;12.024;12.432;1.433;13.275;12.94;1.532;15.383;12.583;2.113;14.843;13.426;3.434;14.898;12.944;1.532;15.383;12.583;1.771;16.303;14.029;3.857;12.024;12.432;3.891;9.576;12.711;-1.165;12.226;13.539;-1.283;9.872;14.428;1.34;10.28;13.041;1.335;10.919;12.712;2.415;9.93;12.971;2.393;5.753;14.37;1.335;10.919;12.712;1.433;13.275;12.94;0.971;14.905;13.476;-0.42;14.979;13.275;0.332;5.536;12.918;0.293;3.095;8.763;2.393;5.753;14.37;2.078;1.007;13.426;1.34;10.28;13.041;2.415;9.93;12.971
-0.34;15.098;13.802;-1.045;12.326;13.945;0.366;10.075;13.581;0.491;5.705;14.119;1.446;10.416;13.602;0.366;10.075;13.581;3.522;15.043;13.55;3.994;12.163;13.126;1.528;13.411;13.497;1.623;15.521;13.149;2.191;14.981;14.002;3.522;15.043;13.55;1.623;15.521;13.149;1.843;16.433;14.603;3.994;12.163;13.126;4.041;9.73;13.508;-1.045;12.326;13.945;-1.188;9.925;14.692;1.446;10.416;13.602;1.442;11.054;13.273;2.522;10.065;13.531;2.457;5.785;14.571;1.442;11.054;13.273;1.528;13.411;13.497;1.048;15.037;14.03;-0.34;15.098;13.802;0.491;5.705;14.119;0.472;2.945;10.169;2.457;5.785;14.571;2.083;1.093;13.408;1.446;10.416;13.602;2.522;10.065;13.531
-0.266;15.188;14.306;-0.948;12.406;14.317;0.464;10.182;14.102;0.629;5.911;15.165;1.545;10.523;14.117;0.464;10.182;14.102;3.603;15.173;14.143;4.145;12.291;13.824;1.619;13.518;14.028;1.706;15.631;13.697;2.26;15.088;14.557;3.603;15.173;14.143;1.706;15.631;13.697;1.901;16.53;15.163;4.145;12.291;13.824;4.203;9.884;14.345;-0.948;12.406;14.317;-1.132;9.965;14.909;1.545;10.523;14.117;1.538;11.163;13.789;2.62;10.173;14.039;2.52;5.821;14.71;1.538;11.163;13.789;1.619;13.518;14.028;1.117;15.136;14.563;-0.266;15.188;14.306;0.629;5.911;15.165;0.665;2.665;11.603;2.52;5.821;14.71;2.075;1.177;13.386;1.545;10.523;14.117;2.62;10.173;14.039
