right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z
-1.692;14.486;3.814;-2.39;11.917;2.758;-0.977;9.661;3.219;-0.691;5.799;5.318;0.103;10.005;3.217;-0.977;9.661;3.219;2.169;14.644;4.02;2.643;11.776;3.523;0.223;12.945;3.457;0.324;15.084;3.468;0.805;14.41;4.278;2.169;14.644;4.02;0.324;15.084;3.468;0.287;15.803;5.041;2.643;11.776;3.523;2.66;9.319;3.701;-2.39;11.917;2.758;-2.796;9.485;2.241;0.103;10.005;3.217;0.088;10.648;2.896;1.177;9.659;3.114;0.898;5.523;1.624;0.088;10.648;2.896;0.223;12.945;3.457;-0.335;14.464;4.191;-1.692;14.486;3.814;-0.691;5.799;5.318;-0.144;1.018;5.564;0.898;5.523;1.624;0.514;2.109;-1.798;0.103;10.005;3.217;1.177;9.659;3.114
-1.729;14.532;4.341;-2.401;11.944;3.313;-0.983;9.701;3.8;-0.683;5.754;5.733;0.097;10.045;3.807;-0.983;9.701;3.8;2.131;14.71;4.553;2.643;11.858;4.0;0.2;12.994;4.007;0.285;15.133;3.989;0.767;14.474;4.81;2.131;14.71;4.553;0.285;15.133;3.989;0.247;15.874;5.552;2.643;11.858;4.0;2.718;9.397;4.094;-2.401;11.944;3.313;-2.801;9.516;2.778;0.097;10.045;3.807;0.085;10.687;3.484;1.172;9.699;3.716;0.86;5.534;2.317;0.085;10.687;3.484;0.2;12.994;4.007;-0.373;14.519;4.717;-1.729;14.532;4.341;-0.683;5.754;5.733;-0.139;0.967;5.625;0.86;5.534;2.317;0.585;2.526;-1.477;0.097;10.045;3.807;1.172;9.699;3.716
-1.759;14.6;4.885;-2.415;11.978;3.937;-0.991;9.76;4.384;-0.69;5.709;6.088;0.088;10.104;4.409;-0.991;9.76;4.384;2.105;14.784;5.072;2.635;11.941;4.491;0.18;13.062;4.562;0.256;15.201;4.508;0.742;14.558;5.34;2.105;14.784;5.072;0.256;15.201;4.508;0.224;15.96;6.063;2.635;11.941;4.491;2.75;9.481;4.533;-2.415;11.978;3.937;-2.807;9.539;3.447;0.088;10.104;4.409;0.082;10.744;4.083;1.164;9.758;4.339;0.823;5.52;3.187;0.082;10.744;4.083;0.18;13.062;4.562;-0.398;14.596;5.248;-1.759;14.6;4.885;-0.69;5.709;6.088;-0.129;0.942;5.658;0.823;5.52;3.187;0.691;2.947;-0.921;0.088;10.104;4.409;1.164;9.758;4.339
-1.773;14.685;5.42;-2.433;12.027;4.58;-0.999;9.835;4.93;-0.704;5.677;6.352;0.079;10.18;4.974;-0.999;9.835;4.93;2.098;14.861;5.536;2.625;12.01;4.999;0.168;13.144;5.085;0.24;15.281;4.994;0.737;14.653;5.831;2.098;14.861;5.536;0.24;15.281;4.994;0.23;16.054;6.543;2.625;12.01;4.999;2.752;9.551;5.081;-2.433;12.027;4.58;-2.819;9.571;4.178;0.079;10.18;4.974;0.079;10.818;4.644;1.157;9.833;4.926;0.803;5.503;4.198;0.079;10.818;4.644;0.168;13.144;5.085;-0.404;14.688;5.752;-1.773;14.685;5.42;-0.704;5.677;6.352;-0.12;0.943;5.661;0.803;5.503;4.198;0.79;3.22;-0.08;0.079;10.18;4.974;1.157;9.833;4.926
-1.78;14.777;5.945;-2.464;12.081;5.262;-1.003;9.923;5.436;-0.718;5.668;6.537;0.076;10.268;5.489;-1.003;9.923;5.436;2.092;14.963;5.936;2.635;12.113;5.408;0.162;13.236;5.568;0.22;15.373;5.446;0.742;14.759;6.278;2.092;14.963;5.936;0.22;15.373;5.446;0.252;16.151;6.991;2.635;12.113;5.408;2.795;9.656;5.507;-2.464;12.081;5.262;-2.839;9.603;5.013;0.076;10.268;5.489;0.079;10.905;5.157;1.154;9.921;5.453;0.865;5.529;5.275;0.079;10.905;5.157;0.162;13.236;5.568;-0.401;14.787;6.229;-1.78;14.777;5.945;-0.718;5.668;6.537;-0.124;0.968;5.651;0.865;5.529;5.275;0.918;3.299;0.969;0.076;10.268;5.489;1.154;9.921;5.453
-1.771;14.899;6.472;-2.474;12.175;5.933;-1.005;10.037;5.941;-0.735;5.704;6.685;0.072;10.382;6.005;-1.005;10.037;5.941;2.099;15.079;6.343;2.641;12.223;5.844;0.165;13.354;6.056;0.215;15.489;5.907;0.76;14.886;6.732;2.099;15.079;6.343;0.215;15.489;5.907;0.29;16.268;7.45;2.641;12.223;5.844;2.815;9.77;5.99;-2.474;12.175;5.933;-2.829;9.684;5.834;0.072;10.382;6.005;0.079;11.018;5.671;1.15;10.035;5.982;0.926;5.664;6.483;0.079;11.018;5.671;0.165;13.354;6.056;-0.384;14.911;6.713;-1.771;14.899;6.472;-0.735;5.704;6.685;-0.127;1.039;5.64;0.926;5.664;6.483;1.013;3.18;2.32;0.072;10.382;6.005;1.15;10.035;5.982
-1.753;15.002;6.994;-2.49;12.254;6.666;-1.01;10.123;6.425;-0.751;5.743;6.81;0.068;10.468;6.492;-1.01;10.123;6.425;2.112;15.159;6.74;2.642;12.296;6.263;0.168;13.441;6.533;0.219;15.574;6.36;0.786;14.979;7.176;2.112;15.159;6.74;0.219;15.574;6.36;0.341;16.354;7.9;2.642;12.296;6.263;2.818;9.847;6.457;-2.49;12.254;6.666;-2.814;9.76;6.798;0.068;10.468;6.492;0.076;11.104;6.157;1.146;10.121;6.473;1.018;5.856;7.565;0.076;11.104;6.157;0.168;13.441;6.533;-0.359;15.007;7.188;-1.753;15.002;6.994;-0.751;5.743;6.81;-0.136;1.111;5.632;1.018;5.856;7.565;1.088;2.808;3.795;0.068;10.468;6.492;1.146;10.121;6.473
-1.728;15.049;7.525;-2.497;12.294;7.379;-1.012;10.146;6.909;-0.762;5.748;6.95;0.066;10.491;6.969;-1.012;10.146;6.909;2.129;15.173;7.157;2.652;12.307;6.698;0.175;13.463;7.017;0.23;15.595;6.83;0.815;15.002;7.634;2.129;15.173;7.157;0.23;15.595;6.83;0.396;16.378;8.364;2.652;12.307;6.698;2.832;9.862;6.942;-2.497;12.294;7.379;-2.778;9.814;7.72;0.066;10.491;6.969;0.072;11.128;6.636;1.144;10.144;6.942;1.157;6.031;8.517;0.072;11.128;6.636;0.175;13.463;7.017;-0.328;15.035;7.676;-1.728;15.049;7.525;-0.762;5.748;6.95;-0.151;1.154;5.629;1.157;6.031;8.517;1.136;2.215;5.525;0.066;10.491;6.969;1.144;10.144;6.942
-1.696;15.056;8.062;-2.494;12.306;8.116;-1.003;10.13;7.398;-0.763;5.741;7.121;0.075;10.475;7.453;-1.003;10.13;7.398;2.153;15.147;7.614;2.666;12.277;7.167;0.19;13.445;7.516;0.251;15.576;7.322;0.849;14.982;8.117;2.153;15.147;7.614;0.251;15.576;7.322;0.452;16.359;8.852;2.666;12.277;7.167;2.839;9.836;7.45;-2.494;12.306;8.116;-2.724;9.863;8.684;0.075;10.475;7.453;0.079;11.112;7.121;1.153;10.128;7.42;1.317;6.153;9.309;0.079;11.112;7.121;0.19;13.445;7.516;-0.293;15.021;8.18;-1.696;15.056;8.062;-0.763;5.741;7.121;-0.155;1.197;5.635;1.317;6.153;9.309;1.278;1.77;7.235;0.075;10.475;7.453;1.153;10.128;7.42
-1.662;15.003;8.595;-2.479;12.269;8.847;-0.982;10.056;7.897;-0.751;5.694;7.333;0.096;10.401;7.947;-0.982;10.056;7.897;2.181;15.067;8.088;2.68;12.195;7.638;0.21;13.37;8.023;0.276;15.5;7.821;0.883;14.907;8.609;2.181;15.067;8.088;0.276;15.5;7.821;0.506;16.287;9.345;2.68;12.195;7.638;2.848;9.756;7.941;-2.479;12.269;8.847;-2.644;9.884;9.64;0.096;10.401;7.947;0.099;11.039;7.616;1.174;10.054;7.908;1.465;6.187;9.997;0.099;11.039;7.616;0.21;13.37;8.023;-0.258;14.949;8.689;-1.662;15.003;8.595;-0.751;5.694;7.333;-0.152;1.222;5.64;1.465;6.187;9.997;1.432;1.446;8.979;0.096;10.401;7.947;1.174;10.054;7.908
-1.609;14.908;9.129;-2.441;12.199;9.541;-0.936;9.945;8.416;-0.724;5.621;7.605;0.142;10.29;8.463;-0.936;9.945;8.416;2.234;14.94;8.619;2.713;12.068;8.148;0.254;13.256;8.554;0.329;15.386;8.352;0.934;14.79;9.139;2.234;14.94;8.619;0.329;15.386;8.352;0.571;16.177;9.872;2.713;12.068;8.148;2.865;9.626;8.436;-2.441;12.199;9.541;-2.546;9.884;10.529;0.142;10.29;8.463;0.143;10.928;8.132;1.22;9.943;8.418;1.577;6.148;10.625;0.143;10.928;8.132;0.254;13.256;8.554;-0.206;14.838;9.22;-1.609;14.908;9.129;-0.724;5.621;7.605;-0.148;1.252;5.655;1.577;6.148;10.625;1.54;1.299;10.591;0.142;10.29;8.463;1.22;9.943;8.418
-1.539;14.815;9.67;-2.386;12.132;10.205;-0.872;9.842;8.945;-0.691;5.558;7.938;0.207;10.187;8.99;-0.872;9.842;8.945;2.306;14.816;9.168;2.752;11.944;8.669;0.316;13.151;9.096;0.402;15.28;8.897;1.004;14.68;9.684;2.306;14.816;9.168;0.402;15.28;8.897;0.649;16.07;10.417;2.752;11.944;8.669;2.881;9.496;8.922;-2.386;12.132;10.205;-2.442;9.888;11.349;0.207;10.187;8.99;0.207;10.825;8.659;1.284;9.84;8.944;1.628;6.076;11.206;0.207;10.825;8.659;0.316;13.151;9.096;-0.137;14.734;9.765;-1.539;14.815;9.67;-0.691;5.558;7.938;-0.152;1.332;5.684;1.628;6.076;11.206;1.561;1.269;11.836;0.207;10.187;8.99;1.284;9.84;8.944
-1.449;14.742;10.231;-2.309;12.076;10.828;-0.787;9.756;9.538;-0.65;5.508;8.382;0.291;10.101;9.591;-0.787;9.756;9.538;2.398;14.715;9.756;2.804;11.842;9.227;0.403;13.066;9.686;0.496;15.194;9.475;1.092;14.597;10.268;2.398;14.715;9.756;0.496;15.194;9.475;0.74;15.994;10.99;2.804;11.842;9.227;2.906;9.389;9.434;-2.309;12.076;10.828;-2.338;9.885;12.07;0.291;10.101;9.591;0.294;10.739;9.259;1.369;9.754;9.556;1.64;6.009;11.857;0.294;10.739;9.259;0.403;13.066;9.686;-0.049;14.654;10.343;-1.449;14.742;10.231;-0.65;5.508;8.382;-0.162;1.492;5.765;1.64;6.009;11.857;1.523;1.252;12.794;0.291;10.101;9.591;1.369;9.754;9.556
-1.336;14.714;10.815;-2.211;12.055;11.42;-0.685;9.708;10.187;-0.601;5.48;8.956;0.392;10.053;10.248;-0.685;9.708;10.187;2.509;14.657;10.352;2.867;11.782;9.795;0.509;13.023;10.307;0.61;15.148;10.068;1.203;14.56;10.869;2.509;14.657;10.352;0.61;15.148;10.068;0.852;15.966;11.574;2.867;11.782;9.795;2.94;9.325;9.959;-2.211;12.055;11.42;-2.235;9.889;12.706;0.392;10.053;10.248;0.398;10.69;9.915;1.471;9.707;10.221;1.65;5.886;12.406;0.398;10.69;9.915;0.509;13.023;10.307;0.063;14.622;10.942;-1.336;14.714;10.815;-0.601;5.48;8.956;-0.179;1.753;5.931;1.65;5.886;12.406;1.487;1.078;13.011;0.392;10.053;10.248;1.471;9.707;10.221
-1.204;14.742;11.418;-2.092;12.075;11.966;-0.571;9.712;10.881;-0.536;5.474;9.683;0.506;10.058;10.951;-0.571;9.712;10.881;2.644;14.644;11.001;2.956;11.769;10.424;0.634;13.033;10.965;0.751;15.154;10.694;1.333;14.574;11.51;2.644;14.644;11.001;0.751;15.154;10.694;0.98;15.995;12.189;2.956;11.769;10.424;2.999;9.308;10.537;-2.092;12.075;11.966;-2.142;9.894;13.225;0.506;10.058;10.951;0.515;10.694;10.616;1.585;9.711;10.935;1.698;5.846;13.044;0.515;10.694;10.616;0.634;13.033;10.965;0.192;14.644;11.571;-1.204;14.742;11.418;-0.536;5.474;9.683;-0.186;2.14;6.221;1.698;5.846;13.044;1.551;1.004;13.259;0.506;10.058;10.951;1.585;9.711;10.935
-1.082;14.806;12.035;-1.974;12.121;12.481;-0.47;9.755;11.574;-0.449;5.465;10.575;0.607;10.1;11.638;-0.47;9.755;11.574;2.767;14.673;11.642;3.056;11.798;11.049;0.745;13.081;11.614;0.878;15.197;11.32;1.453;14.622;12.144;2.767;14.673;11.642;0.878;15.197;11.32;1.105;16.056;12.805;3.056;11.798;11.049;3.083;9.336;11.128;-1.974;12.121;12.481;-2.057;9.89;13.648;0.607;10.1;11.638;0.614;10.736;11.304;1.685;9.754;11.615;1.729;5.812;13.58;0.614;10.736;11.304;0.745;13.081;11.614;0.313;14.702;12.201;-1.082;14.806;12.035;-0.449;5.465;10.575;-0.195;2.586;6.719;1.729;5.812;13.58;1.561;0.971;13.351;0.607;10.1;11.638;1.685;9.754;11.615
-0.981;14.877;12.631;-1.86;12.171;12.961;-0.367;9.815;12.244;-0.334;5.455;11.623;0.711;10.161;12.295;-0.367;9.815;12.244;2.87;14.731;12.257;3.172;11.852;11.691;0.843;13.148;12.236;0.981;15.261;11.921;1.553;14.693;12.753;2.87;14.731;12.257;0.981;15.261;11.921;1.208;16.133;13.398;3.172;11.852;11.691;3.207;9.391;11.793;-1.86;12.171;12.961;-1.979;9.878;13.997;0.711;10.161;12.295;0.714;10.798;11.964;1.79;9.814;12.256;1.777;5.762;13.984;0.714;10.798;11.964;0.843;13.148;12.236;0.412;14.775;12.805;-0.981;14.877;12.631;-0.334;5.455;11.623;-0.204;2.957;7.504;1.777;5.762;13.984;1.556;0.958;13.361;0.711;10.161;12.295;1.79;9.814;12.256
-0.9;14.971;13.189;-1.748;12.243;13.396;-0.275;9.917;12.846;-0.238;5.514;12.719;0.804;10.262;12.888;-0.275;9.917;12.846;2.962;14.828;12.883;3.31;11.943;12.375;0.93;13.252;12.818;1.074;15.364;12.504;1.632;14.797;13.345;2.962;14.828;12.883;1.074;15.364;12.504;1.288;16.235;13.984;3.31;11.943;12.375;3.364;9.485;12.538;-1.748;12.243;13.396;-1.903;9.89;14.281;0.804;10.262;12.888;0.803;10.901;12.558;1.882;9.916;12.839;1.83;5.748;14.263;0.803;10.901;12.558;0.93;13.252;12.818;0.492;14.88;13.379;-0.9;14.971;13.189;-0.238;5.514;12.719;-0.205;3.116;8.539;1.83;5.748;14.263;1.551;0.997;13.335;0.804;10.262;12.888;1.882;9.916;12.839
-0.837;15.094;13.715;-1.648;12.348;13.798;-0.194;10.055;13.422;-0.139;5.678;13.911;0.884;10.4;13.462;-0.194;10.055;13.422;3.037;14.972;13.511;3.449;12.084;13.076;1.007;13.391;13.383;1.154;15.504;13.075;1.693;14.937;13.928;3.037;14.972;13.511;1.154;15.504;13.075;1.341;16.368;14.563;3.449;12.084;13.076;3.523;9.634;13.325;-1.648;12.348;13.798;-1.842;9.945;14.527;0.884;10.4;13.462;0.883;11.039;13.132;1.962;10.054;13.409;1.887;5.782;14.48;0.883;11.039;13.132;1.007;13.391;13.383;0.551;15.017;13.936;-0.837;15.094;13.715;-0.139;5.678;13.911;-0.086;2.993;9.909;1.887;5.782;14.48;1.564;1.085;13.317;0.884;10.4;13.462;1.962;10.054;13.409
-0.778;15.187;14.224;-1.564;12.433;14.183;-0.114;10.163;13.964;-0.032;5.878;14.982;0.965;10.508;13.996;-0.114;10.163;13.964;3.104;15.099;14.109;3.586;12.211;13.758;1.084;13.499;13.922;1.222;15.614;13.624;1.748;15.047;14.486;3.104;15.099;14.109;1.222;15.614;13.624;1.385;16.469;15.12;3.586;12.211;13.758;3.674;9.776;14.125;-1.564;12.433;14.183;-1.807;9.991;14.75;0.965;10.508;13.996;0.961;11.147;13.668;2.042;10.161;13.934;1.946;5.814;14.639;0.961;11.147;13.668;1.084;13.499;13.922;0.606;15.12;14.471;-0.778;15.187;14.224;-0.032;5.878;14.982;0.069;2.686;11.373;1.946;5.814;14.639;1.561;1.171;13.298;0.965;10.508;13.996;2.042;10.161;13.934
-0.727;15.24;14.728;-1.498;12.487;14.55;-0.044;10.229;14.504;0.055;6.077;15.969;1.036;10.574;14.523;-0.044;10.229;14.504;3.157;15.195;14.699;3.72;12.311;14.447;1.153;13.565;14.458;1.278;15.683;14.172;1.794;15.117;15.041;3.157;15.195;14.699;1.278;15.683;14.172;1.412;16.529;15.676;3.72;12.311;14.447;3.822;9.904;14.963;-1.498;12.487;14.55;-1.793;10.017;14.946;1.036;10.574;14.523;1.027;11.214;14.198;2.112;10.228;14.446;2.0;5.838;14.796;1.027;11.214;14.198;1.153;13.565;14.458;0.652;15.18;15.006;-0.727;15.24;14.728;0.055;6.077;15.969;0.216;2.248;13.047;2.0;5.838;14.796;1.554;1.251;13.29;1.036;10.574;14.523;2.112;10.228;14.446
