right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z
-1.656;14.586;2.187;-2.512;11.94;1.501;-0.94;9.693;1.71;-0.879;5.957;4.041;0.137;10.033;1.812;-0.94;9.693;1.71;2.213;14.679;2.559;2.912;11.856;2.068;0.324;12.967;2.015;0.411;15.1;1.845;0.829;14.506;2.747;2.213;14.679;2.559;0.411;15.1;1.845;0.285;15.826;3.41;2.912;11.856;2.068;2.851;9.398;2.23;-2.512;11.94;1.501;-2.955;9.464;1.365;0.137;10.033;1.812;0.16;10.667;1.474;1.213;9.68;1.832;0.908;5.555;0.319;0.16;10.667;1.474;0.324;12.967;2.015;-0.301;14.537;2.565;-1.656;14.586;2.187;-0.879;5.957;4.041;-0.419;1.273;5.079;0.908;5.555;0.319;0.442;1.519;-2.328;0.137;10.033;1.812;1.213;9.68;1.832
-1.69;14.503;2.616;-2.526;11.874;1.842;-0.964;9.624;2.112;-0.876;5.88;4.431;0.113;9.964;2.202;-0.964;9.624;2.112;2.177;14.605;2.974;2.88;11.786;2.468;0.292;12.894;2.431;0.366;15.028;2.279;0.794;14.429;3.173;2.177;14.605;2.974;0.366;15.028;2.279;0.25;15.75;3.847;2.88;11.786;2.468;2.818;9.329;2.638;-2.526;11.874;1.842;-2.985;9.411;1.583;0.113;9.964;2.202;0.132;10.599;1.866;1.19;9.612;2.206;0.883;5.521;0.601;0.132;10.599;1.866;0.292;12.894;2.431;-0.337;14.456;3.0;-1.69;14.503;2.616;-0.876;5.88;4.431;-0.399;1.204;5.492;0.883;5.521;0.601;0.442;1.627;-2.254;0.113;9.964;2.202;1.19;9.612;2.206
-1.738;14.449;3.068;-2.542;11.832;2.227;-0.99;9.586;2.577;-0.876;5.785;4.8;0.088;9.926;2.648;-0.99;9.586;2.577;2.125;14.572;3.437;2.835;11.758;2.908;0.252;12.856;2.89;0.309;14.991;2.745;0.744;14.392;3.637;2.125;14.572;3.437;0.309;14.991;2.745;0.191;15.715;4.313;2.835;11.758;2.908;2.776;9.301;3.07;-2.542;11.832;2.227;-3.007;9.383;1.867;0.088;9.926;2.648;0.1;10.563;2.315;1.165;9.575;2.631;0.869;5.517;0.942;0.1;10.563;2.315;0.252;12.856;2.89;-0.388;14.411;3.466;-1.738;14.449;3.068;-0.876;5.785;4.8;-0.392;1.057;5.592;0.869;5.517;0.942;0.471;1.819;-2.169;0.088;9.926;2.648;1.165;9.575;2.631
-1.797;14.441;3.566;-2.558;11.825;2.682;-1.016;9.598;3.1;-0.864;5.743;5.226;0.063;9.938;3.156;-1.016;9.598;3.1;2.063;14.597;3.942;2.779;11.79;3.389;0.206;12.871;3.398;0.238;15.006;3.253;0.682;14.412;4.144;2.063;14.597;3.942;0.238;15.006;3.253;0.117;15.735;4.818;2.779;11.79;3.389;2.723;9.332;3.543;-2.558;11.825;2.682;-3.01;9.386;2.249;0.063;9.938;3.156;0.07;10.576;2.826;1.14;9.587;3.122;0.842;5.536;1.419;0.07;10.576;2.826;0.206;12.871;3.398;-0.451;14.418;3.975;-1.797;14.441;3.566;-0.864;5.743;5.226;-0.362;0.973;5.69;0.842;5.536;1.419;0.5;2.098;-1.983;0.063;9.938;3.156;1.14;9.587;3.122
-1.866;14.463;4.095;-2.58;11.842;3.187;-1.038;9.638;3.66;-0.858;5.712;5.65;0.041;9.979;3.708;-1.038;9.638;3.66;1.99;14.665;4.465;2.719;11.867;3.882;0.156;12.918;3.934;0.157;15.053;3.784;0.612;14.468;4.674;1.99;14.665;4.465;0.157;15.053;3.784;0.033;15.788;5.346;2.719;11.867;3.882;2.669;9.409;4.035;-2.58;11.842;3.187;-3.008;9.407;2.706;0.041;9.979;3.708;0.045;10.617;3.38;1.118;9.628;3.664;0.805;5.549;2.03;0.045;10.617;3.38;0.156;12.918;3.934;-0.521;14.457;4.509;-1.866;14.463;4.095;-0.858;5.712;5.65;-0.356;0.921;5.756;0.805;5.549;2.03;0.536;2.456;-1.695;0.041;9.979;3.708;1.118;9.628;3.664
-1.934;14.511;4.627;-2.61;11.871;3.747;-1.064;9.705;4.217;-0.849;5.695;6.028;0.016;10.045;4.264;-1.064;9.705;4.217;1.921;14.762;4.963;2.666;11.968;4.378;0.107;12.992;4.461;0.078;15.127;4.298;0.547;14.553;5.188;1.921;14.762;4.963;0.078;15.127;4.298;-0.042;15.868;5.857;2.666;11.968;4.378;2.622;9.513;4.568;-2.61;11.871;3.747;-3.007;9.428;3.276;0.016;10.045;4.264;0.019;10.684;3.936;1.092;9.695;4.219;0.767;5.533;2.814;0.019;10.684;3.936;0.107;12.992;4.461;-0.586;14.526;5.032;-1.934;14.511;4.627;-0.849;5.695;6.028;-0.331;0.909;5.812;0.767;5.533;2.814;0.601;2.816;-1.199;0.016;10.045;4.264;1.092;9.695;4.219
-1.99;14.572;5.16;-2.64;11.897;4.372;-1.086;9.784;4.764;-0.852;5.675;6.334;-0.007;10.125;4.819;-1.086;9.784;4.764;1.869;14.867;5.43;2.624;12.072;4.868;0.068;13.08;4.975;0.011;15.212;4.79;0.5;14.654;5.679;1.869;14.867;5.43;0.011;15.212;4.79;-0.095;15.959;6.347;2.624;12.072;4.868;2.58;9.623;5.131;-2.64;11.897;4.372;-3.012;9.438;3.972;-0.007;10.125;4.819;-0.001;10.763;4.489;1.07;9.774;4.782;0.743;5.5;3.768;-0.001;10.763;4.489;0.068;13.08;4.975;-0.635;14.611;5.54;-1.99;14.572;5.16;-0.852;5.675;6.334;-0.315;0.913;5.828;0.743;5.5;3.768;0.704;3.127;-0.461;-0.007;10.125;4.819;1.07;9.774;4.782
-2.034;14.638;5.672;-2.671;11.925;5.012;-1.112;9.864;5.281;-0.863;5.658;6.564;-0.032;10.205;5.337;-1.112;9.864;5.281;1.827;14.972;5.833;2.595;12.171;5.321;0.035;13.168;5.454;-0.047;15.297;5.242;0.468;14.755;6.127;1.827;14.972;5.833;-0.047;15.297;5.242;-0.124;16.051;6.798;2.595;12.171;5.321;2.561;9.737;5.702;-2.671;11.925;5.012;-3.018;9.447;4.724;-0.032;10.205;5.337;-0.026;10.843;5.006;1.044;9.854;5.301;0.744;5.488;4.804;-0.026;10.843;5.006;0.035;13.168;5.454;-0.67;14.7;6.015;-2.034;14.638;5.672;-0.863;5.658;6.564;-0.313;0.929;5.821;0.744;5.488;4.804;0.748;3.275;0.489;-0.032;10.205;5.337;1.044;9.854;5.301
-2.065;14.729;6.194;-2.7;11.983;5.684;-1.146;9.964;5.77;-0.887;5.674;6.733;-0.067;10.305;5.826;-1.146;9.964;5.77;1.796;15.084;6.211;2.57;12.276;5.746;0.004;13.272;5.918;-0.095;15.399;5.69;0.45;14.867;6.563;1.796;15.084;6.211;-0.095;15.399;5.69;-0.127;16.157;7.245;2.57;12.276;5.746;2.547;9.866;6.258;-2.7;11.983;5.684;-3.017;9.488;5.54;-0.067;10.305;5.826;-0.06;10.943;5.495;1.01;9.954;5.791;0.773;5.557;5.926;-0.06;10.943;5.495;0.004;13.272;5.918;-0.69;14.806;6.488;-2.065;14.729;6.194;-0.887;5.674;6.733;-0.318;0.977;5.818;0.773;5.557;5.926;0.793;3.15;1.717;-0.067;10.305;5.826;1.01;9.954;5.791
-2.079;14.819;6.705;-2.726;12.048;6.376;-1.166;10.049;6.246;-0.906;5.697;6.87;-0.087;10.39;6.301;-1.166;10.049;6.246;1.777;15.179;6.586;2.555;12.366;6.156;-0.017;13.361;6.376;-0.126;15.485;6.131;0.446;14.962;6.991;1.777;15.179;6.586;-0.126;15.485;6.131;-0.112;16.251;7.682;2.555;12.366;6.156;2.55;9.986;6.791;-2.726;12.048;6.376;-3.008;9.545;6.418;-0.087;10.39;6.301;-0.081;11.028;5.97;0.99;10.039;6.263;0.835;5.695;6.974;-0.081;11.028;5.97;-0.017;13.361;6.376;-0.696;14.9;6.951;-2.079;14.819;6.705;-0.906;5.697;6.87;-0.321;1.032;5.813;0.835;5.695;6.974;0.868;2.89;3.019;-0.087;10.39;6.301;0.99;10.039;6.263
-2.087;14.895;7.207;-2.748;12.111;7.078;-1.188;10.11;6.709;-0.927;5.722;6.995;-0.109;10.45;6.758;-1.188;10.11;6.709;1.763;15.24;6.967;2.542;12.423;6.569;-0.039;13.423;6.829;-0.146;15.545;6.572;0.447;15.027;7.42;1.763;15.24;6.967;-0.146;15.545;6.572;-0.085;16.32;8.118;2.542;12.423;6.569;2.555;10.075;7.316;-2.748;12.111;7.078;-2.982;9.616;7.338;-0.109;10.45;6.758;-0.105;11.089;6.429;0.968;10.1;6.716;0.921;5.873;7.954;-0.105;11.089;6.429;-0.039;13.423;6.829;-0.696;14.968;7.412;-2.087;14.895;7.207;-0.927;5.722;6.995;-0.329;1.088;5.814;0.921;5.873;7.954;0.926;2.421;4.548;-0.109;10.45;6.758;0.968;10.1;6.716
-2.096;14.937;7.708;-2.768;12.153;7.762;-1.226;10.124;7.159;-0.96;5.728;7.12;-0.146;10.465;7.201;-1.226;10.124;7.159;1.746;15.243;7.359;2.516;12.422;6.975;-0.072;13.437;7.279;-0.166;15.56;7.018;0.444;15.038;7.853;1.746;15.243;7.359;-0.166;15.56;7.018;-0.054;16.342;8.558;2.516;12.422;6.975;2.551;10.101;7.799;-2.768;12.153;7.762;-2.942;9.683;8.225;-0.146;10.465;7.201;-0.145;11.105;6.873;0.93;10.115;7.148;1.006;6.033;8.801;-0.145;11.105;6.873;-0.072;13.437;7.279;-0.699;14.99;7.874;-2.096;14.937;7.708;-0.96;5.728;7.12;-0.347;1.132;5.806;1.006;6.033;8.801;0.948;1.899;6.266;-0.146;10.465;7.201;0.93;10.115;7.148
-2.084;14.932;8.216;-2.77;12.165;8.486;-1.227;10.092;7.634;-0.969;5.709;7.281;-0.147;10.433;7.674;-1.227;10.092;7.634;1.754;15.201;7.797;2.51;12.376;7.417;-0.078;13.405;7.758;-0.159;15.527;7.488;0.46;15.004;8.315;1.754;15.201;7.797;-0.159;15.527;7.488;-0.011;16.322;9.018;2.51;12.376;7.417;2.564;10.068;8.276;-2.77;12.165;8.486;-2.885;9.747;9.182;-0.147;10.433;7.674;-0.146;11.073;7.346;0.93;10.083;7.619;1.12;6.119;9.529;-0.146;11.073;7.346;-0.078;13.405;7.758;-0.683;14.965;8.355;-2.084;14.932;8.216;-0.969;5.709;7.281;-0.353;1.163;5.807;1.12;6.119;9.529;1.051;1.529;7.968;-0.147;10.433;7.674;0.93;10.083;7.619
-2.061;14.88;8.71;-2.747;12.133;9.147;-1.219;10.013;8.122;-0.971;5.662;7.489;-0.139;10.355;8.167;-1.219;10.013;8.122;1.776;15.107;8.27;2.512;12.278;7.878;-0.072;13.325;8.25;-0.135;15.447;7.97;0.483;14.922;8.797;1.776;15.107;8.27;-0.135;15.447;7.97;0.034;16.255;9.491;2.512;12.278;7.878;2.579;9.965;8.725;-2.747;12.133;9.147;-2.799;9.776;10.032;-0.139;10.355;8.167;-0.137;10.994;7.839;0.938;10.004;8.119;1.199;6.133;10.203;-0.137;10.994;7.839;-0.072;13.325;8.25;-0.66;14.894;8.842;-2.061;14.88;8.71;-0.971;5.662;7.489;-0.351;1.183;5.821;1.199;6.133;10.203;1.14;1.317;9.635;-0.139;10.355;8.167;0.938;10.004;8.119
-2.023;14.799;9.218;-2.717;12.085;9.815;-1.194;9.91;8.639;-0.957;5.599;7.767;-0.115;10.251;8.691;-1.194;9.91;8.639;1.818;14.983;8.787;2.523;12.151;8.361;-0.048;13.222;8.77;-0.089;15.342;8.482;0.522;14.815;9.312;1.818;14.983;8.787;-0.089;15.342;8.482;0.092;16.165;9.993;2.523;12.151;8.361;2.601;9.814;9.137;-2.717;12.085;9.815;-2.729;9.801;10.877;-0.115;10.251;8.691;-0.11;10.889;8.361;0.962;9.9;8.652;1.271;6.093;10.846;-0.11;10.889;8.361;-0.048;13.222;8.77;-0.621;14.799;9.355;-2.023;14.799;9.218;-0.957;5.599;7.767;-0.341;1.212;5.871;1.271;6.093;10.846;1.242;1.251;11.1;-0.115;10.251;8.691;0.962;9.9;8.652
-1.971;14.711;9.733;-2.665;12.027;10.453;-1.163;9.807;9.168;-0.952;5.543;8.087;-0.084;10.148;9.228;-1.163;9.807;9.168;1.877;14.847;9.335;2.536;12.008;8.882;-0.011;13.118;9.306;-0.027;15.238;9.009;0.573;14.708;9.846;1.877;14.847;9.335;-0.027;15.238;9.009;0.159;16.072;10.514;2.536;12.008;8.882;2.609;9.641;9.557;-2.665;12.027;10.453;-2.645;9.811;11.651;-0.084;10.148;9.228;-0.076;10.786;8.897;0.993;9.797;9.198;1.251;5.998;11.413;-0.076;10.786;8.897;-0.011;13.118;9.306;-0.571;14.704;9.881;-1.971;14.711;9.733;-0.952;5.543;8.087;-0.36;1.3;5.879;1.251;5.998;11.413;1.161;1.209;12.164;-0.084;10.148;9.228;0.993;9.797;9.198
-1.892;14.65;10.267;-2.593;11.985;11.049;-1.106;9.729;9.748;-0.939;5.503;8.514;-0.027;10.069;9.823;-1.106;9.729;9.748;1.966;14.731;9.927;2.559;11.886;9.424;0.054;13.041;9.878;0.067;15.159;9.569;0.65;14.626;10.416;1.966;14.731;9.927;0.067;15.159;9.569;0.247;16.006;11.067;2.559;11.886;9.424;2.618;9.48;9.949;-2.593;11.985;11.049;-2.57;9.813;12.325;-0.027;10.069;9.823;-0.015;10.706;9.489;1.05;9.718;9.81;1.225;5.93;12.052;-0.015;10.706;9.489;0.054;13.041;9.878;-0.494;14.636;10.437;-1.892;14.65;10.267;-0.939;5.503;8.514;-0.386;1.462;5.948;1.225;5.93;12.052;1.08;1.173;12.979;-0.027;10.069;9.823;1.05;9.718;9.81
-1.791;14.621;10.832;-2.503;11.96;11.617;-1.032;9.674;10.39;-0.91;5.47;9.082;0.045;10.015;10.477;-1.032;9.674;10.39;2.071;14.648;10.534;2.596;11.799;9.98;0.138;12.992;10.486;0.178;15.106;10.15;0.748;14.577;11.008;2.071;14.648;10.534;0.178;15.106;10.15;0.352;15.974;11.637;2.596;11.799;9.98;2.641;9.364;10.354;-2.503;11.96;11.617;-2.495;9.798;12.909;0.045;10.015;10.477;0.063;10.65;10.142;1.122;9.662;10.479;1.189;5.82;12.632;0.063;10.65;10.142;0.138;12.992;10.486;-0.396;14.601;11.02;-1.791;14.621;10.832;-0.91;5.47;9.082;-0.407;1.703;6.119;1.189;5.82;12.632;1.0;1.013;13.236;0.045;10.015;10.477;1.122;9.662;10.479
-1.684;14.657;11.419;-2.398;11.981;12.148;-0.953;9.687;11.062;-0.879;5.472;9.786;0.123;10.028;11.158;-0.953;9.687;11.062;2.182;14.637;11.163;2.65;11.788;10.562;0.229;13.011;11.115;0.296;15.12;10.752;0.852;14.596;11.622;2.182;14.637;11.163;0.296;15.12;10.752;0.462;16.01;12.226;2.65;11.788;10.562;2.683;9.336;10.799;-2.398;11.981;12.148;-2.42;9.791;13.392;0.123;10.028;11.158;0.144;10.662;10.821;1.2;9.676;11.171;1.199;5.796;13.257;0.144;10.662;10.821;0.229;13.011;11.115;-0.292;14.632;11.623;-1.684;14.657;11.419;-0.879;5.472;9.786;-0.44;2.071;6.4;1.199;5.796;13.257;1.045;0.953;13.436;0.123;10.028;11.158;1.2;9.676;11.171
-1.579;14.72;12.014;-2.288;12.018;12.644;-0.867;9.727;11.744;-0.823;5.458;10.66;0.21;10.068;11.838;-0.867;9.727;11.744;2.29;14.66;11.783;2.713;11.81;11.151;0.321;13.057;11.742;0.408;15.16;11.352;0.956;14.643;12.231;2.29;14.66;11.783;0.408;15.16;11.352;0.573;16.072;12.813;2.713;11.81;11.151;2.737;9.351;11.289;-2.288;12.018;12.644;-2.348;9.772;13.784;0.21;10.068;11.838;0.23;10.702;11.501;1.287;9.716;11.848;1.21;5.761;13.786;0.23;10.702;11.501;0.321;13.057;11.742;-0.187;14.69;12.226;-1.579;14.72;12.014;-0.823;5.458;10.66;-0.479;2.486;6.883;1.21;5.761;13.786;1.044;0.923;13.506;0.21;10.068;11.838;1.287;9.716;11.848
