right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z
-1.753;14.5;2.765;-2.454;11.813;2.063;-1.033;9.647;2.274;-0.819;5.912;4.599;0.051;9.97;2.332;-1.033;9.647;2.274;2.102;14.626;3.205;2.86;11.813;2.741;0.233;12.908;2.665;0.277;15.04;2.476;0.715;14.463;3.379;2.102;14.626;3.205;0.277;15.04;2.476;0.153;15.79;4.031;2.86;11.813;2.741;2.713;9.38;3.097;-2.454;11.813;2.063;-2.793;9.321;1.918;0.051;9.97;2.332;0.06;10.629;2.045;1.123;9.61;2.253;0.843;5.466;0.785;0.06;10.629;2.045;0.233;12.908;2.665;-0.417;14.471;3.208;-1.753;14.5;2.765;-0.819;5.912;4.599;-0.206;1.225;5.534;0.843;5.466;0.785;0.528;1.74;-2.302;0.051;9.97;2.332;1.123;9.61;2.253
-1.79;14.464;3.294;-2.466;11.788;2.526;-1.057;9.633;2.756;-0.796;5.802;4.913;0.032;9.945;2.801;-1.057;9.633;2.756;2.069;14.604;3.709;2.827;11.798;3.209;0.206;12.882;3.171;0.234;15.015;2.989;0.683;14.437;3.887;2.069;14.604;3.709;0.234;15.015;2.989;0.115;15.764;4.544;2.827;11.798;3.209;2.702;9.36;3.539;-2.466;11.788;2.526;-2.799;9.303;2.289;0.032;9.945;2.801;0.042;10.609;2.526;1.098;9.575;2.697;0.822;5.448;1.184;0.042;10.609;2.526;0.206;12.882;3.171;-0.45;14.438;3.724;-1.79;14.464;3.294;-0.796;5.802;4.913;-0.162;1.067;5.544;0.822;5.448;1.184;0.551;1.971;-2.184;0.032;9.945;2.801;1.098;9.575;2.697
-1.843;14.471;3.873;-2.486;11.801;3.06;-1.076;9.671;3.309;-0.774;5.758;5.309;0.016;9.972;3.343;-1.076;9.671;3.309;2.022;14.645;4.242;2.782;11.846;3.705;0.173;12.91;3.721;0.173;15.043;3.539;0.639;14.47;4.432;2.022;14.645;4.242;0.173;15.043;3.539;0.063;15.796;5.093;2.782;11.846;3.705;2.683;9.404;4.014;-2.486;11.801;3.06;-2.804;9.322;2.745;0.016;9.972;3.343;0.03;10.636;3.071;1.077;9.592;3.227;0.786;5.447;1.767;0.03;10.636;3.071;0.173;12.91;3.721;-0.496;14.457;4.282;-1.843;14.471;3.873;-0.774;5.758;5.309;-0.129;0.994;5.638;0.786;5.447;1.767;0.581;2.317;-1.931;0.016;9.972;3.343;1.077;9.592;3.227
-1.892;14.506;4.459;-2.514;11.835;3.633;-1.093;9.734;3.86;-0.781;5.731;5.671;0.002;10.023;3.897;-1.093;9.734;3.86;1.981;14.712;4.761;2.737;11.918;4.194;0.143;12.963;4.264;0.117;15.095;4.083;0.601;14.529;4.969;1.981;14.712;4.761;0.117;15.095;4.083;0.017;15.85;5.636;2.737;11.918;4.194;2.659;9.474;4.498;-2.514;11.835;3.633;-2.82;9.36;3.279;0.002;10.023;3.897;0.024;10.686;3.621;1.059;9.632;3.787;0.751;5.426;2.515;0.024;10.686;3.621;0.143;12.963;4.264;-0.535;14.503;4.834;-1.892;14.506;4.459;-0.781;5.731;5.671;-0.139;0.955;5.689;0.751;5.426;2.515;0.677;2.689;-1.487;0.002;10.023;3.897;1.059;9.632;3.787
-1.937;14.565;5.035;-2.551;11.878;4.256;-1.116;9.809;4.423;-0.789;5.706;5.993;-0.021;10.096;4.466;-1.116;9.809;4.423;1.944;14.793;5.244;2.687;11.994;4.684;0.109;13.037;4.795;0.063;15.169;4.603;0.569;14.61;5.483;1.944;14.793;5.244;0.063;15.169;4.603;-0.015;15.923;6.158;2.687;11.994;4.684;2.626;9.555;5.025;-2.551;11.878;4.256;-2.848;9.399;3.923;-0.021;10.096;4.466;0.006;10.753;4.177;1.037;9.699;4.373;0.719;5.401;3.462;0.006;10.753;4.177;0.109;13.037;4.795;-0.57;14.576;5.37;-1.937;14.565;5.035;-0.789;5.706;5.993;-0.13;0.94;5.716;0.719;5.401;3.462;0.796;3.037;-0.771;-0.021;10.096;4.466;1.037;9.699;4.373
-1.955;14.654;5.586;-2.583;11.942;4.911;-1.129;9.901;4.962;-0.794;5.701;6.245;-0.036;10.196;5.005;-1.129;9.901;4.962;1.932;14.892;5.695;2.655;12.082;5.164;0.091;13.138;5.295;0.035;15.268;5.094;0.562;14.715;5.965;1.932;14.892;5.695;0.035;15.268;5.094;-0.017;16.015;6.654;2.655;12.082;5.164;2.597;9.653;5.571;-2.583;11.942;4.911;-2.879;9.452;4.669;-0.036;10.196;5.005;-0.011;10.847;4.702;1.025;9.804;4.928;0.744;5.426;4.523;-0.011;10.847;4.702;0.091;13.138;5.295;-0.578;14.677;5.879;-1.955;14.654;5.586;-0.794;5.701;6.245;-0.122;0.958;5.714;0.744;5.426;4.523;0.916;3.223;0.207;-0.036;10.196;5.005;1.025;9.804;4.928
-1.964;14.75;6.119;-2.622;12.014;5.588;-1.134;9.987;5.46;-0.802;5.703;6.432;-0.045;10.298;5.497;-1.134;9.987;5.46;1.926;14.995;6.086;2.633;12.176;5.584;0.075;13.239;5.755;0.009;15.369;5.552;0.566;14.818;6.405;1.926;14.995;6.086;0.009;15.369;5.552;-0.0;16.103;7.119;2.633;12.176;5.584;2.591;9.762;6.075;-2.622;12.014;5.588;-2.914;9.514;5.486;-0.045;10.298;5.497;-0.03;10.943;5.181;1.021;9.921;5.427;0.831;5.523;5.596;-0.03;10.943;5.181;0.075;13.239;5.755;-0.577;14.778;6.358;-1.964;14.75;6.119;-0.802;5.703;6.432;-0.128;0.987;5.71;0.831;5.523;5.596;1.009;3.202;1.343;-0.045;10.298;5.497;1.021;9.921;5.427
-1.97;14.884;6.615;-2.657;12.13;6.231;-1.143;10.089;5.942;-0.817;5.743;6.582;-0.062;10.425;5.979;-1.143;10.089;5.942;1.916;15.115;6.474;2.61;12.288;5.994;0.051;13.364;6.201;-0.009;15.494;5.996;0.566;14.942;6.835;1.916;15.115;6.474;-0.009;15.494;5.996;0.018;16.217;7.567;2.61;12.288;5.994;2.583;9.891;6.56;-2.657;12.13;6.231;-2.936;9.628;6.289;-0.062;10.425;5.979;-0.058;11.063;5.65;1.013;10.068;5.923;0.912;5.738;6.724;-0.058;11.063;5.65;0.051;13.364;6.201;-0.577;14.908;6.817;-1.97;14.884;6.615;-0.817;5.743;6.582;-0.128;1.057;5.698;0.912;5.738;6.724;1.117;3.052;2.693;-0.062;10.425;5.979;1.013;10.068;5.923
-1.965;14.993;7.111;-2.694;12.229;6.931;-1.147;10.159;6.431;-0.829;5.776;6.73;-0.071;10.512;6.468;-1.147;10.159;6.431;1.916;15.199;6.874;2.595;12.367;6.403;0.037;13.452;6.66;-0.014;15.581;6.445;0.577;15.03;7.274;1.916;15.199;6.874;-0.014;15.581;6.445;0.048;16.299;8.018;2.595;12.367;6.403;2.586;9.984;7.026;-2.694;12.229;6.931;-2.952;9.74;7.221;-0.071;10.512;6.468;-0.076;11.147;6.13;1.01;10.173;6.421;0.986;5.988;7.795;-0.076;11.147;6.13;0.037;13.452;6.66;-0.567;15.003;7.283;-1.965;14.993;7.111;-0.829;5.776;6.73;-0.134;1.122;5.69;0.986;5.988;7.795;1.146;2.672;4.261;-0.071;10.512;6.468;1.01;10.173;6.421
-1.956;15.041;7.587;-2.723;12.281;7.597;-1.155;10.175;6.908;-0.841;5.782;6.893;-0.082;10.536;6.945;-1.155;10.175;6.908;1.919;15.22;7.294;2.59;12.387;6.823;0.027;13.476;7.117;-0.011;15.605;6.897;0.587;15.051;7.719;1.919;15.22;7.294;-0.011;15.605;6.897;0.078;16.322;8.469;2.59;12.387;6.823;2.597;10.013;7.484;-2.723;12.281;7.597;-2.945;9.827;8.117;-0.082;10.536;6.945;-0.09;11.167;6.602;1.001;10.203;6.904;1.059;6.208;8.759;-0.09;11.167;6.602;0.027;13.476;7.117;-0.557;15.033;7.743;-1.956;15.041;7.587;-0.841;5.782;6.893;-0.14;1.167;5.693;1.059;6.208;8.759;1.115;2.124;6.147;-0.082;10.536;6.945;1.001;10.203;6.904
-1.936;15.036;8.08;-2.731;12.289;8.251;-1.157;10.145;7.39;-0.846;5.762;7.08;-0.083;10.503;7.436;-1.157;10.145;7.39;1.934;15.187;7.767;2.597;12.356;7.27;0.03;13.447;7.605;0.009;15.576;7.385;0.607;15.017;8.205;1.934;15.187;7.767;0.009;15.576;7.385;0.113;16.298;8.955;2.597;12.356;7.27;2.621;9.982;7.926;-2.731;12.289;8.251;-2.908;9.887;8.987;-0.083;10.503;7.436;-0.088;11.136;7.097;0.999;10.168;7.4;1.144;6.293;9.489;-0.088;11.136;7.097;0.03;13.447;7.605;-0.538;15.009;8.234;-1.936;15.036;8.08;-0.846;5.762;7.08;-0.139;1.2;5.699;1.144;6.293;9.489;1.122;1.715;7.89;-0.083;10.503;7.436;0.999;10.168;7.4
-1.905;14.97;8.591;-2.729;12.246;8.913;-1.145;10.063;7.917;-0.841;5.707;7.337;-0.068;10.41;7.974;-1.145;10.063;7.917;1.963;15.095;8.301;2.612;12.27;7.759;0.052;13.36;8.137;0.046;15.489;7.915;0.636;14.927;8.738;1.963;15.095;8.301;0.046;15.489;7.915;0.152;16.226;9.477;2.612;12.27;7.759;2.646;9.883;8.366;-2.729;12.246;8.913;-2.868;9.914;9.857;-0.068;10.41;7.974;-0.064;11.047;7.64;1.011;10.065;7.944;1.22;6.261;10.153;-0.064;11.047;7.64;0.052;13.36;8.137;-0.509;14.926;8.762;-1.905;14.97;8.591;-0.841;5.707;7.337;-0.136;1.224;5.716;1.22;6.261;10.153;1.117;1.441;9.628;-0.068;10.41;7.974;1.011;10.065;7.944
-1.862;14.872;9.098;-2.703;12.17;9.545;-1.114;9.955;8.459;-0.825;5.634;7.653;-0.034;10.293;8.53;-1.114;9.955;8.459;2.009;14.975;8.861;2.641;12.155;8.273;0.09;13.247;8.677;0.099;15.376;8.452;0.676;14.812;9.283;2.009;14.975;8.861;0.099;15.376;8.452;0.199;16.128;10.007;2.641;12.155;8.273;2.681;9.749;8.801;-2.703;12.17;9.545;-2.806;9.917;10.666;-0.034;10.293;8.53;-0.021;10.93;8.199;1.042;9.938;8.511;1.251;6.184;10.806;-0.021;10.93;8.199;0.09;13.247;8.677;-0.468;14.818;9.293;-1.862;14.872;9.098;-0.825;5.634;7.653;-0.13;1.261;5.752;1.251;6.184;10.806;1.074;1.358;11.24;-0.034;10.293;8.53;1.042;9.938;8.511
-1.805;14.771;9.619;-2.66;12.09;10.153;-1.074;9.845;8.982;-0.81;5.56;7.996;0.005;10.181;9.066;-1.074;9.845;8.982;2.069;14.841;9.425;2.665;12.022;8.794;0.136;13.137;9.216;0.165;15.266;8.998;0.729;14.694;9.833;2.069;14.841;9.425;0.165;15.266;8.998;0.26;16.023;10.552;2.665;12.022;8.794;2.701;9.597;9.227;-2.66;12.09;10.153;-2.738;9.904;11.402;0.005;10.181;9.066;0.023;10.82;8.737;1.081;9.825;9.057;1.254;6.098;11.398;0.023;10.82;8.737;0.136;13.137;9.216;-0.415;14.71;9.832;-1.805;14.771;9.619;-0.81;5.56;7.996;-0.141;1.339;5.77;1.254;6.098;11.398;1.017;1.376;12.474;0.005;10.181;9.066;1.081;9.825;9.057
-1.728;14.697;10.179;-2.59;12.025;10.743;-1.018;9.75;9.577;-0.796;5.496;8.455;0.057;10.09;9.685;-1.018;9.75;9.577;2.149;14.727;10.042;2.709;11.908;9.376;0.199;13.051;9.814;0.254;15.179;9.588;0.802;14.604;10.432;2.149;14.727;10.042;0.254;15.179;9.588;0.338;15.948;11.136;2.709;11.908;9.376;2.743;9.467;9.701;-2.59;12.025;10.743;-2.666;9.876;12.056;0.057;10.09;9.685;0.079;10.73;9.358;1.135;9.74;9.7;1.218;5.977;11.988;0.079;10.73;9.358;0.199;13.051;9.814;-0.342;14.632;10.417;-1.728;14.697;10.179;-0.796;5.496;8.455;-0.16;1.489;5.854;1.218;5.977;11.988;0.93;1.264;13.095;0.057;10.09;9.685;1.135;9.74;9.7
-1.633;14.672;10.775;-2.498;11.994;11.307;-0.947;9.69;10.224;-0.78;5.455;9.026;0.122;10.042;10.36;-0.947;9.69;10.224;2.246;14.654;10.697;2.761;11.833;10.01;0.278;13.009;10.457;0.363;15.134;10.214;0.892;14.56;11.069;2.246;14.654;10.697;0.363;15.134;10.214;0.431;15.924;11.752;2.761;11.833;10.01;2.786;9.38;10.239;-2.498;11.994;11.307;-2.593;9.84;12.609;0.122;10.042;10.36;0.145;10.682;10.034;1.202;9.703;10.403;1.169;5.849;12.536;0.145;10.682;10.034;0.278;13.009;10.457;-0.252;14.602;11.039;-1.633;14.672;10.775;-0.78;5.455;9.026;-0.181;1.737;6.019;1.169;5.849;12.536;0.852;1.063;13.244;0.122;10.042;10.36;1.202;9.703;10.403
-1.525;14.704;11.402;-2.387;12.007;11.836;-0.848;9.678;10.922;-0.74;5.434;9.748;0.211;10.052;11.075;-0.848;9.678;10.922;2.353;14.642;11.379;2.829;11.82;10.666;0.367;13.022;11.127;0.482;15.144;10.869;0.993;14.571;11.735;2.353;14.642;11.379;0.482;15.144;10.869;0.537;15.958;12.395;2.829;11.82;10.666;2.845;9.361;10.808;-2.387;12.007;11.836;-2.52;9.803;13.047;0.211;10.052;11.075;0.228;10.689;10.744;1.296;9.733;11.14;1.203;5.812;13.145;0.228;10.689;10.744;0.367;13.022;11.127;-0.149;14.627;11.69;-1.525;14.704;11.402;-0.74;5.434;9.748;-0.185;2.112;6.302;1.203;5.812;13.145;0.938;0.98;13.451;0.211;10.052;11.075;1.296;9.733;11.14
-1.43;14.774;12.036;-2.278;12.055;12.337;-0.757;9.712;11.625;-0.685;5.417;10.646;0.296;10.107;11.767;-0.757;9.712;11.625;2.45;14.671;12.046;2.898;11.845;11.329;0.445;13.078;11.778;0.586;15.198;11.515;1.085;14.62;12.386;2.45;14.671;12.046;0.586;15.198;11.515;0.64;16.025;13.034;2.898;11.845;11.329;2.905;9.384;11.424;-2.278;12.055;12.337;-2.449;9.776;13.397;0.296;10.107;11.767;0.299;10.74;11.427;1.387;9.809;11.831;1.234;5.799;13.647;0.299;10.74;11.427;0.445;13.078;11.778;-0.057;14.689;12.334;-1.43;14.774;12.036;-0.685;5.417;10.646;-0.208;2.544;6.807;1.234;5.799;13.647;0.966;0.959;13.525;0.296;10.107;11.767;1.387;9.809;11.831
-1.358;14.853;12.65;-2.175;12.113;12.805;-0.669;9.779;12.313;-0.616;5.417;11.706;0.381;10.189;12.43;-0.669;9.779;12.313;2.525;14.736;12.696;2.972;11.9;12.021;0.513;13.158;12.401;0.665;15.278;12.143;1.154;14.697;13.017;2.525;14.736;12.696;0.665;15.278;12.143;0.719;16.11;13.659;2.972;11.9;12.021;2.978;9.439;12.134;-2.175;12.113;12.805;-2.379;9.76;13.682;0.381;10.189;12.43;0.371;10.816;12.078;1.477;9.906;12.481;1.27;5.797;14.054;0.371;10.816;12.078;0.513;13.158;12.401;0.014;14.771;12.956;-1.358;14.853;12.65;-0.616;5.417;11.706;-0.241;2.912;7.606;1.27;5.797;14.054;0.95;0.987;13.529;0.381;10.189;12.43;1.477;9.906;12.481
-1.302;14.952;13.219;-2.074;12.194;13.236;-0.594;9.902;12.942;-0.58;5.498;12.846;0.459;10.309;13.04;-0.594;9.902;12.942;2.584;14.851;13.331;3.061;11.999;12.746;0.579;13.274;12.987;0.73;15.395;12.739;1.207;14.812;13.619;2.584;14.851;13.331;0.73;15.395;12.739;0.773;16.223;14.258;3.061;11.999;12.746;3.072;9.544;12.941;-2.074;12.194;13.236;-2.301;9.784;13.933;0.459;10.309;13.04;0.447;10.93;12.677;1.554;10.023;13.082;1.318;5.809;14.345;0.447;10.93;12.677;0.579;13.274;12.987;0.067;14.884;13.54;-1.302;14.952;13.219;-0.58;5.498;12.846;-0.278;3.071;8.694;1.318;5.809;14.345;0.942;1.048;13.509;0.459;10.309;13.04;1.554;10.023;13.082
