right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z
-1.445;14.543;2.588;-2.216;11.897;1.81;-0.71;9.729;1.957;-0.5;5.948;4.207;0.37;10.07;1.97;-0.71;9.729;1.957;2.416;14.724;2.664;2.933;11.824;2.512;0.503;13.006;2.189;0.582;15.146;2.171;1.067;14.488;2.992;2.416;14.724;2.664;0.582;15.146;2.171;0.663;15.886;3.733;2.933;11.824;2.512;2.962;9.423;3.059;-2.216;11.897;1.81;-2.535;9.405;1.627;0.37;10.07;1.97;0.364;10.707;1.638;1.445;9.719;1.895;1.067;5.527;0.597;0.364;10.707;1.638;0.503;13.006;2.189;-0.073;14.53;2.901;-1.445;14.543;2.588;-0.5;5.948;4.207;-0.036;1.225;5.042;1.067;5.527;0.597;0.42;1.526;-2.065;0.37;10.07;1.97;1.445;9.719;1.895
-1.449;14.487;3.018;-2.193;11.845;2.199;-0.713;9.675;2.394;-0.454;5.83;4.527;0.368;10.017;2.39;-0.713;9.675;2.394;2.408;14.672;3.05;2.928;11.772;2.898;0.496;12.953;2.617;0.566;15.093;2.589;1.065;14.441;3.405;2.408;14.672;3.05;0.566;15.093;2.589;0.663;15.842;4.145;2.928;11.772;2.898;2.955;9.376;3.467;-2.193;11.845;2.199;-2.515;9.361;1.94;0.368;10.017;2.39;0.355;10.655;2.061;1.441;9.667;2.293;1.069;5.503;0.906;0.355;10.655;2.061;0.496;12.953;2.617;-0.076;14.477;3.33;-1.449;14.487;3.018;-0.454;5.83;4.527;0.034;1.082;5.194;1.069;5.503;0.906;0.44;1.667;-1.994;0.368;10.017;2.39;1.441;9.667;2.293
-1.462;14.486;3.466;-2.178;11.841;2.632;-0.72;9.671;2.884;-0.418;5.764;4.896;0.36;10.013;2.867;-0.72;9.671;2.884;2.392;14.673;3.496;2.915;11.775;3.317;0.483;12.953;3.086;0.545;15.092;3.039;1.05;14.449;3.859;2.392;14.673;3.496;0.545;15.092;3.039;0.648;15.852;4.59;2.915;11.775;3.317;2.945;9.374;3.866;-2.178;11.841;2.632;-2.499;9.361;2.333;0.36;10.013;2.867;0.342;10.652;2.54;1.432;9.663;2.754;1.071;5.513;1.322;0.342;10.652;2.54;0.483;12.953;3.086;-0.092;14.481;3.789;-1.462;14.486;3.466;-0.418;5.764;4.896;0.073;0.984;5.267;1.071;5.513;1.322;0.487;1.901;-1.86;0.36;10.013;2.867;1.432;9.663;2.754
-1.479;14.537;3.927;-2.171;11.879;3.114;-0.727;9.709;3.426;-0.402;5.733;5.294;0.353;10.051;3.402;-0.727;9.709;3.426;2.373;14.728;3.975;2.902;11.835;3.746;0.468;13.0;3.589;0.524;15.138;3.505;1.03;14.511;4.337;2.373;14.728;3.975;0.524;15.138;3.505;0.625;15.917;5.047;2.902;11.835;3.746;2.939;9.422;4.24;-2.171;11.879;3.114;-2.484;9.397;2.822;0.353;10.051;3.402;0.334;10.691;3.076;1.425;9.701;3.283;1.07;5.541;1.88;0.334;10.691;3.076;0.468;13.0;3.589;-0.112;14.538;4.264;-1.479;14.537;3.927;-0.402;5.733;5.294;0.074;0.938;5.337;1.07;5.541;1.88;0.559;2.228;-1.624;0.353;10.051;3.402;1.425;9.701;3.283
-1.494;14.615;4.401;-2.176;11.939;3.641;-0.727;9.769;3.977;-0.386;5.704;5.639;0.354;10.111;3.957;-0.727;9.769;3.977;2.358;14.808;4.452;2.89;11.92;4.175;0.456;13.07;4.099;0.505;15.206;3.971;1.014;14.598;4.815;2.358;14.808;4.452;0.505;15.206;3.971;0.609;16.007;5.501;2.89;11.92;4.175;2.937;9.496;4.616;-2.176;11.939;3.641;-2.482;9.451;3.397;0.354;10.111;3.957;0.336;10.751;3.631;1.425;9.761;3.842;1.068;5.555;2.584;0.336;10.751;3.631;0.456;13.07;4.099;-0.128;14.62;4.743;-1.494;14.615;4.401;-0.386;5.704;5.639;0.089;0.916;5.366;1.068;5.555;2.584;0.664;2.609;-1.246;0.354;10.111;3.957;1.425;9.761;3.842
-1.503;14.694;4.86;-2.182;11.992;4.194;-0.714;9.842;4.516;-0.384;5.68;5.921;0.367;10.183;4.511;-0.714;9.842;4.516;2.349;14.9;4.917;2.889;12.017;4.608;0.455;13.151;4.599;0.492;15.284;4.421;1.003;14.698;5.279;2.349;14.9;4.917;0.492;15.284;4.421;0.596;16.106;5.94;2.889;12.017;4.608;2.945;9.587;5.013;-2.182;11.992;4.194;-2.475;9.495;4.049;0.367;10.183;4.511;0.354;10.821;4.182;1.44;9.832;4.414;1.082;5.547;3.462;0.354;10.821;4.182;0.455;13.151;4.599;-0.139;14.712;5.206;-1.503;14.694;4.86;-0.384;5.68;5.921;0.104;0.917;5.378;1.082;5.547;3.462;0.83;2.956;-0.629;0.367;10.183;4.511;1.44;9.832;4.414
-1.508;14.771;5.33;-2.195;12.047;4.772;-0.709;9.918;5.023;-0.394;5.666;6.129;0.372;10.259;5.025;-0.709;9.918;5.023;2.344;14.992;5.325;2.893;12.111;5.004;0.454;13.234;5.068;0.475;15.364;4.85;1.004;14.797;5.711;2.344;14.992;5.325;0.475;15.364;4.85;0.599;16.198;6.361;2.893;12.111;5.004;2.96;9.685;5.421;-2.195;12.047;4.772;-2.476;9.544;4.735;0.372;10.259;5.025;0.362;10.897;4.694;1.446;9.908;4.936;1.099;5.549;4.411;0.362;10.897;4.694;0.454;13.234;5.068;-0.139;14.803;5.656;-1.508;14.771;5.33;-0.394;5.666;6.129;0.101;0.933;5.371;1.099;5.549;4.411;0.916;3.183;0.182;0.372;10.259;5.025;1.446;9.908;4.936
-1.501;14.855;5.818;-2.212;12.107;5.437;-0.704;9.999;5.502;-0.407;5.674;6.282;0.377;10.34;5.505;-0.704;9.999;5.502;2.345;15.083;5.651;2.896;12.205;5.318;0.458;13.321;5.508;0.46;15.446;5.251;1.024;14.898;6.101;2.345;15.083;5.651;0.46;15.446;5.251;0.63;16.286;6.754;2.896;12.205;5.318;2.982;9.786;5.778;-2.212;12.107;5.437;-2.474;9.605;5.574;0.377;10.34;5.505;0.367;10.978;5.174;1.451;9.989;5.418;1.193;5.592;5.431;0.367;10.978;5.174;0.458;13.321;5.508;-0.12;14.897;6.09;-1.501;14.855;5.818;-0.407;5.674;6.282;0.092;0.971;5.36;1.193;5.592;5.431;1.021;3.183;1.225;0.377;10.34;5.505;1.451;9.989;5.418
-1.485;14.942;6.314;-2.219;12.182;6.1;-0.697;10.078;5.977;-0.424;5.704;6.42;0.384;10.419;5.988;-0.697;10.078;5.977;2.353;15.161;6.013;2.902;12.284;5.668;0.467;13.403;5.96;0.458;15.525;5.675;1.049;14.988;6.514;2.353;15.161;6.013;0.458;15.525;5.675;0.662;16.363;7.175;2.902;12.284;5.668;3.001;9.875;6.175;-2.219;12.182;6.1;-2.465;9.692;6.394;0.384;10.419;5.988;0.377;11.056;5.656;1.459;10.068;5.91;1.313;5.72;6.601;0.377;11.056;5.656;0.467;13.403;5.96;-0.096;14.987;6.538;-1.485;14.942;6.314;-0.424;5.704;6.42;0.087;1.034;5.348;1.313;5.72;6.601;1.157;2.911;2.652;0.384;10.419;5.988;1.459;10.068;5.91
-1.459;15.004;6.816;-2.219;12.243;6.774;-0.688;10.125;6.428;-0.435;5.73;6.558;0.393;10.466;6.435;-0.688;10.125;6.428;2.364;15.205;6.363;2.917;12.331;5.995;0.477;13.452;6.397;0.46;15.571;6.095;1.081;15.04;6.917;2.364;15.205;6.363;0.46;15.571;6.095;0.711;16.407;7.59;2.917;12.331;5.995;3.04;9.932;6.543;-2.219;12.243;6.774;-2.447;9.775;7.223;0.393;10.466;6.435;0.384;11.103;6.103;1.467;10.115;6.352;1.456;5.888;7.59;0.384;11.103;6.103;0.477;13.452;6.397;-0.062;15.041;6.983;-1.459;15.004;6.816;-0.435;5.73;6.558;0.07;1.093;5.345;1.456;5.888;7.59;1.262;2.54;4.087;0.393;10.466;6.435;1.467;10.115;6.352
-1.417;15.028;7.324;-2.203;12.276;7.427;-0.66;10.126;6.88;-0.431;5.73;6.719;0.421;10.467;6.885;-0.66;10.126;6.88;2.391;15.198;6.745;2.941;12.328;6.342;0.501;13.453;6.846;0.484;15.571;6.536;1.126;15.041;7.341;2.391;15.198;6.745;0.484;15.571;6.536;0.772;16.409;8.022;2.941;12.328;6.342;3.082;9.938;6.923;-2.203;12.276;7.427;-2.413;9.834;8.009;0.421;10.467;6.885;0.411;11.104;6.553;1.495;10.116;6.799;1.628;6.039;8.463;0.411;11.104;6.553;0.501;13.453;6.846;-0.014;15.046;7.441;-1.417;15.028;7.324;-0.431;5.73;6.719;0.068;1.138;5.346;1.628;6.039;8.463;1.415;2.08;5.672;0.421;10.467;6.885;1.495;10.116;6.799
-1.37;15.01;7.827;-2.173;12.276;8.113;-0.631;10.084;7.332;-0.418;5.704;6.913;0.45;10.425;7.333;-0.631;10.084;7.332;2.429;15.143;7.166;2.972;12.277;6.727;0.53;13.41;7.307;0.52;15.527;6.992;1.174;14.995;7.786;2.429;15.143;7.166;0.52;15.527;6.992;0.837;16.368;8.471;2.972;12.277;6.727;3.124;9.889;7.314;-2.173;12.276;8.113;-2.355;9.879;8.869;0.45;10.425;7.333;0.439;11.063;7.002;1.523;10.074;7.242;1.816;6.135;9.191;0.439;11.063;7.002;0.53;13.41;7.307;0.036;15.008;7.907;-1.37;15.01;7.827;-0.418;5.704;6.913;0.076;1.169;5.36;1.816;6.135;9.191;1.628;1.664;7.321;0.45;10.425;7.333;1.523;10.074;7.242
-1.32;14.953;8.323;-2.133;12.242;8.762;-0.599;10.005;7.784;-0.404;5.653;7.129;0.482;10.346;7.782;-0.599;10.005;7.784;2.475;15.046;7.621;3.004;12.184;7.141;0.562;13.328;7.776;0.565;15.446;7.464;1.223;14.908;8.25;2.475;15.046;7.621;0.565;15.446;7.464;0.9;16.289;8.937;3.004;12.184;7.141;3.162;9.789;7.697;-2.133;12.242;8.762;-2.278;9.896;9.667;0.482;10.346;7.782;0.47;10.984;7.452;1.555;9.995;7.69;1.957;6.148;9.798;0.47;10.984;7.452;0.562;13.328;7.776;0.086;14.929;8.383;-1.32;14.953;8.323;-0.404;5.653;7.129;0.08;1.192;5.373;1.957;6.148;9.798;1.83;1.375;8.954;0.482;10.346;7.782;1.555;9.995;7.69
-1.241;14.875;8.823;-2.067;12.191;9.383;-0.525;9.904;8.261;-0.361;5.587;7.397;0.555;10.245;8.26;-0.525;9.904;8.261;2.552;14.93;8.102;3.065;12.072;7.58;0.629;13.226;8.266;0.641;15.343;7.951;1.301;14.803;8.735;2.552;14.93;8.102;0.641;15.343;7.951;0.988;16.192;9.419;3.065;12.072;7.58;3.228;9.666;8.08;-2.067;12.191;9.383;-2.189;9.895;10.411;0.555;10.245;8.26;0.544;10.883;7.93;1.629;9.894;8.167;2.082;6.087;10.335;0.544;10.883;7.93;0.629;13.226;8.266;0.165;14.83;8.874;-1.241;14.875;8.823;-0.361;5.587;7.397;0.089;1.232;5.386;2.082;6.087;10.335;2.041;1.238;10.391;0.555;10.245;8.26;1.629;9.894;8.167
-1.147;14.808;9.334;-1.975;12.14;9.968;-0.44;9.82;8.762;-0.318;5.54;7.729;0.641;10.161;8.765;-0.44;9.82;8.762;2.648;14.825;8.616;3.131;11.97;8.055;0.713;13.141;8.778;0.736;15.258;8.461;1.394;14.715;9.245;2.648;14.825;8.616;0.736;15.258;8.461;1.087;16.113;9.924;3.131;11.97;8.055;3.286;9.547;8.472;-1.975;12.14;9.968;-2.072;9.881;11.078;0.641;10.161;8.765;0.631;10.799;8.434;1.715;9.81;8.677;2.124;6.043;10.923;0.631;10.799;8.434;0.713;13.141;8.778;0.258;14.748;9.385;-1.147;14.808;9.334;-0.318;5.54;7.729;0.08;1.326;5.424;2.124;6.043;10.923;2.066;1.257;11.703;0.641;10.161;8.765;1.715;9.81;8.677
-1.03;14.772;9.86;-1.858;12.106;10.503;-0.341;9.763;9.315;-0.262;5.513;8.161;0.74;10.103;9.327;-0.341;9.763;9.315;2.771;14.744;9.172;3.21;11.891;8.57;0.82;13.083;9.331;0.86;15.198;9.001;1.51;14.655;9.791;2.771;14.744;9.172;0.86;15.198;9.001;1.207;16.065;10.458;3.21;11.891;8.57;3.344;9.451;8.887;-1.858;12.106;10.503;-1.942;9.862;11.644;0.74;10.103;9.327;0.732;10.74;8.994;1.814;9.752;9.249;2.147;5.98;11.498;0.732;10.74;8.994;0.82;13.083;9.331;0.374;14.697;9.925;-1.03;14.772;9.86;-0.262;5.513;8.161;0.075;1.5;5.513;2.147;5.98;11.498;2.04;1.233;12.482;0.74;10.103;9.327;1.814;9.752;9.249
-0.899;14.765;10.4;-1.717;12.089;11.011;-0.228;9.736;9.922;-0.198;5.501;8.712;0.852;10.077;9.943;-0.228;9.736;9.922;2.908;14.699;9.754;3.297;11.844;9.124;0.944;13.059;9.917;1.0;15.17;9.561;1.64;14.633;10.363;2.908;14.699;9.754;1.0;15.17;9.561;1.337;16.056;11.008;3.297;11.844;9.124;3.401;9.393;9.353;-1.717;12.089;11.011;-1.797;9.839;12.139;0.852;10.077;9.943;0.849;10.713;9.609;1.928;9.725;9.877;2.163;5.872;11.998;0.849;10.713;9.609;0.944;13.059;9.917;0.504;14.684;10.488;-0.899;14.765;10.4;-0.198;5.501;8.712;0.067;1.761;5.685;2.163;5.872;11.998;2.0;1.066;12.621;0.852;10.077;9.943;1.928;9.725;9.877
-0.748;14.797;10.953;-1.555;12.104;11.5;-0.093;9.749;10.569;-0.107;5.502;9.401;0.987;10.09;10.598;-0.093;9.749;10.569;3.067;14.697;10.365;3.415;11.841;9.718;1.091;13.076;10.529;1.161;15.18;10.138;1.79;14.653;10.956;3.067;14.697;10.365;1.161;15.18;10.138;1.483;16.092;11.573;3.415;11.841;9.718;3.49;9.383;9.873;-1.555;12.104;11.5;-1.649;9.83;12.581;0.987;10.09;10.598;0.987;10.725;10.262;2.063;9.738;10.542;2.225;5.828;12.565;0.987;10.725;10.262;1.091;13.076;10.529;0.653;14.712;11.068;-0.748;14.797;10.953;-0.107;5.502;9.401;0.077;2.123;5.97;2.225;5.828;12.565;2.048;0.987;12.779;0.987;10.09;10.598;2.063;9.738;10.542
-0.603;14.852;11.513;-1.388;12.137;11.976;0.049;9.79;11.232;0.011;5.495;10.255;1.129;10.131;11.262;0.049;9.79;11.232;3.22;14.732;10.977;3.548;11.871;10.336;1.235;13.122;11.146;1.315;15.218;10.717;1.934;14.705;11.551;3.22;14.732;10.977;1.315;15.218;10.717;1.623;16.154;12.139;3.548;11.871;10.336;3.611;9.411;10.448;-1.388;12.137;11.976;-1.503;9.827;12.974;1.129;10.131;11.262;1.129;10.766;10.926;2.205;9.779;11.205;2.29;5.791;13.075;1.129;10.766;10.926;1.235;13.122;11.146;0.796;14.769;11.65;-0.603;14.852;11.513;0.011;5.495;10.255;0.104;2.538;6.451;2.29;5.791;13.075;2.082;0.952;12.852;1.129;10.131;11.262;2.205;9.779;11.205
-0.477;14.922;12.063;-1.234;12.183;12.421;0.177;9.851;11.864;0.156;5.488;11.261;1.258;10.192;11.882;0.177;9.851;11.864;3.353;14.784;11.573;3.685;11.919;10.957;1.358;13.187;11.734;1.449;15.278;11.283;2.059;14.772;12.128;3.353;14.784;11.573;1.449;15.278;11.283;1.748;16.228;12.697;3.685;11.919;10.957;3.752;9.458;11.058;-1.234;12.183;12.421;-1.368;9.828;13.304;1.258;10.192;11.882;1.253;10.828;11.549;2.333;9.84;11.814;2.36;5.75;13.448;1.253;10.828;11.549;1.358;13.187;11.734;0.92;14.841;12.216;-0.477;14.922;12.063;0.156;5.488;11.261;0.164;2.891;7.202;2.36;5.75;13.448;2.094;0.945;12.851;1.258;10.192;11.882;2.333;9.84;11.814
-0.373;15.013;12.581;-1.094;12.252;12.831;0.292;9.942;12.439;0.295;5.538;12.375;1.372;10.283;12.45;0.292;9.942;12.439;3.468;14.868;12.156;3.838;11.993;11.612;1.465;13.28;12.287;1.566;15.368;11.825;2.162;14.867;12.682;3.468;14.868;12.156;1.566;15.368;11.825;1.852;16.322;13.24;3.838;11.993;11.612;3.926;9.536;11.763;-1.094;12.252;12.831;-1.239;9.856;13.595;1.372;10.283;12.45;1.365;10.92;12.118;2.447;9.932;12.373;2.422;5.736;13.713;1.365;10.92;12.118;1.465;13.28;12.287;1.022;14.937;12.753;-0.373;15.013;12.581;0.295;5.538;12.375;0.256;2.995;8.282;2.422;5.736;13.713;2.088;0.98;12.827;1.372;10.283;12.45;2.447;9.932;12.373
