right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z
-1.802;14.865;0.167;-2.624;12.13;-0.054;-1.08;10.011;-0.04;-1.01;5.66;0.645;0.0;10.351;0.0;-1.08;10.011;-0.04;2.058;15.089;0.051;2.579;12.208;-0.301;0.079;13.333;-0.082;0.196;15.443;-0.428;0.721;14.903;0.451;2.058;15.089;0.051;0.196;15.443;-0.428;0.364;16.386;1.013;2.579;12.208;-0.301;2.566;9.759;-0.037;-2.624;12.13;-0.054;-2.716;9.73;0.704;0.0;10.351;0.0;0.005;10.981;-0.346;1.076;9.998;-0.034;0.78;5.639;-0.598;0.005;10.981;-0.346;0.079;13.333;-0.082;-0.421;14.961;0.425;-1.802;14.865;0.167;-1.01;5.66;0.645;-1.076;1.475;-1.743;0.78;5.639;-0.598;0.314;1.106;-2.255;0.0;10.351;0.0;1.076;9.998;-0.034
-1.736;14.874;0.237;-2.577;12.147;-0.009;-1.043;10.014;0.017;-0.944;5.718;0.986;0.037;10.354;0.062;-1.043;10.014;0.017;2.125;15.065;0.184;2.644;12.186;-0.191;0.134;13.332;0.003;0.276;15.444;-0.316;0.782;14.889;0.566;2.125;15.065;0.184;0.276;15.444;-0.316;0.439;16.382;1.13;2.644;12.186;-0.191;2.614;9.736;0.063;-2.577;12.147;-0.009;-2.702;9.746;0.74;0.037;10.354;0.062;0.044;10.983;-0.285;1.113;10.0;0.035;0.806;5.648;-0.57;0.044;10.983;-0.285;0.134;13.332;0.003;-0.36;14.958;0.522;-1.736;14.874;0.237;-0.944;5.718;0.986;-1.023;1.62;-1.549;0.806;5.648;-0.57;0.321;1.126;-2.252;0.037;10.354;0.062;1.113;10.0;0.035
-1.697;14.866;0.357;-2.542;12.146;0.052;-1.013;10.01;0.109;-0.863;5.793;1.373;0.067;10.35;0.156;-1.013;10.01;0.109;2.163;15.047;0.351;2.697;12.172;-0.039;0.174;13.324;0.127;0.319;15.44;-0.158;0.816;14.871;0.72;2.163;15.047;0.351;0.319;15.44;-0.158;0.475;16.364;1.297;2.697;12.172;-0.039;2.66;9.723;0.222;-2.542;12.146;0.052;-2.692;9.73;0.746;0.067;10.35;0.156;0.074;10.979;-0.192;1.143;9.996;0.132;0.836;5.652;-0.528;0.074;10.979;-0.192;0.174;13.324;0.127;-0.325;14.942;0.665;-1.697;14.866;0.357;-0.863;5.793;1.373;-0.908;1.7;-1.17;0.836;5.652;-0.528;0.337;1.144;-2.244;0.067;10.35;0.156;1.143;9.996;0.132
-1.656;14.875;0.513;-2.508;12.166;0.135;-0.988;10.021;0.228;-0.795;5.895;1.759;0.092;10.36;0.275;-0.988;10.021;0.228;2.203;15.043;0.539;2.749;12.172;0.144;0.214;13.328;0.279;0.363;15.449;0.026;0.853;14.866;0.899;2.203;15.043;0.539;0.363;15.449;0.026;0.514;16.357;1.492;2.749;12.172;0.144;2.698;9.726;0.433;-2.508;12.166;0.135;-2.688;9.729;0.748;0.092;10.36;0.275;0.1;10.989;-0.073;1.169;10.006;0.251;0.853;5.675;-0.483;0.1;10.989;-0.073;0.214;13.328;0.279;-0.288;14.939;0.838;-1.656;14.875;0.513;-0.795;5.895;1.759;-0.764;1.711;-0.631;0.853;5.675;-0.483;0.328;1.19;-2.251;0.092;10.36;0.275;1.169;10.006;0.251
-1.62;14.872;0.695;-2.477;12.178;0.238;-0.962;10.02;0.376;-0.743;5.991;2.142;0.118;10.36;0.423;-0.962;10.02;0.376;2.236;15.036;0.753;2.8;12.167;0.365;0.252;13.322;0.461;0.399;15.446;0.237;0.885;14.853;1.105;2.236;15.036;0.753;0.399;15.446;0.237;0.543;16.34;1.711;2.8;12.167;0.365;2.732;9.727;0.701;-2.477;12.178;0.238;-2.69;9.72;0.748;0.118;10.36;0.423;0.125;10.989;0.075;1.194;10.006;0.397;0.877;5.69;-0.425;0.125;10.989;0.075;0.252;13.322;0.461;-0.255;14.925;1.037;-1.62;14.872;0.695;-0.743;5.991;2.142;-0.616;1.642;0.07;0.877;5.69;-0.425;0.329;1.231;-2.251;0.118;10.36;0.423;1.194;10.006;0.397
-1.59;14.858;0.917;-2.451;12.18;0.379;-0.943;10.012;0.538;-0.714;6.077;2.505;0.137;10.351;0.58;-0.943;10.012;0.538;2.265;15.018;0.993;2.848;12.152;0.616;0.285;13.305;0.668;0.429;15.432;0.477;0.913;14.827;1.337;2.265;15.018;0.993;0.429;15.432;0.477;0.568;16.31;1.961;2.848;12.152;0.616;2.754;9.722;1.013;-2.451;12.18;0.379;-2.697;9.704;0.773;0.137;10.351;0.58;0.143;10.981;0.233;1.213;9.997;0.548;0.898;5.699;-0.363;0.143;10.981;0.233;0.285;13.305;0.668;-0.227;14.897;1.268;-1.59;14.858;0.917;-0.714;6.077;2.505;-0.506;1.54;0.895;0.898;5.699;-0.363;0.326;1.27;-2.252;0.137;10.351;0.58;1.213;9.997;0.548
-1.561;14.818;1.176;-2.419;12.157;0.553;-0.915;9.978;0.749;-0.685;6.128;2.877;0.165;10.318;0.788;-0.915;9.978;0.749;2.292;14.984;1.285;2.906;12.121;0.93;0.323;13.263;0.921;0.458;15.393;0.759;0.939;14.778;1.614;2.292;14.984;1.285;0.458;15.393;0.759;0.585;16.261;2.25;2.906;12.121;0.93;2.789;9.706;1.397;-2.419;12.157;0.553;-2.698;9.668;0.814;0.165;10.318;0.788;0.17;10.948;0.442;1.241;9.964;0.751;0.921;5.69;-0.264;0.17;10.948;0.442;0.323;13.263;0.921;-0.201;14.845;1.538;-1.561;14.818;1.176;-0.685;6.128;2.877;-0.38;1.426;1.87;0.921;5.69;-0.264;0.327;1.304;-2.245;0.165;10.318;0.788;1.241;9.964;0.751
-1.543;14.761;1.475;-2.404;12.122;0.771;-0.898;9.925;0.979;-0.661;6.146;3.23;0.183;10.265;1.006;-0.898;9.925;0.979;2.31;14.926;1.576;2.945;12.064;1.241;0.346;13.2;1.192;0.473;15.333;1.059;0.959;14.708;1.905;2.31;14.926;1.576;0.473;15.333;1.059;0.599;16.189;2.558;2.945;12.064;1.241;2.806;9.665;1.783;-2.404;12.122;0.771;-2.713;9.625;0.897;0.183;10.265;1.006;0.183;10.897;0.664;1.258;9.911;0.955;0.934;5.663;-0.164;0.183;10.897;0.664;0.346;13.2;1.192;-0.182;14.772;1.832;-1.543;14.761;1.475;-0.661;6.146;3.23;-0.288;1.356;2.859;0.934;5.663;-0.164;0.315;1.328;-2.245;0.183;10.265;1.006;1.258;9.911;0.955
-1.533;14.683;1.843;-2.388;12.059;1.075;-0.884;9.852;1.285;-0.642;6.126;3.622;0.197;10.191;1.301;-0.884;9.852;1.285;2.321;14.846;1.906;2.962;11.984;1.589;0.362;13.119;1.528;0.478;15.253;1.413;0.974;14.624;2.249;2.321;14.846;1.906;0.478;15.253;1.413;0.607;16.101;2.916;2.962;11.984;1.589;2.811;9.603;2.2;-2.388;12.059;1.075;-2.719;9.562;1.071;0.197;10.191;1.301;0.193;10.825;0.962;1.272;9.839;1.234;0.941;5.622;0.003;0.193;10.825;0.962;0.362;13.119;1.528;-0.168;14.683;2.187;-1.533;14.683;1.843;-0.642;6.126;3.622;-0.215;1.329;3.803;0.941;5.622;0.003;0.309;1.364;-2.229;0.197;10.191;1.301;1.272;9.839;1.234
-1.527;14.599;2.215;-2.37;11.992;1.384;-0.87;9.769;1.625;-0.629;6.082;4.023;0.211;10.109;1.633;-0.87;9.769;1.625;2.326;14.756;2.271;2.976;11.895;1.963;0.373;13.031;1.89;0.481;15.167;1.786;0.98;14.534;2.618;2.326;14.756;2.271;0.481;15.167;1.786;0.603;16.006;3.295;2.976;11.895;1.963;2.825;9.524;2.611;-2.37;11.992;1.384;-2.722;9.5;1.263;0.211;10.109;1.633;0.204;10.744;1.296;1.285;9.757;1.555;0.947;5.571;0.227;0.204;10.744;1.296;0.373;13.031;1.89;-0.161;14.588;2.558;-1.527;14.599;2.215;-0.629;6.082;4.023;-0.164;1.321;4.605;0.947;5.571;0.227;0.32;1.415;-2.191;0.211;10.109;1.633;1.285;9.757;1.555
-1.538;14.529;2.628;-2.358;11.93;1.748;-0.867;9.702;2.026;-0.606;6.017;4.425;0.213;10.043;2.023;-0.867;9.702;2.026;2.314;14.686;2.674;2.964;11.825;2.375;0.37;12.962;2.298;0.465;15.099;2.198;0.969;14.467;3.028;2.314;14.686;2.674;0.465;15.099;2.198;0.582;15.932;3.71;2.964;11.825;2.375;2.813;9.461;3.052;-2.358;11.93;1.748;-2.717;9.446;1.529;0.213;10.043;2.023;0.202;10.679;1.69;1.287;9.691;1.931;0.946;5.541;0.495;0.202;10.679;1.69;0.37;12.962;2.298;-0.173;14.516;2.97;-1.538;14.529;2.628;-0.606;6.017;4.425;-0.095;1.286;5.181;0.946;5.541;0.495;0.334;1.531;-2.161;0.213;10.043;2.023;1.287;9.691;1.931
-1.554;14.482;3.078;-2.347;11.888;2.161;-0.869;9.653;2.485;-0.583;5.913;4.795;0.212;9.994;2.471;-0.869;9.653;2.485;2.299;14.636;3.135;2.95;11.777;2.816;0.36;12.914;2.756;0.446;15.051;2.655;0.952;14.422;3.486;2.299;14.636;3.135;0.446;15.051;2.655;0.555;15.881;4.17;2.95;11.777;2.816;2.817;9.405;3.469;-2.347;11.888;2.161;-2.711;9.413;1.864;0.212;9.994;2.471;0.197;10.632;2.142;1.284;9.643;2.366;0.948;5.516;0.866;0.197;10.632;2.142;0.36;12.914;2.756;-0.19;14.465;3.426;-1.554;14.482;3.078;-0.583;5.913;4.795;-0.049;1.165;5.421;0.948;5.516;0.866;0.375;1.696;-2.066;0.212;9.994;2.471;1.284;9.643;2.366
-1.581;14.476;3.565;-2.343;11.877;2.632;-0.877;9.639;3.005;-0.551;5.819;5.173;0.203;9.98;2.983;-0.877;9.639;3.005;2.272;14.627;3.626;2.923;11.773;3.267;0.34;12.905;3.258;0.416;15.041;3.141;0.925;14.421;3.977;2.272;14.627;3.626;0.416;15.041;3.141;0.517;15.877;4.653;2.923;11.773;3.267;2.822;9.384;3.862;-2.343;11.877;2.632;-2.701;9.408;2.284;0.203;9.98;2.983;0.184;10.62;2.656;1.274;9.63;2.867;0.93;5.507;1.356;0.184;10.62;2.656;0.34;12.905;3.258;-0.217;14.459;3.916;-1.581;14.476;3.565;-0.551;5.819;5.173;0.012;1.044;5.502;0.93;5.507;1.356;0.396;1.955;-1.902;0.203;9.98;2.983;1.274;9.63;2.867
