-1.078;10.005;-0.044;-1.439;5.664;-0.697;2.075;15.075;0.002;2.562;12.173;-0.209;0.0;10.351;0.0;1.078;10.005;-0.045;0.0;10.351;0.0;-0.0;10.988;-0.333;-0.388;14.954;0.346;-1.759;14.874;0.036;2.562;12.173;-0.209;2.58;9.743;0.194;0.864;5.645;-0.633;0.564;1.126;-2.366;0.0;10.351;0.0;-1.078;10.005;-0.044;0.751;14.923;0.454;2.075;15.075;0.002;1.078;10.005;-0.045;0.864;5.645;-0.633;0.277;15.452;-0.461;0.254;16.298;1.049;-2.546;12.121;-0.049;-2.767;9.682;0.541;-1.759;14.874;0.036;-2.546;12.121;-0.049;-0.0;10.988;-0.333;0.187;13.34;-0.124;0.187;13.34;-0.124;0.277;15.452;-0.461;-1.439;5.664;-0.697;-1.038;1.1;-2.192
-1.029;10.011;0.041;-1.411;5.683;-0.68;2.13;15.069;0.176;2.626;12.174;-0.091;0.049;10.357;0.089;1.127;10.011;0.049;0.049;10.357;0.089;0.05;10.994;-0.244;-0.34;14.952;0.482;-1.706;14.882;0.147;2.626;12.174;-0.091;2.633;9.737;0.27;0.891;5.662;-0.609;0.536;1.152;-2.355;0.049;10.357;0.089;-1.029;10.011;0.041;0.797;14.916;0.603;2.13;15.069;0.176;1.127;10.011;0.049;0.891;5.662;-0.609;0.336;15.459;-0.31;0.3;16.292;1.207;-2.507;12.135;0.039;-2.746;9.698;0.63;-1.706;14.882;0.147;-2.507;12.135;0.039;0.05;10.994;-0.244;0.236;13.343;-0.005;0.236;13.343;-0.005;0.336;15.459;-0.31;-1.411;5.683;-0.68;-1.064;1.12;-2.192
-0.983;10.005;0.142;-1.376;5.693;-0.667;2.186;15.047;0.391;2.695;12.161;0.063;0.094;10.351;0.198;1.173;10.005;0.167;0.094;10.351;0.198;0.098;10.987;-0.137;-0.292;14.935;0.641;-1.652;14.88;0.279;2.695;12.161;0.063;2.689;9.717;0.375;0.926;5.671;-0.578;0.532;1.177;-2.357;0.094;10.351;0.198;-0.983;10.005;0.142;0.843;14.892;0.781;2.186;15.047;0.391;1.173;10.005;0.167;0.926;5.671;-0.578;0.399;15.453;-0.13;0.345;16.271;1.394;-2.472;12.14;0.13;-2.737;9.702;0.706;-1.652;14.88;0.279;-2.472;12.14;0.13;0.098;10.987;-0.137;0.286;13.332;0.137;0.286;13.332;0.137;0.399;15.453;-0.13;-1.376;5.693;-0.667;-1.069;1.139;-2.213
-0.953;10.015;0.243;-1.35;5.719;-0.645;2.231;15.036;0.618;2.753;12.157;0.245;0.124;10.362;0.308;1.203;10.015;0.287;0.124;10.362;0.308;0.131;10.997;-0.029;-0.255;14.93;0.826;-1.61;14.891;0.445;2.753;12.157;0.245;2.732;9.71;0.529;0.952;5.696;-0.539;0.531;1.219;-2.355;0.124;10.362;0.308;-0.953;10.015;0.243;0.878;14.88;0.977;2.231;15.036;0.618;1.203;10.015;0.287;0.952;5.696;-0.539;0.447;15.461;0.073;0.383;16.259;1.606;-2.445;12.159;0.24;-2.733;9.714;0.773;-1.61;14.891;0.445;-2.445;12.159;0.24;0.131;10.997;-0.029;0.323;13.335;0.295;0.323;13.335;0.295;0.447;15.461;0.073;-1.35;5.719;-0.645;-1.069;1.177;-2.231
-0.933;10.027;0.367;-1.329;5.746;-0.592;2.26;15.029;0.855;2.797;12.157;0.45;0.143;10.373;0.441;1.222;10.027;0.433;0.143;10.373;0.441;0.153;11.007;0.103;-0.229;14.922;1.038;-1.583;14.9;0.652;2.797;12.157;0.45;2.759;9.709;0.725;0.972;5.722;-0.464;0.538;1.263;-2.321;0.143;10.373;0.441;-0.933;10.027;0.367;0.904;14.867;1.193;2.26;15.029;0.855;1.222;10.027;0.433;0.972;5.722;-0.464;0.477;15.467;0.299;0.408;16.246;1.843;-2.427;12.179;0.366;-2.737;9.72;0.82;-1.583;14.9;0.652;-2.427;12.179;0.366;0.153;11.007;0.103;0.349;13.338;0.478;0.349;13.338;0.478;0.477;15.467;0.299;-1.329;5.746;-0.592;-1.062;1.218;-2.22
-0.914;10.008;0.516;-1.32;5.75;-0.536;2.291;14.993;1.104;2.837;12.127;0.672;0.162;10.355;0.599;1.241;10.009;0.601;0.162;10.355;0.599;0.175;10.988;0.259;-0.2;14.882;1.283;-1.556;14.883;0.905;2.837;12.127;0.672;2.775;9.68;0.954;0.981;5.724;-0.389;0.533;1.31;-2.345;0.162;10.355;0.599;-0.914;10.008;0.516;0.933;14.823;1.433;2.291;14.993;1.104;1.241;10.009;0.601;0.981;5.724;-0.389;0.503;15.441;0.553;0.44;16.202;2.106;-2.415;12.177;0.524;-2.746;9.704;0.87;-1.556;14.883;0.905;-2.415;12.177;0.524;0.175;10.988;0.259;0.375;13.309;0.688;0.375;13.309;0.688;0.503;15.441;0.553;-1.32;5.75;-0.536;-1.066;1.26;-2.266
-0.899;9.965;0.715;-1.315;5.732;-0.429;2.303;14.943;1.382;2.864;12.082;0.932;0.176;10.312;0.804;1.255;9.966;0.814;0.176;10.312;0.804;0.191;10.945;0.464;-0.19;14.82;1.555;-1.549;14.841;1.19;2.864;12.082;0.932;2.778;9.639;1.234;0.986;5.705;-0.27;0.535;1.345;-2.343;0.176;10.312;0.804;-0.899;9.965;0.715;0.944;14.762;1.699;2.303;14.943;1.382;1.255;9.966;0.814;0.986;5.705;-0.27;0.509;15.393;0.831;0.452;16.141;2.39;-2.413;12.153;0.71;-2.761;9.668;0.937;-1.549;14.841;1.19;-2.413;12.153;0.71;0.191;10.945;0.464;0.387;13.258;0.934;0.387;13.258;0.934;0.509;15.393;0.831;-1.315;5.732;-0.429;-1.063;1.291;-2.282
-0.882;9.904;0.946;-1.311;5.697;-0.286;2.307;14.882;1.693;2.896;12.029;1.228;0.193;10.251;1.036;1.272;9.905;1.046;0.193;10.251;1.036;0.209;10.884;0.695;-0.189;14.74;1.845;-1.548;14.774;1.481;2.896;12.029;1.228;2.79;9.589;1.549;0.991;5.669;-0.129;0.537;1.376;-2.337;0.193;10.251;1.036;-0.882;9.904;0.946;0.945;14.686;1.989;2.307;14.882;1.693;1.272;9.905;1.046;0.991;5.669;-0.129;0.507;15.326;1.129;0.447;16.058;2.696;-2.408;12.103;0.906;-2.775;9.613;1.013;-1.548;14.774;1.481;-2.408;12.103;0.906;0.209;10.884;0.695;0.397;13.189;1.203;0.397;13.189;1.203;0.507;15.326;1.129;-1.311;5.697;-0.286;-1.058;1.319;-2.284
-0.881;9.827;1.242;-1.32;5.65;-0.085;2.294;14.804;2.027;2.898;11.956;1.552;0.195;10.173;1.323;1.274;9.826;1.322;0.195;10.173;1.323;0.208;10.806;0.984;-0.204;14.65;2.169;-1.562;14.692;1.803;2.898;11.956;1.552;2.776;9.519;1.887;0.983;5.62;0.049;0.533;1.419;-2.33;0.195;10.173;1.323;-0.881;9.827;1.242;0.931;14.601;2.312;2.294;14.804;2.027;1.274;9.826;1.322;0.983;5.62;0.049;0.488;15.245;1.457;0.43;15.967;3.028;-2.411;12.037;1.141;-2.797;9.548;1.131;-1.562;14.692;1.803;-2.411;12.037;1.141;0.208;10.806;0.984;0.39;13.107;1.516;0.39;13.107;1.516;0.488;15.245;1.457;-1.32;5.65;-0.085;-1.06;1.362;-2.27
-0.887;9.75;1.567;-1.339;5.598;0.167;2.27;14.726;2.388;2.891;11.884;1.899;0.19;10.096;1.637;1.268;9.749;1.623;0.19;10.096;1.637;0.199;10.73;1.3;-0.23;14.562;2.516;-1.587;14.607;2.144;2.891;11.884;1.899;2.767;9.446;2.232;0.967;5.567;0.272;0.532;1.477;-2.295;0.19;10.096;1.637;-0.887;9.75;1.567;0.904;14.52;2.659;2.27;14.726;2.388;1.268;9.749;1.623;0.967;5.567;0.272;0.459;15.165;1.806;0.399;15.879;3.381;-2.42;11.968;1.404;-2.821;9.485;1.282;-1.587;14.607;2.144;-2.42;11.968;1.404;0.199;10.73;1.3;0.373;13.026;1.856;0.373;13.026;1.856;0.459;15.165;1.806;-1.339;5.598;0.167;-1.059;1.422;-2.222
-0.9;9.697;1.971;-1.354;5.576;0.482;2.234;14.675;2.803;2.87;11.84;2.292;0.178;10.042;2.022;1.256;9.695;1.986;0.178;10.042;2.022;0.18;10.678;1.689;-0.269;14.502;2.918;-1.624;14.543;2.538;2.87;11.84;2.292;2.758;9.399;2.602;0.954;5.545;0.541;0.541;1.616;-2.27;0.178;10.042;2.022;-0.9;9.697;1.971;0.866;14.469;3.062;2.234;14.675;2.803;1.256;9.695;1.986;0.954;5.545;0.541;0.415;15.11;2.209;0.355;15.821;3.786;-2.427;11.916;1.726;-2.834;9.441;1.495;-1.624;14.543;2.538;-2.427;11.916;1.726;0.18;10.678;1.689;0.347;12.971;2.259;0.347;12.971;2.259;0.415;15.11;2.209;-1.354;5.576;0.482;-1.046;1.568;-2.175
-0.923;9.671;2.432;-1.378;5.565;0.904;2.187;14.656;3.243;2.836;11.83;2.706;0.156;10.016;2.463;1.233;9.669;2.401;0.156;10.016;2.463;0.151;10.654;2.133;-0.319;14.478;3.352;-1.672;14.51;2.966;2.836;11.83;2.706;2.745;9.383;2.981;0.932;5.535;0.911;0.558;1.813;-2.175;0.156;10.016;2.463;-0.923;9.671;2.432;0.816;14.455;3.495;2.187;14.656;3.243;1.233;9.669;2.401;0.932;5.535;0.911;0.36;15.087;2.639;0.3;15.802;4.214;-2.438;11.89;2.097;-2.843;9.426;1.769;-1.672;14.51;2.966;-2.438;11.89;2.097;0.151;10.654;2.133;0.308;12.948;2.701;0.308;12.948;2.701;0.36;15.087;2.639;-1.378;5.565;0.904;-1.025;1.775;-2.052
-0.945;9.689;2.963;-1.402;5.577;1.451;2.122;14.705;3.709;2.793;11.889;3.145;0.135;10.033;2.977;1.21;9.687;2.895;0.135;10.033;2.977;0.125;10.673;2.65;-0.383;14.506;3.826;-1.737;14.519;3.439;2.793;11.889;3.145;2.739;9.439;3.394;0.908;5.549;1.416;0.589;2.111;-1.988;0.135;10.033;2.977;-0.945;9.689;2.963;0.753;14.499;3.964;2.122;14.705;3.709;1.21;9.687;2.895;0.908;5.549;1.416;0.285;15.113;3.101;0.228;15.844;4.669;-2.459;11.898;2.539;-2.853;9.443;2.136;-1.737;14.519;3.439;-2.459;11.898;2.539;0.125;10.673;2.65;0.261;12.975;3.194;0.261;12.975;3.194;0.285;15.113;3.101;-1.402;5.577;1.451;-0.99;2.084;-1.842
-0.963;9.734;3.513;-1.434;5.591;2.095;2.057;14.788;4.178;2.754;11.984;3.584;0.116;10.079;3.52;1.191;9.732;3.43;0.116;10.079;3.52;0.104;10.719;3.194;-0.445;14.562;4.316;-1.802;14.559;3.939;2.754;11.984;3.584;2.74;9.531;3.813;0.877;5.564;2.04;0.634;2.503;-1.713;0.116;10.079;3.52;-0.963;9.734;3.513;0.692;14.573;4.446;2.057;14.788;4.178;1.191;9.732;3.43;0.877;5.564;2.04;0.21;15.167;3.577;0.16;15.916;5.136;-2.486;11.928;3.038;-2.868;9.479;2.59;-1.802;14.559;3.939;-2.486;11.928;3.038;0.104;10.719;3.194;0.214;13.03;3.704;0.214;13.03;3.704;0.21;15.167;3.577;-1.434;5.591;2.095;-0.944;2.487;-1.559
-0.986;9.798;4.06;-1.465;5.581;2.884;1.997;14.885;4.63;2.713;12.088;4.026;0.094;10.143;4.072;1.17;9.796;3.99;0.094;10.143;4.072;0.084;10.783;3.746;-0.501;14.64;4.802;-1.861;14.62;4.442;2.713;12.088;4.026;2.737;9.636;4.263;0.847;5.556;2.84;0.704;2.89;-1.207;0.094;10.143;4.072;-0.986;9.798;4.06;0.637;14.665;4.921;1.997;14.885;4.63;1.17;9.796;3.99;0.847;5.556;2.84;0.141;15.237;4.045;0.102;16.006;5.595;-2.523;11.968;3.586;-2.894;9.515;3.151;-1.861;14.62;4.442;-2.523;11.968;3.586;0.084;10.783;3.746;0.17;13.103;4.213;0.17;13.103;4.213;0.141;15.237;4.045;-1.465;5.581;2.884;-0.873;2.884;-1.066
-1.014;9.868;4.574;-1.507;5.564;3.776;1.957;14.972;5.052;2.682;12.173;4.464;0.066;10.213;4.596;1.142;9.866;4.525;0.066;10.213;4.596;0.059;10.852;4.268;-0.536;14.722;5.271;-1.903;14.687;4.937;2.682;12.173;4.464;2.733;9.726;4.743;0.807;5.542;3.751;0.725;3.204;-0.496;0.066;10.213;4.596;-1.014;9.868;4.574;0.604;14.756;5.372;1.957;14.972;5.052;1.142;9.866;4.525;0.807;5.542;3.751;0.091;15.311;4.495;0.072;16.094;6.038;-2.56;12.009;4.164;-2.928;9.545;3.788;-1.903;14.687;4.937;-2.56;12.009;4.164;0.059;10.852;4.268;0.136;13.18;4.697;0.136;13.18;4.697;0.091;15.311;4.495;-1.507;5.564;3.776;-0.853;3.21;-0.377
-1.026;9.957;5.069;-1.43;5.579;4.795;1.932;15.076;5.463;2.668;12.275;4.903;0.053;10.301;5.1;1.13;9.954;5.04;0.053;10.301;5.1;0.05;10.94;4.77;-0.554;14.818;5.737;-1.928;14.767;5.436;2.668;12.275;4.903;2.749;9.836;5.241;0.884;5.564;4.788;0.855;3.306;0.497;0.053;10.301;5.1;-1.026;9.957;5.069;0.587;14.86;5.818;1.932;15.076;5.463;1.13;9.954;5.04;0.884;5.564;4.788;0.055;15.401;4.943;0.059;16.191;6.482;-2.597;12.059;4.787;-2.963;9.581;4.518;-1.928;14.767;5.436;-2.597;12.059;4.787;0.05;10.94;4.77;0.118;13.273;5.169;0.118;13.273;5.169;0.055;15.401;4.943;-1.43;5.579;4.795;-0.723;3.336;0.589
-1.046;10.049;5.54;-1.361;5.669;5.881;1.914;15.172;5.83;2.643;12.363;5.302;0.033;10.394;5.576;1.111;10.047;5.522;0.033;10.394;5.576;0.031;11.032;5.245;-0.561;14.918;6.186;-1.944;14.858;5.93;2.643;12.363;5.302;2.75;9.937;5.712;0.955;5.66;5.882;0.893;3.161;1.727;0.033;10.394;5.576;-1.046;10.049;5.54;0.582;14.966;6.235;1.914;15.172;5.83;1.111;10.047;5.522;0.955;5.66;5.882;0.024;15.495;5.369;0.066;16.292;6.904;-2.628;12.125;5.416;-2.985;9.635;5.273;-1.944;14.858;5.93;-2.628;12.125;5.416;0.031;11.032;5.245;0.101;13.37;5.618;0.101;13.37;5.618;0.024;15.495;5.369;-1.361;5.669;5.881;-0.686;3.212;1.791
-1.059;10.133;5.972;-1.271;5.815;6.812;1.912;15.25;6.205;2.639;12.437;5.695;0.02;10.478;6.012;1.098;10.131;5.963;0.02;10.478;6.012;0.019;11.115;5.68;-0.553;15.006;6.623;-1.942;14.95;6.403;2.639;12.437;5.695;2.766;10.023;6.165;1.045;5.811;6.821;1.004;2.9;2.943;0.02;10.478;6.012;-1.059;10.133;5.972;0.59;15.052;6.647;1.912;15.25;6.205;1.098;10.131;5.963;1.045;5.811;6.821;0.014;15.578;5.791;0.09;16.374;7.325;-2.66;12.197;6.067;-3.001;9.702;6.112;-1.942;14.95;6.403;-2.66;12.197;6.067;0.019;11.115;5.68;0.094;13.454;6.048;0.094;13.454;6.048;0.014;15.578;5.791;-1.271;5.815;6.812;-0.576;2.969;2.986
-1.064;10.162;6.439;-1.162;5.96;7.757;1.918;15.273;6.586;2.624;12.454;6.079;0.015;10.507;6.475;1.092;10.16;6.42;0.015;10.507;6.475;0.013;11.145;6.144;-0.535;15.047;7.074;-1.931;15.007;6.894;2.624;12.454;6.079;2.767;10.05;6.596;1.155;5.961;7.751;1.046;2.37;4.495;0.015;10.507;6.475;-1.064;10.162;6.439;0.609;15.086;7.069;1.918;15.273;6.586;1.092;10.16;6.42;1.155;5.961;7.751;0.015;15.606;6.222;0.13;16.414;7.748;-2.701;12.25;6.792;-3.018;9.769;7.095;-1.931;15.007;6.894;-2.701;12.25;6.792;0.013;11.145;6.144;0.088;13.485;6.5;0.088;13.485;6.5;0.015;15.606;6.222;-1.162;5.96;7.757;-0.534;2.449;4.517
-1.072;10.156;6.842;-1.071;6.084;8.522;1.931;15.249;7.01;2.631;12.431;6.495;0.007;10.501;6.882;1.084;10.154;6.832;0.007;10.501;6.882;0.006;11.138;6.55;-0.519;15.038;7.52;-1.918;15.017;7.359;2.631;12.431;6.495;2.782;10.031;7.029;1.246;6.089;8.52;1.092;1.862;6.148;0.007;10.501;6.882;-1.072;10.156;6.842;0.625;15.068;7.504;1.931;15.249;7.01;1.084;10.154;6.832;1.246;6.089;8.52;0.027;15.599;6.666;0.163;16.4;8.194;-2.713;12.266;7.417;-2.984;9.811;7.912;-1.918;15.017;7.359;-2.713;12.266;7.417;0.006;11.138;6.55;0.085;13.475;6.929;0.085;13.475;6.929;0.027;15.599;6.666;-1.071;6.084;8.522;-0.489;1.941;6.131
-1.059;10.1;7.293;-0.965;6.13;9.199;1.961;15.177;7.467;2.642;12.355;6.944;0.02;10.445;7.333;1.097;10.098;7.284;0.02;10.445;7.333;0.019;11.082;7.002;-0.487;14.983;7.996;-1.887;14.981;7.854;2.642;12.355;6.944;2.794;9.956;7.482;1.352;6.136;9.193;1.196;1.487;7.826;0.02;10.445;7.333;-1.059;10.1;7.293;0.657;15.003;7.969;1.961;15.177;7.467;1.097;10.098;7.284;1.352;6.136;9.193;0.056;15.541;7.138;0.212;16.348;8.661;-2.708;12.248;8.101;-2.929;9.843;8.814;-1.887;14.981;7.854;-2.708;12.248;8.101;0.019;11.082;7.002;0.099;13.416;7.397;0.099;13.416;7.397;0.056;15.541;7.138;-0.965;6.13;9.199;-0.386;1.561;7.782
-1.021;10.005;7.776;-0.871;6.119;9.845;2.018;15.068;7.965;2.674;12.247;7.406;0.058;10.35;7.819;1.136;10.003;7.772;0.058;10.35;7.819;0.058;10.987;7.486;-0.432;14.891;8.49;-1.832;14.907;8.344;2.674;12.247;7.406;2.817;9.838;7.903;1.446;6.127;9.842;1.31;1.29;9.524;0.058;10.35;7.819;-1.021;10.005;7.776;0.712;14.902;8.463;2.018;15.068;7.965;1.136;10.003;7.772;1.446;6.127;9.842;0.115;15.444;7.632;0.277;16.261;9.15;-2.676;12.201;8.753;-2.85;9.861;9.669;-1.832;14.907;8.344;-2.676;12.201;8.753;0.058;10.987;7.486;0.141;13.319;7.89;0.141;13.319;7.89;0.115;15.444;7.632;-0.871;6.119;9.845;-0.271;1.353;9.458
