right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z
-1.405;14.549;2.704;-2.198;11.892;1.99;-0.752;9.664;2.213;-0.392;5.934;4.528;0.329;9.997;2.27;-0.752;9.664;2.213;2.481;14.728;2.912;3.007;11.826;2.893;0.562;12.942;2.457;0.616;15.07;2.236;1.107;14.5;3.116;2.481;14.728;2.912;0.616;15.07;2.236;0.678;15.921;3.742;3.007;11.826;2.893;3.113;9.406;3.34;-2.198;11.892;1.99;-2.585;9.405;1.888;0.329;9.997;2.27;0.338;10.64;1.948;1.404;9.64;2.227;0.985;5.57;0.595;0.338;10.64;1.948;0.562;12.942;2.457;-0.033;14.519;3.021;-1.405;14.549;2.704;-0.392;5.934;4.528;0.281;1.238;5.375;0.985;5.57;0.595;0.378;1.692;-2.252;0.329;9.997;2.27;1.404;9.64;2.227
-1.413;14.516;3.144;-2.177;11.854;2.412;-0.731;9.632;2.7;-0.337;5.833;4.895;0.351;9.966;2.738;-0.731;9.632;2.7;2.469;14.716;3.337;3.032;11.821;3.333;0.563;12.916;2.913;0.6;15.043;2.673;1.098;14.483;3.556;2.469;14.716;3.337;0.6;15.043;2.673;0.667;15.902;4.174;3.032;11.821;3.333;3.134;9.414;3.847;-2.177;11.854;2.412;-2.578;9.374;2.224;0.351;9.966;2.738;0.353;10.609;2.417;1.425;9.611;2.674;0.972;5.563;0.997;0.353;10.609;2.417;0.563;12.916;2.913;-0.043;14.493;3.464;-1.413;14.516;3.144;-0.337;5.833;4.895;0.336;1.094;5.454;0.972;5.563;0.997;0.383;1.905;-2.132;0.351;9.966;2.738;1.425;9.611;2.674
-1.427;14.529;3.636;-2.155;11.858;2.9;-0.703;9.645;3.255;-0.283;5.772;5.31;0.379;9.981;3.276;-0.703;9.645;3.255;2.451;14.755;3.797;3.048;11.866;3.791;0.561;12.939;3.424;0.576;15.063;3.155;1.085;14.52;4.043;2.451;14.755;3.797;0.576;15.063;3.155;0.65;15.938;4.646;3.048;11.866;3.791;3.153;9.47;4.35;-2.155;11.858;2.9;-2.555;9.383;2.654;0.379;9.981;3.276;0.376;10.624;2.956;1.453;9.626;3.194;0.982;5.581;1.515;0.376;10.624;2.956;0.561;12.939;3.424;-0.056;14.518;3.957;-1.427;14.529;3.636;-0.283;5.772;5.31;0.371;1.002;5.519;0.982;5.581;1.515;0.447;2.224;-1.943;0.379;9.981;3.276;1.453;9.626;3.194
-1.436;14.573;4.152;-2.129;11.891;3.426;-0.666;9.689;3.833;-0.243;5.728;5.711;0.416;10.026;3.845;-0.666;9.689;3.833;2.437;14.826;4.268;3.061;11.944;4.224;0.565;12.993;3.955;0.556;15.113;3.656;1.077;14.589;4.547;2.437;14.826;4.268;0.556;15.113;3.656;0.636;16.004;5.137;3.061;11.944;4.224;3.177;9.551;4.799;-2.129;11.891;3.426;-2.515;9.416;3.153;0.416;10.026;3.845;0.41;10.669;3.526;1.489;9.672;3.754;0.989;5.585;2.189;0.41;10.669;3.526;0.565;12.993;3.955;-0.064;14.573;4.471;-1.436;14.573;4.152;-0.243;5.728;5.711;0.379;0.951;5.578;0.989;5.585;2.189;0.527;2.604;-1.608;0.416;10.026;3.845;1.489;9.672;3.754
-1.443;14.639;4.666;-2.107;11.936;3.99;-0.636;9.756;4.403;-0.214;5.692;6.047;0.446;10.093;4.412;-0.636;9.756;4.403;2.425;14.915;4.728;3.073;12.038;4.659;0.569;13.07;4.478;0.538;15.185;4.145;1.073;14.679;5.04;2.425;14.915;4.728;0.538;15.185;4.145;0.628;16.087;5.619;3.073;12.038;4.659;3.197;9.653;5.261;-2.107;11.936;3.99;-2.472;9.457;3.74;0.446;10.093;4.412;0.438;10.737;4.093;1.518;9.739;4.317;0.988;5.568;3.007;0.438;10.737;4.093;0.569;13.07;4.478;-0.07;14.653;4.975;-1.443;14.639;4.666;-0.214;5.692;6.047;0.395;0.932;5.609;0.988;5.568;3.007;0.591;2.989;-1.08;0.446;10.093;4.412;1.518;9.739;4.317
-1.442;14.72;5.178;-2.093;11.991;4.599;-0.606;9.843;4.922;-0.204;5.671;6.275;0.476;10.18;4.923;-0.606;9.843;4.922;2.423;15.007;5.108;3.06;12.129;5.012;0.576;13.164;4.953;0.52;15.274;4.594;1.083;14.784;5.479;2.423;15.007;5.108;0.52;15.274;4.594;0.645;16.177;6.065;3.06;12.129;5.012;3.179;9.753;5.65;-2.093;11.991;4.599;-2.436;9.502;4.426;0.476;10.18;4.923;0.466;10.824;4.604;1.548;9.827;4.82;1.065;5.54;3.932;0.466;10.824;4.604;0.576;13.164;4.953;-0.06;14.748;5.447;-1.442;14.72;5.178;-0.204;5.671;6.275;0.381;0.937;5.586;1.065;5.54;3.932;0.715;3.233;-0.319;0.476;10.18;4.923;1.548;9.827;4.82
-1.422;14.806;5.701;-2.068;12.056;5.231;-0.566;9.934;5.452;-0.198;5.664;6.47;0.516;10.271;5.454;-0.566;9.934;5.452;2.434;15.108;5.506;3.071;12.231;5.389;0.601;13.262;5.442;0.519;15.366;5.054;1.11;14.893;5.931;2.434;15.108;5.506;0.519;15.366;5.054;0.676;16.273;6.519;3.071;12.231;5.389;3.195;9.866;6.07;-2.068;12.056;5.231;-2.389;9.559;5.15;0.516;10.271;5.454;0.506;10.915;5.135;1.588;9.918;5.352;1.22;5.54;5.042;0.506;10.915;5.135;0.601;13.262;5.442;-0.034;14.848;5.931;-1.422;14.806;5.701;-0.198;5.664;6.47;0.378;0.964;5.58;1.22;5.54;5.042;0.933;3.233;0.787;0.516;10.271;5.454;1.588;9.918;5.352
-1.391;14.917;6.218;-2.046;12.146;5.908;-0.533;10.047;5.923;-0.198;5.707;6.597;0.549;10.384;5.92;-0.533;10.047;5.923;2.453;15.222;5.872;3.08;12.345;5.706;0.627;13.377;5.894;0.525;15.478;5.496;1.147;15.013;6.355;2.453;15.222;5.872;0.525;15.478;5.496;0.726;16.381;6.958;3.08;12.345;5.706;3.215;9.984;6.395;-2.046;12.146;5.908;-2.34;9.645;5.982;0.549;10.384;5.92;0.537;11.029;5.601;1.62;10.032;5.812;1.384;5.643;6.105;0.537;11.029;5.601;0.627;13.377;5.894;0.004;14.965;6.394;-1.391;14.917;6.218;-0.198;5.707;6.597;0.37;1.033;5.569;1.384;5.643;6.105;1.132;3.104;1.982;0.549;10.384;5.92;1.62;10.032;5.812
-1.347;15.009;6.743;-2.017;12.227;6.614;-0.503;10.13;6.393;-0.203;5.747;6.717;0.579;10.467;6.39;-0.503;10.13;6.393;2.485;15.303;6.275;3.102;12.428;6.049;0.661;13.46;6.36;0.551;15.56;5.957;1.196;15.097;6.801;2.485;15.303;6.275;0.551;15.56;5.957;0.787;16.461;7.415;3.102;12.428;6.049;3.248;10.064;6.728;-2.017;12.227;6.614;-2.28;9.735;6.87;0.579;10.467;6.39;0.568;11.111;6.071;1.651;10.115;6.283;1.554;5.812;7.223;0.568;11.111;6.071;0.661;13.46;6.36;0.055;15.051;6.871;-1.347;15.009;6.743;-0.203;5.747;6.717;0.362;1.103;5.561;1.554;5.812;7.223;1.325;2.713;3.501;0.579;10.467;6.39;1.651;10.115;6.283
-1.297;15.06;7.264;-1.985;12.28;7.309;-0.475;10.163;6.842;-0.208;5.767;6.849;0.606;10.501;6.833;-0.475;10.163;6.842;2.523;15.329;6.691;3.127;12.457;6.402;0.693;13.492;6.82;0.585;15.594;6.425;1.247;15.125;7.252;2.523;15.329;6.691;0.585;15.594;6.425;0.852;16.488;7.883;3.127;12.457;6.402;3.288;10.084;7.047;-1.985;12.28;7.309;-2.206;9.809;7.749;0.606;10.501;6.833;0.593;11.146;6.516;1.678;10.149;6.721;1.765;5.978;8.134;0.593;11.146;6.516;0.693;13.492;6.82;0.108;15.085;7.35;-1.297;15.06;7.264;-0.208;5.767;6.849;0.344;1.157;5.558;1.765;5.978;8.134;1.567;2.246;5.046;0.606;10.501;6.833;1.678;10.149;6.721
-1.237;15.063;7.786;-1.946;12.299;8.03;-0.439;10.146;7.287;-0.198;5.757;7.008;0.642;10.484;7.281;-0.439;10.146;7.287;2.572;15.298;7.133;3.156;12.429;6.777;0.734;13.472;7.29;0.634;15.575;6.906;1.308;15.098;7.718;2.572;15.298;7.133;0.634;15.575;6.906;0.927;16.468;8.359;3.156;12.429;6.777;3.326;10.041;7.361;-1.946;12.299;8.03;-2.118;9.871;8.678;0.642;10.484;7.281;0.63;11.128;6.963;1.714;10.131;7.171;1.955;6.114;8.962;0.63;11.128;6.963;0.734;13.472;7.29;0.17;15.066;7.836;-1.237;15.063;7.786;-0.198;5.757;7.008;0.348;1.193;5.559;1.955;6.114;8.962;1.81;1.792;6.768;0.642;10.484;7.281;1.714;10.131;7.171
-1.164;15.011;8.279;-1.888;12.276;8.72;-0.387;10.072;7.752;-0.169;5.704;7.224;0.694;10.409;7.749;-0.387;10.072;7.752;2.648;15.206;7.623;3.21;12.342;7.199;0.791;13.395;7.775;0.711;15.5;7.396;1.381;15.014;8.206;2.648;15.206;7.623;0.711;15.5;7.396;1.011;16.398;8.844;3.21;12.342;7.199;3.382;9.933;7.685;-1.888;12.276;8.72;-2.012;9.913;9.585;0.694;10.409;7.749;0.683;11.054;7.431;1.766;10.057;7.642;2.117;6.156;9.658;0.683;11.054;7.431;0.791;13.395;7.775;0.243;14.993;8.326;-1.164;15.011;8.279;-0.169;5.704;7.224;0.361;1.208;5.574;2.117;6.156;9.658;2.011;1.446;8.512;0.694;10.409;7.749;1.766;10.057;7.642
-1.078;14.924;8.787;-1.82;12.226;9.395;-0.324;9.962;8.234;-0.132;5.625;7.49;0.758;10.299;8.232;-0.324;9.962;8.234;2.739;15.069;8.14;3.268;12.209;7.651;0.859;13.281;8.278;0.805;15.389;7.908;1.467;14.892;8.717;2.739;15.069;8.14;0.805;15.389;7.908;1.109;16.291;9.353;3.268;12.209;7.651;3.435;9.779;8.018;-1.82;12.226;9.395;-1.9;9.939;10.447;0.758;10.299;8.232;0.746;10.943;7.914;1.829;9.947;8.127;2.256;6.127;10.278;0.746;10.943;7.914;0.859;13.281;8.278;0.329;14.883;8.835;-1.078;14.924;8.787;-0.132;5.625;7.49;0.368;1.223;5.594;2.256;6.127;10.278;2.188;1.279;10.183;0.758;10.299;8.232;1.829;9.947;8.127
-0.973;14.836;9.298;-1.73;12.169;10.019;-0.242;9.859;8.728;-0.087;5.556;7.8;0.84;10.196;8.732;-0.242;9.859;8.728;2.852;14.934;8.691;3.337;12.08;8.125;0.948;13.174;8.799;0.921;15.285;8.442;1.572;14.775;9.254;2.852;14.934;8.691;0.921;15.285;8.442;1.222;16.187;9.888;3.337;12.08;8.125;3.489;9.631;8.345;-1.73;12.169;10.019;-1.774;9.951;11.211;0.84;10.196;8.732;0.831;10.84;8.413;1.912;9.843;8.633;2.358;6.092;10.898;0.831;10.84;8.413;0.948;13.174;8.799;0.432;14.779;9.362;-0.973;14.836;9.298;-0.087;5.556;7.8;0.369;1.284;5.617;2.358;6.092;10.898;2.328;1.303;11.659;0.84;10.196;8.732;1.912;9.843;8.633
-0.844;14.769;9.819;-1.613;12.123;10.6;-0.139;9.776;9.267;-0.038;5.506;8.191;0.943;10.112;9.283;-0.139;9.776;9.267;2.987;14.815;9.252;3.418;11.963;8.637;1.062;13.09;9.347;1.062;15.2;8.988;1.7;14.684;9.806;2.987;14.815;9.252;1.062;15.2;8.988;1.356;16.108;10.432;3.418;11.963;8.637;3.549;9.505;8.737;-1.613;12.123;10.6;-1.635;9.957;11.885;0.943;10.112;9.283;0.937;10.756;8.963;2.016;9.758;9.196;2.417;6.023;11.496;0.937;10.756;8.963;1.062;13.09;9.347;0.559;14.701;9.905;-0.844;14.769;9.819;-0.038;5.506;8.191;0.352;1.416;5.673;2.417;6.023;11.496;2.372;1.295;12.573;0.943;10.112;9.283;2.016;9.758;9.196
-0.689;14.735;10.371;-1.477;12.1;11.17;-0.015;9.722;9.867;0.028;5.475;8.699;1.067;10.056;9.9;-0.015;9.722;9.867;3.15;14.726;9.86;3.524;11.871;9.218;1.202;13.036;9.943;1.231;15.144;9.57;1.853;14.626;10.398;3.15;14.726;9.86;1.231;15.144;9.57;1.511;16.064;11.008;3.524;11.871;9.218;3.626;9.41;9.223;-1.477;12.1;11.17;-1.504;9.962;12.502;1.067;10.056;9.9;1.068;10.7;9.58;2.141;9.701;9.832;2.448;5.896;12.03;1.068;10.7;9.58;1.202;13.036;9.943;0.712;14.657;10.483;-0.689;14.735;10.371;0.028;5.475;8.699;0.348;1.631;5.809;2.448;5.896;12.03;2.355;1.105;12.772;1.067;10.056;9.9;2.141;9.701;9.832
-0.522;14.759;10.946;-1.321;12.11;11.686;0.117;9.725;10.501;0.107;5.478;9.33;1.199;10.059;10.549;0.117;9.725;10.501;3.318;14.703;10.468;3.637;11.85;9.791;1.352;13.042;10.554;1.407;15.147;10.165;2.017;14.629;11.002;3.318;14.703;10.468;1.407;15.147;10.165;1.681;16.078;11.597;3.637;11.85;9.791;3.71;9.389;9.72;-1.321;12.11;11.686;-1.364;9.952;12.985;1.199;10.059;10.549;1.205;10.701;10.227;2.273;9.702;10.496;2.496;5.856;12.631;1.205;10.701;10.227;1.352;13.042;10.554;0.876;14.673;11.078;-0.522;14.759;10.946;0.107;5.478;9.33;0.351;1.962;6.044;2.496;5.856;12.631;2.391;1.021;12.99;1.199;10.059;10.549;2.273;9.702;10.496
-0.354;14.823;11.544;-1.154;12.152;12.2;0.267;9.771;11.179;0.221;5.494;10.127;1.349;10.105;11.227;0.267;9.771;11.179;3.485;14.736;11.082;3.772;11.878;10.413;1.509;13.094;11.186;1.58;15.193;10.772;2.184;14.681;11.616;3.485;14.736;11.082;1.58;15.193;10.772;1.852;16.139;12.195;3.772;11.878;10.413;3.824;9.416;10.334;-1.154;12.152;12.2;-1.22;9.953;13.428;1.349;10.105;11.227;1.355;10.747;10.905;2.423;9.748;11.174;2.557;5.829;13.179;1.355;10.747;10.905;1.509;13.094;11.186;1.043;14.734;11.689;-0.354;14.823;11.544;0.221;5.494;10.127;0.364;2.404;6.431;2.557;5.829;13.179;2.417;0.983;13.085;1.349;10.105;11.227;2.423;9.748;11.174
-0.202;14.896;12.132;-0.99;12.195;12.667;0.41;9.83;11.849;0.372;5.49;11.097;1.492;10.165;11.882;0.41;9.83;11.849;3.639;14.786;11.689;3.922;11.917;11.063;1.652;13.159;11.8;1.737;15.254;11.368;2.335;14.745;12.219;3.639;14.786;11.689;1.737;15.254;11.368;2.01;16.208;12.786;3.922;11.917;11.063;3.964;9.455;11.031;-0.99;12.195;12.667;-1.083;9.935;13.776;1.492;10.165;11.882;1.493;10.808;11.561;2.566;9.81;11.814;2.627;5.795;13.626;1.493;10.808;11.561;1.652;13.159;11.8;1.195;14.806;12.288;-0.202;14.896;12.132;0.372;5.49;11.097;0.387;2.812;7.091;2.627;5.795;13.626;2.425;0.976;13.129;1.492;10.165;11.882;2.566;9.81;11.814
-0.073;14.99;12.702;-0.833;12.259;13.109;0.537;9.923;12.464;0.546;5.53;12.151;1.619;10.259;12.484;0.537;9.923;12.464;3.774;14.868;12.295;4.081;11.988;11.739;1.776;13.255;12.384;1.875;15.35;11.952;2.463;14.838;12.808;3.774;14.868;12.295;1.875;15.35;11.952;2.145;16.299;13.374;4.081;11.988;11.739;4.129;9.526;11.791;-0.833;12.259;13.109;-0.949;9.935;14.075;1.619;10.259;12.484;1.616;10.903;12.164;2.693;9.905;12.402;2.693;5.778;13.942;1.616;10.903;12.164;1.776;13.255;12.384;1.322;14.904;12.867;-0.073;14.99;12.702;0.546;5.53;12.151;0.476;3.102;7.988;2.693;5.778;13.942;2.42;1.009;13.111;1.619;10.259;12.484;2.693;9.905;12.402
0.042;15.094;13.246;-0.687;12.338;13.523;0.668;10.033;13.058;0.754;5.637;13.337;1.75;10.37;13.063;0.668;10.033;13.058;3.897;14.979;12.893;4.254;12.086;12.442;1.895;13.368;12.95;1.999;15.462;12.519;2.578;14.951;13.382;3.897;14.979;12.893;1.999;15.462;12.519;2.262;16.408;13.945;4.254;12.086;12.442;4.319;9.63;12.619;-0.687;12.338;13.523;-0.829;9.959;14.339;1.75;10.37;13.063;1.741;11.013;12.744;2.822;10.017;12.964;2.773;5.782;14.176;1.741;11.013;12.744;1.895;13.368;12.95;1.436;15.017;13.428;0.042;15.094;13.246;0.754;5.637;13.337;0.617;3.077;9.257;2.773;5.782;14.176;2.419;1.069;13.091;1.75;10.37;13.063;2.822;10.017;12.964
