right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z
-1.79;14.875;0.071;-2.562;12.121;-0.09;-1.078;10.004;-0.045;-1.112;5.623;0.413;0.0;10.351;0.0;-1.078;10.004;-0.045;2.064;15.098;0.183;2.69;12.232;-0.119;0.167;13.331;-0.048;0.22;15.445;-0.383;0.711;14.922;0.527;2.064;15.098;0.183;0.22;15.445;-0.383;0.128;16.353;1.087;2.69;12.232;-0.119;2.603;9.814;0.344;-2.562;12.121;-0.09;-2.699;9.695;0.571;0.0;10.351;0.0;0.0;10.986;-0.337;1.078;10.005;-0.04;0.84;5.622;-0.397;0.0;10.986;-0.337;0.167;13.331;-0.048;-0.43;14.935;0.429;-1.79;14.875;0.071;-1.112;5.623;0.413;-1.214;1.348;-1.808;0.84;5.622;-0.397;0.512;1.095;-2.105;0.0;10.351;0.0;1.078;10.005;-0.04
-1.734;14.877;0.196;-2.522;12.13;0.004;-1.022;10.003;0.055;-1.024;5.663;0.808;0.056;10.35;0.101;-1.022;10.003;0.055;2.119;15.083;0.359;2.746;12.223;0.001;0.218;13.325;0.084;0.281;15.443;-0.224;0.76;14.908;0.684;2.119;15.083;0.359;0.281;15.443;-0.224;0.183;16.344;1.249;2.746;12.223;0.001;2.664;9.794;0.402;-2.522;12.13;0.004;-2.687;9.701;0.651;0.056;10.35;0.101;0.057;10.984;-0.236;1.134;10.004;0.064;0.88;5.628;-0.369;0.057;10.984;-0.236;0.218;13.325;0.084;-0.379;14.926;0.575;-1.734;14.877;0.196;-1.024;5.663;0.808;-1.196;1.528;-1.662;0.88;5.628;-0.369;0.515;1.117;-2.11;0.056;10.35;0.101;1.134;10.004;0.064
-1.683;14.868;0.33;-2.485;12.129;0.095;-0.973;9.99;0.164;-0.936;5.722;1.249;0.105;10.338;0.214;-0.973;9.99;0.164;2.169;15.056;0.548;2.804;12.203;0.151;0.264;13.309;0.228;0.337;15.429;-0.057;0.805;14.883;0.851;2.169;15.056;0.548;0.337;15.429;-0.057;0.24;16.331;1.416;2.804;12.203;0.151;2.731;9.767;0.505;-2.485;12.129;0.095;-2.678;9.693;0.71;0.105;10.338;0.214;0.107;10.972;-0.124;1.183;9.992;0.181;0.918;5.626;-0.338;0.107;10.972;-0.124;0.264;13.309;0.228;-0.333;14.906;0.729;-1.683;14.868;0.33;-0.936;5.722;1.249;-1.145;1.721;-1.43;0.918;5.626;-0.338;0.52;1.131;-2.114;0.105;10.338;0.214;1.183;9.992;0.181
-1.635;14.863;0.5;-2.452;12.134;0.207;-0.931;9.983;0.295;-0.861;5.816;1.722;0.146;10.33;0.35;-0.931;9.983;0.295;2.214;15.026;0.777;2.856;12.181;0.341;0.304;13.295;0.401;0.391;15.419;0.15;0.844;14.857;1.055;2.214;15.026;0.777;0.391;15.419;0.15;0.29;16.311;1.629;2.856;12.181;0.341;2.785;9.737;0.649;-2.452;12.134;0.207;-2.677;9.689;0.769;0.146;10.33;0.35;0.15;10.964;0.011;1.225;9.985;0.323;0.95;5.632;-0.298;0.15;10.964;0.011;0.304;13.295;0.401;-0.292;14.888;0.919;-1.635;14.863;0.5;-0.861;5.816;1.722;-1.057;1.899;-1.078;0.95;5.632;-0.298;0.52;1.159;-2.12;0.146;10.33;0.35;1.225;9.985;0.323
-1.58;14.873;0.704;-2.408;12.154;0.347;-0.881;9.988;0.47;-0.805;5.956;2.242;0.195;10.335;0.536;-0.881;9.988;0.47;2.266;15.011;1.045;2.914;12.171;0.583;0.353;13.294;0.616;0.453;15.421;0.392;0.891;14.845;1.297;2.266;15.011;1.045;0.453;15.421;0.392;0.346;16.307;1.875;2.914;12.171;0.583;2.845;9.724;0.856;-2.408;12.154;0.347;-2.669;9.698;0.842;0.195;10.335;0.536;0.203;10.968;0.196;1.274;9.99;0.523;0.984;5.656;-0.21;0.203;10.968;0.196;0.353;13.294;0.616;-0.243;14.883;1.145;-1.58;14.873;0.704;-0.805;5.956;2.242;-0.912;1.996;-0.502;0.984;5.656;-0.21;0.525;1.213;-2.096;0.195;10.335;0.536;1.274;9.99;0.523
-1.554;14.86;0.953;-2.386;12.156;0.511;-0.851;9.979;0.642;-0.761;6.071;2.673;0.225;10.327;0.716;-0.851;9.979;0.642;2.291;14.979;1.335;2.936;12.144;0.839;0.379;13.276;0.846;0.483;15.407;0.669;0.912;14.811;1.565;2.291;14.979;1.335;0.483;15.407;0.669;0.369;16.271;2.164;2.936;12.144;0.839;2.854;9.694;1.081;-2.386;12.156;0.511;-2.668;9.685;0.912;0.225;10.327;0.716;0.235;10.959;0.374;1.304;9.981;0.712;1.027;5.669;-0.143;0.235;10.959;0.374;0.379;13.276;0.846;-0.22;14.853;1.404;-1.554;14.86;0.953;-0.761;6.071;2.673;-0.716;1.943;0.187;1.027;5.669;-0.143;0.555;1.252;-2.086;0.225;10.327;0.716;1.304;9.981;0.712
-1.532;14.836;1.231;-2.368;12.147;0.709;-0.831;9.956;0.849;-0.727;6.157;3.077;0.245;10.303;0.926;-0.831;9.956;0.849;2.316;14.94;1.613;2.963;12.107;1.11;0.401;13.243;1.094;0.506;15.377;0.949;0.936;14.767;1.835;2.316;14.94;1.613;0.506;15.377;0.949;0.404;16.226;2.454;2.963;12.107;1.11;2.871;9.658;1.361;-2.368;12.147;0.709;-2.667;9.664;1.007;0.245;10.303;0.926;0.256;10.935;0.583;1.324;9.958;0.924;1.033;5.673;-0.057;0.256;10.935;0.583;0.401;13.243;1.094;-0.196;14.812;1.677;-1.532;14.836;1.231;-0.727;6.157;3.077;-0.535;1.751;1.135;1.033;5.673;-0.057;0.531;1.309;-2.111;0.245;10.303;0.926;1.324;9.958;0.924
-1.518;14.786;1.572;-2.354;12.116;0.958;-0.811;9.909;1.113;-0.709;6.184;3.461;0.265;10.257;1.188;-0.811;9.909;1.113;2.333;14.885;1.933;2.981;12.054;1.418;0.419;13.188;1.398;0.517;15.323;1.281;0.955;14.703;2.156;2.333;14.885;1.933;0.517;15.323;1.281;0.428;16.158;2.794;2.981;12.054;1.418;2.874;9.608;1.686;-2.354;12.116;0.958;-2.669;9.623;1.129;0.265;10.257;1.188;0.276;10.889;0.846;1.344;9.911;1.185;1.044;5.657;0.084;0.276;10.889;0.846;0.419;13.188;1.398;-0.179;14.747;2.006;-1.518;14.786;1.572;-0.709;6.184;3.461;-0.411;1.54;2.211;1.044;5.657;0.084;0.529;1.36;-2.104;0.265;10.257;1.188;1.344;9.911;1.185
-1.517;14.697;1.961;-2.355;12.052;1.254;-0.8;9.829;1.412;-0.693;6.153;3.836;0.277;10.176;1.481;-0.8;9.829;1.412;2.34;14.798;2.272;2.992;11.969;1.75;0.426;13.097;1.732;0.512;15.235;1.643;0.965;14.605;2.503;2.34;14.798;2.272;0.512;15.235;1.643;0.443;16.05;3.168;2.992;11.969;1.75;2.872;9.527;2.048;-2.355;12.052;1.254;-2.686;9.555;1.284;0.277;10.176;1.481;0.285;10.808;1.14;1.356;9.83;1.47;1.042;5.606;0.261;0.285;10.808;1.14;0.426;13.097;1.732;-0.171;14.645;2.369;-1.517;14.697;1.961;-0.693;6.153;3.836;-0.322;1.374;3.335;1.042;5.606;0.261;0.521;1.398;-2.091;0.277;10.176;1.481;1.356;9.83;1.47
-1.526;14.595;2.39;-2.351;11.963;1.62;-0.795;9.74;1.773;-0.677;6.088;4.233;0.282;10.087;1.834;-0.795;9.74;1.773;2.339;14.707;2.67;2.996;11.882;2.131;0.426;13.001;2.118;0.499;15.139;2.049;0.964;14.504;2.898;2.339;14.707;2.67;0.499;15.139;2.049;0.45;15.939;3.582;2.996;11.882;2.131;2.866;9.442;2.443;-2.351;11.963;1.62;-2.697;9.47;1.525;0.282;10.087;1.834;0.288;10.72;1.495;1.361;9.74;1.814;1.03;5.544;0.516;0.288;10.72;1.495;0.426;13.001;2.118;-0.173;14.539;2.776;-1.526;14.595;2.39;-0.677;6.088;4.233;-0.257;1.288;4.343;1.03;5.544;0.516;0.52;1.457;-2.043;0.282;10.087;1.834;1.361;9.74;1.814
