-1.079;10.007;-0.046;-1.535;5.645;-0.445;2.033;15.14;0.055;2.651;12.302;-0.46;0.0;10.351;0.0;1.077;10.004;-0.053;0.0;10.351;0.0;-0.0;10.993;-0.324;-0.433;14.943;0.472;-1.813;14.915;0.199;2.651;12.302;-0.46;2.585;9.93;0.201;0.772;5.624;-0.4;0.443;1.17;-2.289;0.0;10.351;0.0;-1.079;10.007;-0.046;0.711;14.903;0.477;2.033;15.14;0.055;1.077;10.004;-0.053;0.772;5.624;-0.4;0.162;15.477;-0.367;0.194;16.343;1.131;-2.636;12.185;-0.071;-2.819;9.72;0.414;-1.813;14.915;0.199;-2.636;12.185;-0.071;-0.0;10.993;-0.324;0.086;13.351;-0.123;0.086;13.351;-0.123;0.162;15.477;-0.367;-1.535;5.645;-0.445;-1.147;1.155;-2.151
-1.033;10.007;0.109;-1.513;5.657;-0.395;2.094;15.136;0.333;2.76;12.304;-0.151;0.045;10.35;0.158;1.123;10.003;0.108;0.045;10.35;0.158;0.046;10.992;-0.166;-0.383;14.931;0.68;-1.757;14.909;0.373;2.76;12.304;-0.151;2.687;9.934;0.517;0.794;5.634;-0.344;0.421;1.205;-2.281;0.045;10.35;0.158;-1.033;10.007;0.109;0.76;14.889;0.71;2.094;15.136;0.333;1.123;10.003;0.108;0.794;5.634;-0.344;0.231;15.474;-0.138;0.242;16.326;1.368;-2.578;12.184;0.059;-2.785;9.713;0.507;-1.757;14.909;0.373;-2.578;12.184;0.059;0.046;10.992;-0.166;0.147;13.346;0.077;0.147;13.346;0.077;0.231;15.474;-0.138;-1.513;5.657;-0.395;-1.169;1.182;-2.149
-1.001;10.022;0.247;-1.471;5.686;-0.372;2.143;15.139;0.587;2.821;12.308;0.112;0.077;10.366;0.303;1.155;10.019;0.262;0.077;10.366;0.303;0.081;11.007;-0.021;-0.34;14.932;0.892;-1.71;14.918;0.568;2.821;12.308;0.112;2.724;9.94;0.784;0.836;5.662;-0.304;0.451;1.253;-2.286;0.077;10.366;0.303;-1.001;10.022;0.247;0.803;14.886;0.937;2.143;15.139;0.587;1.155;10.019;0.262;0.836;5.662;-0.304;0.286;15.486;0.091;0.289;16.316;1.61;-2.529;12.198;0.206;-2.753;9.72;0.603;-1.71;14.918;0.568;-2.529;12.198;0.206;0.081;11.007;-0.021;0.194;13.355;0.271;0.194;13.355;0.271;0.286;15.486;0.091;-1.471;5.686;-0.372;-1.139;1.228;-2.17
-0.972;10.019;0.44;-1.442;5.704;-0.308;2.186;15.121;0.894;2.877;12.293;0.426;0.106;10.363;0.499;1.184;10.015;0.461;0.106;10.363;0.499;0.111;11.004;0.174;-0.297;14.906;1.18;-1.664;14.91;0.843;2.877;12.293;0.426;2.755;9.935;1.128;0.865;5.678;-0.235;0.451;1.3;-2.28;0.106;10.363;0.499;-0.972;10.019;0.44;0.845;14.857;1.231;2.186;15.121;0.894;1.184;10.015;0.461;0.865;5.678;-0.235;0.335;15.477;0.396;0.338;16.285;1.926;-2.485;12.202;0.399;-2.727;9.714;0.709;-1.664;14.91;0.843;-2.485;12.202;0.399;0.111;11.004;0.174;0.238;13.342;0.527;0.238;13.342;0.527;0.335;15.477;0.396;-1.442;5.704;-0.308;-1.139;1.27;-2.172
-0.942;10.002;0.661;-1.413;5.712;-0.222;2.219;15.101;1.227;2.936;12.277;0.77;0.136;10.345;0.723;1.214;9.998;0.689;0.136;10.345;0.723;0.141;10.986;0.399;-0.266;14.867;1.482;-1.629;14.887;1.132;2.936;12.277;0.77;2.785;9.932;1.508;0.894;5.684;-0.144;0.457;1.351;-2.275;0.136;10.345;0.723;-0.942;10.002;0.661;0.876;14.818;1.542;2.219;15.101;1.227;1.214;9.998;0.689;0.894;5.684;-0.144;0.374;15.452;0.714;0.367;16.245;2.252;-2.447;12.192;0.611;-2.707;9.697;0.832;-1.629;14.887;1.132;-2.447;12.192;0.611;0.141;10.986;0.399;0.278;13.316;0.806;0.278;13.316;0.806;0.374;15.452;0.714;-1.413;5.712;-0.222;-1.132;1.316;-2.175
-0.914;9.949;0.919;-1.382;5.688;-0.094;2.245;15.045;1.58;2.991;12.222;1.161;0.164;10.293;0.98;1.242;9.945;0.943;0.164;10.293;0.98;0.169;10.934;0.655;-0.238;14.792;1.813;-1.599;14.832;1.455;2.991;12.222;1.161;2.814;9.901;1.966;0.926;5.659;-0.02;0.473;1.377;-2.252;0.164;10.293;0.98;-0.914;9.949;0.919;0.903;14.744;1.88;2.245;15.045;1.58;1.242;9.945;0.943;0.926;5.659;-0.02;0.405;15.391;1.059;0.395;16.169;2.604;-2.414;12.152;0.856;-2.692;9.652;0.983;-1.599;14.832;1.455;-2.414;12.152;0.856;0.169;10.934;0.655;0.312;13.253;1.115;0.312;13.253;1.115;0.405;15.391;1.059;-1.382;5.688;-0.094;-1.116;1.339;-2.153
-0.893;9.883;1.223;-1.376;5.656;0.081;2.262;14.97;1.943;3.022;12.146;1.56;0.186;10.226;1.274;1.263;9.879;1.227;0.186;10.226;1.274;0.187;10.868;0.95;-0.219;14.703;2.18;-1.579;14.76;1.825;3.022;12.146;1.56;2.824;9.85;2.431;0.932;5.626;0.131;0.453;1.432;-2.255;0.186;10.226;1.274;-0.893;9.883;1.223;0.923;14.657;2.244;2.262;14.97;1.943;1.263;9.879;1.227;0.932;5.626;0.131;0.422;15.316;1.434;0.42;16.071;2.991;-2.389;12.097;1.148;-2.68;9.596;1.171;-1.579;14.76;1.825;-2.389;12.097;1.148;0.187;10.868;0.95;0.333;13.177;1.457;0.333;13.177;1.457;0.422;15.316;1.434;-1.376;5.656;0.081;-1.134;1.39;-2.147
-0.875;9.797;1.577;-1.365;5.603;0.324;2.272;14.873;2.348;3.039;12.046;2.002;0.204;10.14;1.617;1.281;9.793;1.557;0.204;10.14;1.617;0.203;10.782;1.293;-0.209;14.601;2.576;-1.569;14.671;2.217;3.039;12.046;2.002;2.819;9.77;2.919;0.943;5.571;0.347;0.463;1.486;-2.221;0.204;10.14;1.617;-0.875;9.797;1.577;0.932;14.555;2.643;2.272;14.873;2.348;1.281;9.793;1.557;0.943;5.571;0.347;0.432;15.222;1.838;0.432;15.965;3.401;-2.366;12.022;1.475;-2.67;9.523;1.404;-1.569;14.671;2.217;-2.366;12.022;1.475;0.203;10.782;1.293;0.347;13.083;1.839;0.347;13.083;1.839;0.432;15.222;1.838;-1.365;5.603;0.324;-1.122;1.445;-2.1
-0.863;9.715;1.98;-1.371;5.554;0.628;2.269;14.784;2.774;3.045;11.957;2.447;0.217;10.059;2.002;1.293;9.712;1.925;0.217;10.059;2.002;0.21;10.701;1.681;-0.211;14.506;3.003;-1.57;14.584;2.645;3.045;11.957;2.447;2.829;9.688;3.381;0.938;5.522;0.611;0.455;1.596;-2.193;0.217;10.059;2.002;-0.863;9.715;1.98;0.93;14.464;3.069;2.269;14.784;2.774;1.293;9.712;1.925;0.938;5.522;0.611;0.428;15.134;2.269;0.432;15.869;3.836;-2.348;11.943;1.854;-2.66;9.448;1.701;-1.57;14.584;2.645;-2.348;11.943;1.854;0.21;10.701;1.681;0.35;12.995;2.255;0.35;12.995;2.255;0.428;15.134;2.269;-1.371;5.554;0.628;-1.127;1.556;-2.051
-0.865;9.647;2.454;-1.386;5.503;1.057;2.251;14.71;3.227;3.025;11.883;2.907;0.215;9.991;2.457;1.289;9.644;2.358;0.215;9.991;2.457;0.202;10.634;2.137;-0.229;14.433;3.482;-1.591;14.512;3.138;3.025;11.883;2.907;2.831;9.611;3.84;0.923;5.472;0.994;0.458;1.755;-2.084;0.215;9.991;2.457;-0.865;9.647;2.454;0.914;14.396;3.538;2.251;14.71;3.227;1.289;9.644;2.358;0.923;5.472;0.994;0.402;15.064;2.743;0.421;15.799;4.309;-2.345;11.877;2.304;-2.656;9.389;2.064;-1.591;14.512;3.138;-2.345;11.877;2.304;0.202;10.634;2.137;0.334;12.924;2.728;0.334;12.924;2.728;0.402;15.064;2.743;-1.386;5.503;1.057;-1.12;1.72;-1.917
