-1.078;10.007;-0.057;-1.51;5.624;-0.101;1.994;15.115;0.032;2.517;12.224;-0.233;0.0;10.351;0.0;1.078;10.005;-0.047;0.0;10.351;0.0;0.002;10.996;-0.318;-0.467;14.967;0.389;-1.832;14.913;0.048;2.517;12.224;-0.233;2.617;9.78;0.06;0.801;5.609;-0.047;0.54;1.195;-2.038;0.0;10.351;0.0;-1.078;10.007;-0.057;0.673;14.942;0.486;1.994;15.115;0.032;1.078;10.005;-0.047;0.801;5.609;-0.047;0.188;15.454;-0.433;0.215;16.362;1.04;-2.565;12.144;0.092;-2.697;9.727;0.788;-1.832;14.913;0.048;-2.565;12.144;0.092;0.002;10.996;-0.318;0.11;13.348;-0.06;0.11;13.348;-0.06;0.188;15.454;-0.433;-1.51;5.624;-0.101;-1.042;1.199;-1.952
-1.038;10.001;0.044;-1.481;5.621;-0.09;2.049;15.097;0.219;2.595;12.215;-0.097;0.04;10.344;0.106;1.118;9.998;0.065;0.04;10.344;0.106;0.044;10.989;-0.212;-0.418;14.953;0.538;-1.778;14.908;0.177;2.595;12.215;-0.097;2.685;9.769;0.179;0.829;5.604;-0.026;0.543;1.202;-2.039;0.04;10.344;0.106;-1.038;10.001;0.044;0.721;14.923;0.65;2.049;15.097;0.219;1.118;9.998;0.065;0.829;5.604;-0.026;0.25;15.448;-0.269;0.257;16.34;1.213;-2.523;12.142;0.194;-2.67;9.723;0.88;-1.778;14.908;0.177;-2.523;12.142;0.194;0.044;10.989;-0.212;0.159;13.337;0.076;0.159;13.337;0.076;0.25;15.448;-0.269;-1.481;5.621;-0.09;-1.039;1.201;-1.961
-1.006;10.007;0.167;-1.455;5.632;-0.079;2.1;15.089;0.439;2.668;12.216;0.089;0.071;10.351;0.236;1.15;10.004;0.2;0.071;10.351;0.236;0.077;10.995;-0.083;-0.375;14.951;0.709;-1.729;14.914;0.325;2.668;12.216;0.089;2.739;9.769;0.363;0.855;5.614;-0.001;0.546;1.224;-2.037;0.071;10.351;0.236;-1.006;10.007;0.167;0.762;14.915;0.84;2.1;15.089;0.439;1.15;10.004;0.2;0.855;5.614;-0.001;0.308;15.452;-0.08;0.291;16.33;1.411;-2.485;12.152;0.302;-2.657;9.727;0.962;-1.729;14.914;0.325;-2.485;12.152;0.302;0.077;10.995;-0.083;0.204;13.338;0.238;0.204;13.338;0.238;0.308;15.452;-0.08;-1.455;5.632;-0.079;-1.037;1.219;-1.969
-0.986;10.027;0.313;-1.431;5.661;-0.066;2.146;15.093;0.695;2.736;12.227;0.321;0.091;10.371;0.387;1.17;10.024;0.358;0.091;10.371;0.387;0.099;11.015;0.068;-0.336;14.959;0.918;-1.685;14.935;0.516;2.736;12.227;0.321;2.778;9.781;0.613;0.879;5.642;0.025;0.547;1.265;-2.036;0.091;10.371;0.387;-0.986;10.027;0.313;0.799;14.916;1.064;2.146;15.093;0.695;1.17;10.024;0.358;0.879;5.642;0.025;0.361;15.469;0.146;0.321;16.332;1.645;-2.453;12.178;0.414;-2.657;9.736;0.996;-1.685;14.935;0.516;-2.453;12.178;0.414;0.099;11.015;0.068;0.243;13.351;0.431;0.243;13.351;0.431;0.361;15.469;0.146;-1.431;5.661;-0.066;-1.037;1.256;-1.978
-0.963;10.043;0.483;-1.404;5.692;-0.044;2.189;15.098;1.01;2.816;12.242;0.618;0.114;10.387;0.565;1.193;10.04;0.544;0.114;10.387;0.565;0.124;11.03;0.245;-0.3;14.956;1.166;-1.642;14.947;0.743;2.816;12.242;0.618;2.82;9.8;0.938;0.905;5.671;0.063;0.551;1.314;-2.036;0.114;10.387;0.565;-0.963;10.043;0.483;0.832;14.909;1.333;2.189;15.098;1.01;1.193;10.04;0.544;0.905;5.671;0.063;0.412;15.48;0.417;0.335;16.325;1.925;-2.423;12.198;0.553;-2.666;9.739;1.043;-1.642;14.947;0.743;-2.423;12.198;0.553;0.124;11.03;0.245;0.286;13.356;0.661;0.286;13.356;0.661;0.412;15.48;0.417;-1.404;5.692;-0.044;-1.032;1.301;-1.993
-0.955;10.034;0.672;-1.385;5.702;0.001;2.214;15.077;1.315;2.872;12.227;0.937;0.122;10.378;0.759;1.201;10.031;0.744;0.122;10.378;0.759;0.133;11.021;0.439;-0.277;14.928;1.433;-1.617;14.937;1.002;2.872;12.227;0.937;2.833;9.794;1.325;0.923;5.68;0.117;0.554;1.351;-2.036;0.122;10.378;0.759;-0.955;10.034;0.672;0.852;14.876;1.61;2.214;15.077;1.315;1.201;10.031;0.744;0.923;5.68;0.117;0.442;15.463;0.699;0.346;16.295;2.214;-2.414;12.2;0.717;-2.697;9.727;1.099;-1.617;14.937;1.002;-2.414;12.2;0.717;0.133;11.021;0.439;0.312;13.336;0.907;0.312;13.336;0.907;0.442;15.463;0.699;-1.385;5.702;0.001;-1.03;1.334;-2.002
-0.949;9.998;0.898;-1.372;5.69;0.084;2.227;15.03;1.639;2.913;12.182;1.296;0.128;10.341;0.985;1.206;9.994;0.969;0.128;10.341;0.985;0.139;10.985;0.665;-0.265;14.869;1.738;-1.606;14.893;1.308;2.913;12.182;1.296;2.83;9.767;1.777;0.936;5.666;0.199;0.551;1.379;-2.035;0.128;10.341;0.985;-0.949;9.998;0.898;0.864;14.816;1.917;2.227;15.03;1.639;1.206;9.994;0.969;0.936;5.666;0.199;0.455;15.418;1.016;0.348;16.237;2.536;-2.414;12.174;0.917;-2.737;9.688;1.166;-1.606;14.893;1.308;-2.414;12.174;0.917;0.139;10.985;0.665;0.328;13.287;1.186;0.328;13.287;1.186;0.455;15.418;1.016;-1.372;5.69;0.084;-1.033;1.359;-2.002
-0.948;9.937;1.169;-1.369;5.657;0.215;2.224;14.962;1.988;2.937;12.115;1.695;0.128;10.28;1.253;1.207;9.933;1.233;0.128;10.28;1.253;0.139;10.924;0.933;-0.269;14.787;2.069;-1.608;14.823;1.637;2.937;12.115;1.695;2.814;9.724;2.274;0.94;5.632;0.322;0.543;1.405;-2.02;0.128;10.28;1.253;-0.948;9.937;1.169;0.86;14.736;2.252;2.224;14.962;1.988;1.207;9.933;1.233;0.94;5.632;0.322;0.452;15.349;1.358;0.335;16.156;2.884;-2.417;12.122;1.136;-2.773;9.631;1.246;-1.608;14.823;1.637;-2.417;12.122;1.136;0.139;10.924;0.933;0.332;13.216;1.497;0.332;13.216;1.497;0.452;15.349;1.358;-1.369;5.657;0.215;-1.04;1.381;-1.983
-0.955;9.865;1.492;-1.374;5.619;0.397;2.209;14.885;2.361;2.946;12.039;2.133;0.122;10.208;1.565;1.201;9.862;1.534;0.122;10.208;1.565;0.129;10.852;1.246;-0.284;14.697;2.437;-1.623;14.743;2.006;2.946;12.039;2.133;2.793;9.676;2.814;0.936;5.594;0.479;0.524;1.447;-2.001;0.122;10.208;1.565;-0.955;9.865;1.492;0.845;14.649;2.619;2.209;14.885;2.361;1.201;9.862;1.534;0.936;5.594;0.479;0.434;15.27;1.732;0.315;16.064;3.264;-2.436;12.058;1.429;-2.824;9.569;1.429;-1.623;14.743;2.006;-2.436;12.058;1.429;0.129;10.852;1.246;0.324;13.135;1.847;0.324;13.135;1.847;0.434;15.27;1.732;-1.374;5.619;0.397;-1.058;1.422;-1.949
-0.969;9.764;1.853;-1.39;5.555;0.626;2.182;14.775;2.773;2.929;11.929;2.567;0.109;10.108;1.919;1.187;9.762;1.881;0.109;10.108;1.919;0.114;10.752;1.601;-0.311;14.58;2.838;-1.649;14.634;2.403;2.929;11.929;2.567;2.754;9.583;3.296;0.921;5.529;0.693;0.515;1.494;-1.965;0.109;10.108;1.919;-0.969;9.764;1.853;0.817;14.534;3.021;2.182;14.775;2.773;1.187;9.762;1.881;0.921;5.529;0.693;0.406;15.164;2.141;0.283;15.946;3.679;-2.451;11.97;1.72;-2.868;9.49;1.575;-1.649;14.634;2.403;-2.451;11.97;1.72;0.114;10.752;1.601;0.305;13.027;2.231;0.305;13.027;2.231;0.406;15.164;2.141;-1.39;5.555;0.626;-1.067;1.467;-1.904
